acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8408088235294117,3,0.9393382352941176,0.6985294117647058,0.8823529411764706,0.3014705882352941,0.5604779411764705,73
2,HEIDELBERG.NS,cement,1,0.8,3,0.6875,0.875,0.875,0.125,0.49375,100
3,WHIRLPOOL.NS,consumer_durables_retail,1,0.7963411588411587,3,0.8873626373626373,0.801948051948052,0.6428571428571428,0.198051948051948,0.5541958041958042,76
4,ARE&M.NS,auto,1,0.7796568627450979,3,0.9117647058823528,0.6813725490196079,0.7058823529411764,0.3186274509803921,0.5691176470588235,68
5,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5727272727272728,67
6,GNFC.NS,chemicals,1,0.7216477272727273,3,0.7636363636363637,0.5397727272727273,0.9090909090909092,0.4602272727272727,0.6398863636363638,37
7,AUROPHARMA.NS,pharma_healthcare,1,0.7138888888888889,3,0.9166666666666666,0.753968253968254,0.3333333333333333,0.246031746031746,0.4599206349206349,116
8,ONGC.NS,energy_power,2,0.7095454545454545,3,0.8181818181818181,0.5727272727272728,0.7272727272727273,0.4272727272727272,0.5918181818181818,57
9,CYIENT.NS,it,1,0.7058333333333333,3,0.65,0.9166666666666667,0.5,0.0833333333333333,0.4866666666666667,105
10,DRREDDY.NS,pharma_healthcare,2,0.7055555555555556,3,0.8055555555555556,0.8174603174603174,0.3888888888888888,0.1825396825396825,0.3853174603174603,150
11,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,111
12,GLENMARK.NS,pharma_healthcare,3,0.6986111111111111,3,0.7777777777777778,0.6309523809523809,0.6666666666666667,0.369047619047619,0.5773809523809524,64
13,BANKINDIA.NS,banking,2,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,13
14,GAIL.NS,energy_power,3,0.6922727272727273,3,0.4545454545454545,0.8090909090909091,0.9090909090909092,0.1909090909090909,0.4118181818181818,140
