ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,21.0,0.8566666666666667,10.334512
KAJARIACER.NS,consumer_durables_retail,2,104.0,0.8192307692307692,36.809456
IOB.NS,banking,3,23.0,0.8183479532163742,10.885905
HAL.NS,capital_goods,4,98.0,0.8101307189542484,34.527992
HEROMOTOCO.NS,auto,5,52.0,0.8011904761904762,20.53204
BEL.NS,capital_goods,6,143.0,0.7910130718954249,49.166668
UNIONBANK.NS,banking,7,10.0,0.7834928229665072,6.785133
COALINDIA.NS,metals_mining,8,14.0,0.7766666666666666,7.9325686
OBEROIRLTY.NS,realty,9,62.0,0.7750000000000001,25.79608
GNFC.NS,chemicals,10,15.0,0.7727272727272727,8.136421
IRCTC.NS,infra_logistics_defense,11,67.0,0.7602272727272726,27.621916
POLYCAB.NS,capital_goods,12,140.0,0.7470588235294118,48.35211
LUPIN.NS,pharma_healthcare,13,42.0,0.7470588235294118,17.910387
GILLETTE.NS,consumer_durables_retail,14,132.0,0.7461538461538462,44.721745
ITC.NS,fmcg,15,41.0,0.7416666666666667,16.7151
COLPAL.NS,fmcg,16,106.0,0.7333333333333333,37.131893
BANKINDIA.NS,banking,17,4.0,0.7314261031366294,5.2913733
EMAMILTD.NS,fmcg,18,57.0,0.725,21.274054
CANBK.NS,banking,19,5.0,0.7244152046783625,5.795059
ICICIGI.NS,insurance,20,88.0,0.7166666666666667,32.04461
MUTHOOTFIN.NS,nbfc_financial_services,21,22.0,0.7163461538461539,10.628472
GHCL.NS,chemicals,22,13.0,0.7155303030303031,7.8980722
PNB.NS,banking,23,6.0,0.7139819245082402,5.9781594
IDEA.NS,telecom_media,24,1.0,0.7124999999999999,4.2378225
EICHERMOT.NS,auto,25,109.0,0.7083333333333334,37.900543
HINDZINC.NS,metals_mining,26,38.0,0.7066666666666667,14.834035
PGHH.NS,consumer_durables_retail,27,92.0,0.7038461538461538,32.781174
ADANIPORTS.NS,infra_logistics_defense,28,73.0,0.6916666666666667,28.278984
MARUTI.NS,auto,29,76.0,0.689047619047619,29.450584
ARE&M.NS,auto,30,43.0,0.685952380952381,17.923016
ONGC.NS,energy_power,31,8.0,0.6777777777777777,6.7220454
HINDCOPPER.NS,metals_mining,32,133.0,0.6533333333333333,44.91908
LICI.NS,insurance,33,18.0,0.6533333333333333,8.788931
DIVISLAB.NS,pharma_healthcare,34,182.0,0.6529411764705882,95.088135
SHRIRAMFIN.NS,nbfc_financial_services,35,49.0,0.6490384615384616,19.177114
TATAELXSI.NS,it,36,96.0,0.6484848484848484,34.348698
BAJAJ-AUTO.NS,auto,37,74.0,0.6364285714285715,28.519098
GLAND.NS,pharma_healthcare,38,124.0,0.6352941176470588,42.57122
ABBOTINDIA.NS,pharma_healthcare,39,95.0,0.6294117647058823,34.133423
HINDUNILVR.NS,fmcg,40,131.0,0.6291666666666667,44.481457
AMBUJACEM.NS,cement,41,58.0,0.6250000000000001,22.735426
ACC.NS,cement,42,28.0,0.625,12.746103
INFY.NS,it,43,37.0,0.6227272727272727,14.577784
GICRE.NS,insurance,44,11.0,0.6208333333333332,7.017197
NMDC.NS,metals_mining,45,20.0,0.62,10.153121
HCLTECH.NS,it,46,53.0,0.6172727272727273,20.551144
VBL.NS,fmcg,47,120.0,0.6125,40.913174
TIMKEN.NS,capital_goods,48,152.0,0.611764705882353,55.99647
LICHSGFIN.NS,nbfc_financial_services,49,3.0,0.6115384615384615,5.15336
GAIL.NS,energy_power,50,26.0,0.611111111111111,11.473369
SUNPHARMA.NS,pharma_healthcare,51,111.0,0.6029411764705883,38.364468
CUMMINSIND.NS,capital_goods,52,162.0,0.6001633986928104,60.16212
BPCL.NS,energy_power,53,12.0,0.6000000000000001,7.8491273
NAVINFLUOR.NS,chemicals,54,151.0,0.5928030303030303,55.87154
MAZDOCK.NS,infra_logistics_defense,55,108.0,0.5916666666666667,37.60801
GODREJPROP.NS,realty,56,105.0,0.5916666666666666,36.980816
NTPC.NS,energy_power,57,19.0,0.5888888888888889,9.977072
ADANIPOWER.NS,energy_power,58,70.0,0.5833333333333334,27.95
M&M.NS,auto,59,51.0,0.5819047619047619,20.375374
DLF.NS,realty,60,107.0,0.5750000000000001,37.398327
HUDCO.NS,nbfc_financial_services,61,16.0,0.5673076923076923,8.444706
IPCALAB.NS,pharma_healthcare,62,110.0,0.5647058823529412,38.151356
PERSISTENT.NS,it,63,135.0,0.560909090909091,46.25205
BHARTIARTL.NS,telecom_media,64,114.0,0.56,39.324406
ULTRACEMCO.NS,cement,65,115.0,0.55625,39.685223
FEDERALBNK.NS,banking,66,46.0,0.5555555555555555,18.565704
INDUSTOWER.NS,telecom_media,67,33.0,0.5549999999999999,14.111685
PFC.NS,nbfc_financial_services,68,2.0,0.5538461538461539,4.3968577
SUPREMEIND.NS,capital_goods,69,134.0,0.55359477124183,44.960545
MRF.NS,auto,70,59.0,0.5504761904761905,22.957558
LALPATHLAB.NS,pharma_healthcare,71,155.0,0.55,58.389183
NBCC.NS,infra_logistics_defense,72,83.0,0.5428030303030303,31.283636
CONCOR.NS,infra_logistics_defense,73,84.0,0.5412878787878788,31.433372
ALKEM.NS,pharma_healthcare,74,79.0,0.5411764705882353,29.858322
PIIND.NS,chemicals,75,85.0,0.5378787878787878,31.450727
SKFINDIA.NS,capital_goods,76,103.0,0.5374183006535947,36.575535
VEDL.NS,metals_mining,77,27.0,0.5366666666666666,12.344162
CIPLA.NS,pharma_healthcare,78,94.0,0.5352941176470588,33.93191
RELAXO.NS,consumer_durables_retail,79,137.0,0.5346153846153846,47.547043
UCOBANK.NS,banking,80,24.0,0.5334928229665071,11.084445
PAGEIND.NS,consumer_durables_retail,81,149.0,0.5307692307692308,53.19149
NCC.NS,infra_logistics_defense,82,31.0,0.5299242424242424,13.271993
GLENMARK.NS,pharma_healthcare,83,112.0,0.5294117647058824,39.123055
BANKBARODA.NS,banking,84,9.0,0.5282429558745347,6.762244
HAVELLS.NS,capital_goods,85,136.0,0.5225490196078431,46.395393
GRINDWELL.NS,capital_goods,86,147.0,0.521078431372549,52.138443
TMPV.NS,auto,87,188.0,0.5199999999999999,
DABUR.NS,fmcg,88,97.0,0.5166666666666666,34.48741
WIPRO.NS,it,89,35.0,0.5133333333333334,14.229547
MANAPPURAM.NS,nbfc_financial_services,90,56.0,0.5076923076923077,21.057457
IRFC.NS,nbfc_financial_services,91,39.0,0.5076923076923077,15.167578
SUNDRMFAST.NS,auto,92,119.0,0.5061904761904762,40.801903
CHAMBLFERT.NS,chemicals,93,17.0,0.5049242424242424,8.55941
PIDILITIND.NS,chemicals,94,168.0,0.5,62.233192
POWERGRID.NS,energy_power,95,30.0,0.5,12.998041
NESTLEIND.NS,fmcg,96,173.0,0.5,73.2912
