acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8534759358288769,3,0.9411764705882352,0.732620320855615,0.8823529411764706,0.267379679144385,0.5508021390374331,75
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.7891483516483517,3,0.8571428571428572,0.815934065934066,0.6428571428571428,0.184065934065934,0.5552197802197802,73
3,ARE&M.NS,auto,1,0.7855882352941177,3,0.9411764705882352,0.6647058823529413,0.7058823529411764,0.3352941176470588,0.5947058823529412,59
4,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5727272727272728,67
5,GNFC.NS,chemicals,1,0.7325757575757577,3,0.7727272727272727,0.5606060606060608,0.9090909090909092,0.4393939393939393,0.6181818181818182,48
6,AUROPHARMA.NS,pharma_healthcare,1,0.7163888888888889,3,0.9166666666666666,0.7611111111111111,0.3333333333333333,0.2388888888888889,0.4577777777777778,119
7,ONGC.NS,energy_power,2,0.7095454545454545,3,0.8181818181818181,0.5727272727272728,0.7272727272727273,0.4272727272727272,0.5918181818181818,60
8,DRREDDY.NS,pharma_healthcare,2,0.7072222222222223,3,0.8055555555555556,0.8222222222222223,0.3888888888888888,0.1777777777777777,0.3838888888888889,152
9,CYIENT.NS,it,1,0.7013888888888888,3,0.6388888888888888,0.9166666666666667,0.5,0.0833333333333333,0.4833333333333333,106
10,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,109
11,NCC.NS,infra_logistics_defense,1,0.6966666666666665,3,0.9045454545454544,0.7424242424242424,0.3,0.2575757575757575,0.4995454545454545,100
12,BANKINDIA.NS,banking,2,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,13
13,BANKBARODA.NS,banking,3,0.6909090909090909,2,0.6842105263157895,0.6985645933014354,,0.3014354066985646,0.5085061137692717,90
14,CIPLA.NS,pharma_healthcare,3,0.6861111111111111,3,0.7222222222222222,0.5,0.8888888888888888,0.5,0.5777777777777777,65
15,ACC.NS,cement,1,0.68125,3,0.875,0.5,0.625,0.5,0.5625,70
16,GHCL.NS,chemicals,2,0.6742424242424243,3,0.9090909090909092,0.303030303030303,0.8181818181818181,0.696969696969697,0.7000000000000001,22
