ticker,sector,rank,naive_rank,composite_score,trailing_pe
ACC.NS,cement,1,28.0,0.83125,11.862227
HEROMOTOCO.NS,auto,2,46.0,0.8235294117647058,18.169985
PNB.NS,banking,3,6.0,0.7923193400167085,5.816219
UNIONBANK.NS,banking,4,12.0,0.7885338345864662,6.4429173
IOB.NS,banking,5,24.0,0.7847222222222222,11.392617
LUPIN.NS,pharma_healthcare,6,57.0,0.7777777777777778,21.643036
NMDC.NS,metals_mining,7,20.0,0.7664285714285715,9.868014
COLPAL.NS,fmcg,8,127.0,0.7625000000000001,43.18499
COALINDIA.NS,metals_mining,9,15.0,0.7545238095238096,8.489625
LICI.NS,insurance,10,19.0,0.75,9.454626
IRCTC.NS,infra_logistics_defense,11,78.0,0.7468181818181819,28.168003
POLYCAB.NS,capital_goods,12,139.0,0.7408088235294117,47.677177
GILLETTE.NS,consumer_durables_retail,13,140.0,0.7277472527472527,48.175987
HAL.NS,capital_goods,14,101.0,0.7266544117647059,33.60597
NATIONALUM.NS,metals_mining,15,22.0,0.7252380952380952,10.415794
MUTHOOTFIN.NS,nbfc_financial_services,16,26.0,0.718131868131868,11.59662
BPCL.NS,energy_power,17,5.0,0.7136363636363636,5.296788
PGHH.NS,consumer_durables_retail,18,98.0,0.7107142857142856,33.04415
BAJAJ-AUTO.NS,auto,19,67.0,0.7058823529411764,25.364586
KAJARIACER.NS,consumer_durables_retail,20,115.0,0.6942307692307692,39.79418
HINDZINC.NS,metals_mining,21,41.0,0.6933333333333334,16.331505
ITC.NS,fmcg,22,44.0,0.6871212121212121,17.110842
TCS.NS,it,23,40.0,0.6841666666666667,16.19531
GHCL.NS,chemicals,24,16.0,0.6818181818181818,8.571286
JUBLFOOD.NS,consumer_durables_retail,25,179.0,0.6807692307692308,73.80742
CANBK.NS,banking,26,8.0,0.677892648287385,5.87007
BEL.NS,capital_goods,27,141.0,0.675735294117647,49.22141
OBEROIRLTY.NS,realty,28,68.0,0.675,25.752462
CHAMBLFERT.NS,chemicals,29,17.0,0.6727272727272727,9.024189
INDUSTOWER.NS,telecom_media,30,36.0,0.67,14.494464
IOC.NS,energy_power,31,2.0,0.6668181818181818,4.6797624
ABBOTINDIA.NS,pharma_healthcare,32,114.0,0.6666666666666665,39.335903
IDEA.NS,telecom_media,33,1.0,0.6625,4.1677017
EICHERMOT.NS,auto,34,112.0,0.6623529411764706,38.61485
MAZDOCK.NS,infra_logistics_defense,35,108.0,0.6622727272727273,36.214275
SUPREMEIND.NS,capital_goods,36,134.0,0.6584558823529412,45.637646
GLAND.NS,pharma_healthcare,37,113.0,0.6583333333333334,38.78992
MARUTI.NS,auto,38,82.0,0.6541176470588236,29.11169
RELIANCE.NS,energy_power,39,64.0,0.6499999999999999,23.480967
TATAELXSI.NS,it,40,96.0,0.6483333333333333,32.890114
ALKEM.NS,pharma_healthcare,41,81.0,0.6472222222222223,28.933022
INFY.NS,it,42,34.0,0.6416666666666666,14.167118
ADANIPORTS.NS,infra_logistics_defense,43,93.0,0.6336363636363636,31.629732
HINDCOPPER.NS,metals_mining,44,148.0,0.6292857142857143,52.500004
GNFC.NS,chemicals,45,18.0,0.6272727272727273,9.1119375
ICICIGI.NS,insurance,46,99.0,0.625,33.07231
NTPC.NS,energy_power,47,25.0,0.6218181818181818,11.441011
M&M.NS,auto,48,55.0,0.6164705882352941,21.30063
GICRE.NS,insurance,49,13.0,0.6145833333333334,6.53951
AMBUJACEM.NS,cement,50,61.0,0.61,23.025255
SUNPHARMA.NS,pharma_healthcare,51,120.0,0.6027777777777777,40.6643
HINDUNILVR.NS,fmcg,52,138.0,0.6015151515151516,47.5253
ONGC.NS,energy_power,53,14.0,0.600909090909091,7.6060243
HCLTECH.NS,it,54,51.0,0.6000000000000001,19.43361
GODREJPROP.NS,realty,55,106.0,0.5999999999999999,35.045685
HEIDELBERG.NS,cement,56,72.0,0.595,26.895094
EMAMILTD.NS,fmcg,57,62.0,0.5943181818181819,23.13063
HUDCO.NS,nbfc_financial_services,58,21.0,0.593956043956044,9.927318
LALPATHLAB.NS,pharma_healthcare,59,154.0,0.5888888888888889,55.502647
BANKINDIA.NS,banking,60,10.0,0.5885286131996658,6.140524
PFC.NS,nbfc_financial_services,61,4.0,0.5879120879120879,5.2890654
PAGEIND.NS,consumer_durables_retail,62,160.0,0.5876373626373627,58.32677
COROMANDEL.NS,chemicals,63,90.0,0.5863636363636364,31.002262
GRINDWELL.NS,capital_goods,64,151.0,0.5830882352941177,53.806988
RECLTD.NS,nbfc_financial_services,65,7.0,0.578021978021978,5.851133
ARE&M.NS,auto,66,45.0,0.5770588235294117,18.137255
SHRIRAMFIN.NS,nbfc_financial_services,67,52.0,0.5758241758241758,19.656595
ENDURANCE.NS,auto,68,119.0,0.556470588235294,40.376663
TIMKEN.NS,capital_goods,69,156.0,0.555514705882353,56.13331
WHIRLPOOL.NS,consumer_durables_retail,70,104.0,0.5552197802197802,34.482456
NAVINFLUOR.NS,chemicals,71,164.0,0.5545454545454547,59.809692
LICHSGFIN.NS,nbfc_financial_services,72,3.0,0.5543956043956044,5.263055
PERSISTENT.NS,it,73,129.0,0.5541666666666667,43.470966
SKFINDIA.NS,capital_goods,74,75.0,0.5505514705882353,27.374094
ULTRACEMCO.NS,cement,75,121.0,0.55,40.904705
MRF.NS,auto,76,63.0,0.5499999999999999,23.192003
NBCC.NS,infra_logistics_defense,77,109.0,0.5495454545454546,36.226055
CONCOR.NS,infra_logistics_defense,78,87.0,0.5472727272727272,30.252651
PIDILITIND.NS,chemicals,79,171.0,0.5454545454545455,65.26142
GLENMARK.NS,pharma_healthcare,80,136.0,0.5444444444444445,46.33064
DIVISLAB.NS,pharma_healthcare,81,181.0,0.5444444444444444,75.75444
AXISBANK.NS,banking,82,33.0,0.544407894736842,14.085554
CIPLA.NS,pharma_healthcare,83,84.0,0.5416666666666667,29.318607
DLF.NS,realty,84,111.0,0.5375,37.86211
NESTLEIND.NS,fmcg,85,183.0,0.5363636363636364,78.37172
DABUR.NS,fmcg,86,116.0,0.5242424242424242,39.915497
HAVELLS.NS,capital_goods,87,137.0,0.5215073529411764,46.623177
BANKBARODA.NS,banking,88,11.0,0.5167606516290726,6.4039927
FEDERALBNK.NS,banking,89,49.0,0.5160818713450291,19.040432
NCC.NS,infra_logistics_defense,90,31.0,0.5145454545454545,12.948259
CENTRALBK.NS,banking,91,9.0,0.5137322472848788,6.1309524
ASHOKLEY.NS,auto,92,69.0,0.5052941176470588,26.080204
PVRINOX.NS,telecom_media,93,153.0,0.505,55.074917
SBIN.NS,banking,94,23.0,0.5034461152882205,11.370138
RELAXO.NS,consumer_durables_retail,95,158.0,0.5024725274725275,56.401134
VEDL.NS,metals_mining,96,38.0,0.5023809523809524,15.022522
ICICIBANK.NS,banking,97,47.0,0.5023235171261488,18.815117
WIPRO.NS,it,98,32.0,0.5016666666666666,13.864649
BOSCHLTD.NS,auto,99,133.0,0.5011764705882353,45.29739
JSL.NS,metals_mining,100,48.0,0.5009523809523809,18.94139
VBL.NS,fmcg,101,143.0,0.5,49.666664
METROPOLIS.NS,pharma_healthcare,102,167.0,0.4916666666666667,61.677525
PHOENIXLTD.NS,realty,103,163.0,0.4916666666666666,59.25831
POWERGRID.NS,energy_power,104,35.0,0.4913636363636363,14.281142
PIIND.NS,chemicals,105,92.0,0.4909090909090909,31.142723
HDFCBANK.NS,banking,106,43.0,0.4868943191311612,16.82935
ASTRAL.NS,capital_goods,107,176.0,0.4790441176470588,70.49083
COFORGE.NS,it,108,102.0,0.4783333333333333,33.855255
TECHM.NS,it,109,73.0,0.475,27.248123
SUNDRMFAST.NS,auto,110,103.0,0.47,33.873314
BAJFINANCE.NS,nbfc_financial_services,111,105.0,0.4686813186813187,34.818
KEI.NS,capital_goods,112,145.0,0.4637867647058824,51.614414
KOTAKBANK.NS,banking,113,50.0,0.4627192982456141,19.119545
IPCALAB.NS,pharma_healthcare,114,117.0,0.4611111111111111,40.00224
DRREDDY.NS,pharma_healthcare,115,60.0,0.4555555555555555,22.923199
DMART.NS,consumer_durables_retail,116,186.0,0.4535714285714285,87.42272
BHARTIARTL.NS,telecom_media,117,130.0,0.4525,43.539604
LT.NS,capital_goods,118,97.0,0.4511029411764705,32.92288
ADANIPOWER.NS,energy_power,119,100.0,0.4472727272727272,33.19662
RAMCOCEM.NS,cement,120,89.0,0.44625,30.886635
ABB.NS,capital_goods,121,192.0,0.44375,104.79743
AUROPHARMA.NS,pharma_healthcare,122,70.0,0.4388888888888889,26.22738
BAJAJFINSV.NS,nbfc_financial_services,123,91.0,0.4370879120879121,31.06704
MANAPPURAM.NS,nbfc_financial_services,124,86.0,0.4362637362637362,30.105755
SBICARD.NS,nbfc_financial_services,125,79.0,0.4351648351648351,28.22639
APLAPOLLO.NS,metals_mining,126,124.0,0.4338095238095238,42.30007
