acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8561274509803921,3,0.9411764705882352,0.7401960784313726,0.8823529411764706,0.2598039215686274,0.5485294117647058,70
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.7919871794871796,3,0.8461538461538461,0.8012820512820513,0.6923076923076923,0.1987179487179487,0.575,60
3,ARE&M.NS,auto,1,0.7589285714285715,3,0.8571428571428572,0.6785714285714286,0.7142857142857143,0.3214285714285714,0.5678571428571428,64
4,GNFC.NS,chemicals,1,0.7431818181818182,3,0.7727272727272727,0.590909090909091,0.9090909090909092,0.409090909090909,0.6272727272727273,43
5,AUROPHARMA.NS,pharma_healthcare,1,0.7352941176470588,3,0.8823529411764706,0.8823529411764706,0.2941176470588235,0.1176470588235294,0.4058823529411764,130
6,NCC.NS,infra_logistics_defense,1,0.7274999999999999,3,0.9045454545454544,0.759090909090909,0.4,0.2409090909090909,0.5145454545454545,84
7,HEIDELBERG.NS,cement,1,0.721875,3,0.6875,0.6517857142857143,0.875,0.3482142857142857,0.5857142857142857,58
8,CIPLA.NS,pharma_healthcare,2,0.7191176470588235,3,0.7058823529411764,0.6176470588235294,0.8823529411764706,0.3823529411764705,0.5264705882352941,80
9,CENTRALBK.NS,banking,1,0.7183006535947712,2,0.8235294117647058,0.5980392156862745,,0.4019607843137255,0.4908088235294117,95
10,CYIENT.NS,it,1,0.7086805555555555,3,0.7070707070707071,0.8920454545454546,0.4545454545454546,0.1079545454545454,0.3535984848484849,154
11,ONGC.NS,energy_power,1,0.7,3,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.6555555555555556,33
12,GHCL.NS,chemicals,2,0.6954545454545455,3,0.9090909090909092,0.36363636363636365,0.8181818181818181,0.6363636363636364,0.6818181818181818,21
13,GAIL.NS,energy_power,2,0.6916666666666667,3,0.4444444444444444,0.8333333333333334,0.8888888888888888,0.1666666666666666,0.4277777777777777,121
14,BANKINDIA.NS,banking,2,0.6753267973856208,2,0.8823529411764706,0.4387254901960784,,0.5612745098039216,0.666360294117647,26
15,GLENMARK.NS,pharma_healthcare,3,0.6676470588235294,3,0.6470588235294117,0.7058823529411765,0.6470588235294117,0.2941176470588235,0.5176470588235293,83
16,BPCL.NS,energy_power,3,0.6583333333333333,3,0.8888888888888888,0.38888888888888884,0.6666666666666667,0.6111111111111112,0.7388888888888889,12
17,GLAND.NS,pharma_healthcare,4,0.6470588235294117,3,0.5882352941176471,0.588235294117647,0.8235294117647058,0.411764705882353,0.6294117647058823,42
18,BAJAJHLDNG.NS,nbfc_financial_services,1,0.6455128205128206,3,0.3076923076923077,0.8333333333333334,0.9230769230769232,0.1666666666666666,0.3423076923076923,158
19,DRREDDY.NS,pharma_healthcare,5,0.6441176470588236,3,0.8235294117647058,0.6470588235294118,0.3529411764705882,0.3529411764705882,0.4352941176470588,118
20,MRF.NS,auto,2,0.6410714285714285,3,0.8214285714285714,0.5357142857142857,0.5,0.4642857142857143,0.5428571428571428,75
21,GICRE.NS,insurance,1,0.638888888888889,2,0.8333333333333334,0.41666666666666663,,0.5833333333333334,0.6145833333333334,50
22,TECHM.NS,it,2,0.6292929292929293,3,0.4595959595959596,0.8181818181818182,0.6363636363636364,0.1818181818181818,0.4833333333333334,100
23,KAJARIACER.NS,consumer_durables_retail,2,0.6278846153846154,3,0.7692307692307692,0.3653846153846154,0.7692307692307692,0.6346153846153846,0.7134615384615384,17
24,UCOBANK.NS,banking,3,0.6220588235294118,2,0.5294117647058824,0.7279411764705882,,0.2720588235294118,0.3474264705882353,156
25,SUPREMEIND.NS,capital_goods,2,0.6199754901960784,3,0.7941176470588235,0.44362745098039214,0.5882352941176471,0.5563725490196079,0.6404411764705883,38
26,COALINDIA.NS,metals_mining,1,0.6178571428571429,3,0.8928571428571429,0.2857142857142857,0.6428571428571428,0.7142857142857143,0.7392857142857142,11
27,ITC.NS,fmcg,1,0.6178030303030304,3,0.9166666666666666,0.18181818181818188,0.75,0.8181818181818181,0.6871212121212121,19
28,BAJAJFINSV.NS,nbfc_financial_services,2,0.6048076923076923,3,0.3269230769230769,0.75,0.8461538461538461,0.25,0.4346153846153846,119
29,EMAMILTD.NS,fmcg,2,0.6024621212121213,3,0.8333333333333334,0.3522727272727273,0.5833333333333333,0.6477272727272727,0.5943181818181819,56
30,DABUR.NS,fmcg,3,0.6022727272727273,3,0.7083333333333334,0.6136363636363638,0.4166666666666666,0.3863636363636363,0.5117424242424242,86
31,ACC.NS,cement,2,0.596875,3,0.875,0.2589285714285714,0.625,0.7410714285714286,0.8098214285714287,3
32,UPL.NS,chemicals,3,0.5954545454545455,3,0.6363636363636364,0.9090909090909091,0.0909090909090909,0.0909090909090909,0.4,134
33,MARUTI.NS,auto,3,0.5946428571428573,3,0.5,0.4642857142857143,0.9285714285714286,0.5357142857142857,0.6392857142857143,40
34,HAVELLS.NS,capital_goods,3,0.5941176470588235,3,0.6470588235294117,0.7058823529411765,0.3529411764705882,0.2941176470588235,0.5058823529411764,87
35,IRCON.NS,infra_logistics_defense,2,0.5840909090909091,3,0.8090909090909091,0.6727272727272728,0.0999999999999999,0.3272727272727272,0.3972727272727273,136
36,CONCOR.NS,infra_logistics_defense,2,0.5840909090909091,3,0.6636363636363636,0.4818181818181818,0.6,0.5181818181818182,0.5472727272727272,72
37,NATIONALUM.NS,metals_mining,2,0.5839285714285715,3,0.7857142857142857,0.1071428571428572,0.9285714285714286,0.8928571428571428,0.7321428571428571,14
38,MOTHERSON.NS,auto,4,0.5839285714285714,3,0.4999999999999999,0.8928571428571429,0.2857142857142857,0.1071428571428571,0.3249999999999999,160
39,HAL.NS,capital_goods,4,0.5821078431372548,3,0.7941176470588235,0.08333333333333315,0.9411764705882352,0.9166666666666669,0.7367647058823529,13
40,NBCC.NS,infra_logistics_defense,4,0.5786363636363636,3,0.5181818181818182,0.4181818181818182,0.9,0.5818181818181818,0.5645454545454546,65
41,BANKBARODA.NS,banking,4,0.5754901960784314,2,0.7058823529411764,0.42647058823529416,,0.5735294117647058,0.5422794117647058,76
