rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,UNIONBANK.NS,banking,2026-07-20T06:19:04.040234+00:00,1320613838848,173.0,6.3979287,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.8406862745098039,2,0.7647058823529411,0.9166666666666667,,,0.7647058823529411,,0.8333333333333334,1.0,,
2,HEROMOTOCO.NS,auto,2026-07-20T06:19:31.936070+00:00,988239036416,4938.9,17.224316,12.654,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8357142857142856,4,0.8214285714285714,0.8928571428571428,0.7857142857142857,0.8214285714285714,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8214285714285714
3,ACC.NS,cement,2026-07-20T06:18:28.903621+00:00,257531461632,1371.4,12.080691,9.434,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.8098214285714287,4,0.875,0.7410714285714286,0.625,1.0,0.875,0.875,0.8571428571428571,0.625,0.625,1.0
4,COLPAL.NS,fmcg,2026-07-20T06:20:05.149871+00:00,574460854272,2112.1,43.27187,29.194,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7875000000000001,4,0.7083333333333334,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.6666666666666667,0.75,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
5,LUPIN.NS,pharma_healthcare,2026-07-20T06:19:46.491838+00:00,1127907065856,2466.8,21.16698,13.892,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7647058823529412,4,0.8823529411764706,0.8823529411764706,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.23529411764705888,0.9411764705882353
6,NMDC.NS,metals_mining,2026-07-20T06:20:14.044991+00:00,739919396864,84.16,9.936246,7.35,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.7535714285714286,4,0.75,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428572,0.6428571428571428,0.6428571428571429,0.7857142857142857,0.5714285714285714,1.0
7,PNB.NS,banking,2026-07-20T06:19:01.451113+00:00,1259511611392,109.59,6.849375,,,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,2,0.7518382352941175,3,0.6470588235294117,0.9411764705882353,,0.625,0.6470588235294117,,,0.9411764705882353,,0.625
8,LICI.NS,insurance,2026-07-20T06:19:25.859403+00:00,5479978237952,433.2,9.535549,7.318,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.75,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.8333333333333334
9,IRCTC.NS,infra_logistics_defense,2026-07-20T06:21:18.730244+00:00,402279989248,502.85,28.833141,22.673,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
10,GILLETTE.NS,consumer_durables_retail,2026-07-20T06:21:09.502239+00:00,256103497728,7859.5,47.92086,26.7,0.66443,0.002,0.032,0.21110001,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,1,0.7451923076923077,4,0.6538461538461539,0.9583333333333333,0.9230769230769231,0.38461538461538464,0.6923076923076923,0.6153846153846154,0.9166666666666666,1.0,0.9230769230769231,0.38461538461538464
