ticker,sector,rank,naive_rank,composite_score,trailing_pe
HEROMOTOCO.NS,auto,1,43.0,0.8288461538461539,18.097775
UNIONBANK.NS,banking,2,8.0,0.8098086124401914,6.3351893
BEL.NS,capital_goods,3,131.0,0.8088235294117647,46.281437
IOB.NS,banking,4,23.0,0.798611111111111,11.33557
EICHERMOT.NS,auto,5,107.0,0.7857142857142858,37.566063
COALINDIA.NS,metals_mining,6,13.0,0.7633333333333333,8.02294
LUPIN.NS,pharma_healthcare,7,53.0,0.7628151260504202,20.811298
GILLETTE.NS,consumer_durables_retail,8,132.0,0.7576923076923077,46.45142
COLPAL.NS,fmcg,9,125.0,0.7541666666666667,43.506493
IRCTC.NS,infra_logistics_defense,10,74.0,0.7536363636363638,28.492203
HINDZINC.NS,metals_mining,11,30.0,0.75,13.377876
NMDC.NS,metals_mining,12,19.0,0.7466666666666667,10.127533
KAJARIACER.NS,consumer_durables_retail,13,112.0,0.7318181818181817,39.542633
MUTHOOTFIN.NS,nbfc_financial_services,14,25.0,0.7317307692307693,11.711404
BANKINDIA.NS,banking,15,2.0,0.7314261031366294,5.0784893
NATIONALUM.NS,metals_mining,16,20.0,0.73,10.480427
CANBK.NS,banking,17,5.0,0.7244152046783625,5.6979837
HAL.NS,capital_goods,18,92.0,0.7196078431372549,34.059246
POLYCAB.NS,capital_goods,19,137.0,0.7186274509803923,48.688576
LICI.NS,insurance,20,17.0,0.7166666666666666,9.361961
PNB.NS,banking,21,6.0,0.7139819245082402,5.8094254
OBEROIRLTY.NS,realty,22,62.0,0.7083333333333334,25.234936
ITC.NS,fmcg,23,42.0,0.7083333333333333,17.036924
GHCL.NS,chemicals,24,14.0,0.7000000000000001,8.768694
PGHH.NS,consumer_durables_retail,25,98.0,0.6923076923076923,35.249035
BAJAJ-AUTO.NS,auto,26,67.0,0.6728021978021979,27.496195
ADANIPORTS.NS,infra_logistics_defense,27,78.0,0.6654545454545455,29.47489
CHAMBLFERT.NS,chemicals,28,15.0,0.6651515151515152,9.141225
IDEA.NS,telecom_media,29,1.0,0.6625,4.082019
ABBOTINDIA.NS,pharma_healthcare,30,108.0,0.6617647058823529,38.077812
HINDUNILVR.NS,fmcg,31,134.0,0.6583333333333332,46.759464
ONGC.NS,energy_power,32,11.0,0.6527777777777778,7.202456
SHRIRAMFIN.NS,nbfc_financial_services,33,45.0,0.6503205128205128,18.34864
NTPC.NS,energy_power,34,21.0,0.6333333333333333,10.481267
CUMMINSIND.NS,capital_goods,35,165.0,0.6323529411764706,64.99531
MAZDOCK.NS,infra_logistics_defense,36,106.0,0.629935064935065,37.159092
MARUTI.NS,auto,37,79.0,0.6291208791208791,29.842205
HUDCO.NS,nbfc_financial_services,38,16.0,0.6288461538461538,9.182033
ALKEM.NS,pharma_healthcare,39,80.0,0.6266806722689076,30.041601
HINDCOPPER.NS,metals_mining,40,142.0,0.6266666666666667,52.145874
GODREJPROP.NS,realty,41,100.0,0.625,35.360706
ICICIGI.NS,insurance,42,91.0,0.625,33.777687
INFY.NS,it,43,35.0,0.6227272727272727,14.636821
TATAELXSI.NS,it,44,97.0,0.6212121212121213,34.951736
INDUSTOWER.NS,telecom_media,45,33.0,0.62,14.0754175
HCLTECH.NS,it,46,52.0,0.6172727272727273,20.793379
GICRE.NS,insurance,47,9.0,0.6145833333333334,6.5387425
GLAND.NS,pharma_healthcare,48,114.0,0.6144957983193278,40.481388
PAGEIND.NS,consumer_durables_retail,49,158.0,0.6094405594405594,58.991512
AMBUJACEM.NS,cement,50,60.0,0.6062500000000001,24.215685
GNFC.NS,chemicals,51,18.0,0.6045454545454545,9.392507
EMAMILTD.NS,fmcg,52,57.0,0.6041666666666667,22.59301
M&M.NS,auto,53,56.0,0.6028846153846154,22.550798
WHIRLPOOL.NS,consumer_durables_retail,54,96.0,0.6003496503496504,34.88533
BPCL.NS,energy_power,55,12.0,0.6000000000000001,7.97819
ADANIPOWER.NS,energy_power,56,73.0,0.6000000000000001,28.373983
ACC.NS,cement,57,29.0,0.5875,13.3546915
SUNPHARMA.NS,pharma_healthcare,58,120.0,0.5827731092436975,42.294807
PFC.NS,nbfc_financial_services,59,4.0,0.5794871794871794,5.3880525
LALPATHLAB.NS,pharma_healthcare,60,153.0,0.5764705882352942,58.02347
LICHSGFIN.NS,nbfc_financial_services,61,3.0,0.5762820512820512,5.1771517
DLF.NS,realty,62,104.0,0.5750000000000001,37.10039
ARE&M.NS,auto,63,44.0,0.5715659340659341,18.117039
RAMCOCEM.NS,cement,64,82.0,0.5687500000000001,30.97532
SUPREMEIND.NS,capital_goods,65,121.0,0.5617647058823529,42.29919
NBCC.NS,infra_logistics_defense,66,101.0,0.5612337662337663,35.50562
PERSISTENT.NS,it,67,130.0,0.560909090909091,45.78032
SKFINDIA.NS,capital_goods,68,68.0,0.5568627450980391,27.545034
ULTRACEMCO.NS,cement,69,116.0,0.55625,41.143448
CIPLA.NS,pharma_healthcare,70,99.0,0.5529411764705883,35.25647
MRF.NS,auto,71,59.0,0.5509615384615385,23.342989
CONCOR.NS,infra_logistics_defense,72,86.0,0.5486363636363636,32.244335
NAVINFLUOR.NS,chemicals,73,152.0,0.5484848484848486,57.609276
DABUR.NS,fmcg,74,109.0,0.5458333333333333,38.666363
FEDERALBNK.NS,banking,75,49.0,0.5358187134502924,19.11135
TIMKEN.NS,capital_goods,76,150.0,0.5333333333333333,56.88135
POWERGRID.NS,energy_power,77,32.0,0.5333333333333333,13.973412
GRINDWELL.NS,capital_goods,78,147.0,0.5294117647058822,53.920326
PIDILITIND.NS,chemicals,79,170.0,0.5272727272727273,67.52922
ENDURANCE.NS,auto,80,119.0,0.5211538461538461,41.44167
SRF.NS,chemicals,81,102.0,0.5181818181818182,35.88872
DIVISLAB.NS,pharma_healthcare,82,178.0,0.5140756302521008,83.0519
UCOBANK.NS,banking,83,24.0,0.5137559808612441,11.542222
WIPRO.NS,it,84,34.0,0.5133333333333334,14.362286
VBL.NS,fmcg,85,126.0,0.5125,43.837788
