rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-07-31T06:15:13.957253+00:00,1074058887168,5367.8,18.097775,13.873,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8288461538461539,4,0.8104395604395604,0.9285714285714286,0.7857142857142857,0.75,0.9285714285714286,0.6923076923076923,1.0,0.8571428571428571,0.7857142857142857,0.75
2,UNIONBANK.NS,banking,2026-07-31T06:14:45.102494+00:00,1302827499520,170.67,6.3351893,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
3,BEL.NS,capital_goods,2026-07-31T06:16:21.655814+00:00,2824864268288,386.45,46.281437,33.324,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,1,0.8088235294117647,4,0.676470588235294,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411764,0.6470588235294117,,0.8823529411764706,0.8235294117647058,0.8823529411764706
4,IOB.NS,banking,2026-07-31T06:14:49.621935+00:00,650487595008,33.78,11.33557,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
5,EICHERMOT.NS,auto,2026-07-31T06:15:12.948910+00:00,2165976203264,7890.0,37.566063,,,2.048,0.408,0.23193,0.9154355651261048,,251001500000.0,True,,0.02048,2,0.7857142857142858,4,0.4285714285714286,1.0,0.8571428571428572,0.9285714285714286,0.4285714285714286,,,1.0,0.8571428571428572,0.9285714285714286
6,COALINDIA.NS,metals_mining,2026-07-31T06:15:58.094360+00:00,2543358050304,412.7,8.02294,5.277,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,1,0.7633333333333333,4,0.9,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8
7,LUPIN.NS,pharma_healthcare,2026-07-31T06:15:29.851749+00:00,1108383105024,2424.1,20.811298,13.766,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7628151260504202,4,0.8823529411764706,0.8760504201680672,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9285714285714286,0.8235294117647058,0.23529411764705888,0.9411764705882353
8,GILLETTE.NS,consumer_durables_retail,2026-07-31T06:16:56.807872+00:00,248462278656,7625.0,46.45142,26.385,0.66443,0.002,0.032,0.21110001,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,1,0.7576923076923077,4,0.6538461538461539,1.0,0.9230769230769231,0.38461538461538464,0.6923076923076923,0.6153846153846154,1.0,1.0,0.9230769230769231,0.38461538461538464
9,COLPAL.NS,fmcg,2026-07-31T06:15:49.526457+00:00,564914159616,2077.0,43.506493,29.427,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7541666666666667,4,0.625,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.6666666666666667,0.5833333333333333,,0.8333333333333334,0.9166666666666666,0.6666666666666666
10,IRCTC.NS,infra_logistics_defense,2026-07-31T06:17:05.753407+00:00,394560012288,493.2,28.492203,22.008,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7536363636363638,4,0.6,0.9545454545454546,0.8,0.6363636363636364,0.7,0.5,1.0,0.9090909090909091,0.8,0.6363636363636364
11,HINDZINC.NS,metals_mining,2026-07-31T06:16:05.254637+00:00,2284207210496,540.6,13.377876,8.425,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,2,0.75,4,0.5666666666666667,1.0,0.4,1.0,0.6666666666666667,0.4666666666666667,,1.0,0.4,1.0
12,NMDC.NS,metals_mining,2026-07-31T06:15:58.999530+00:00,747040735232,84.99,10.127533,7.52,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,3,0.7466666666666667,4,0.7333333333333334,0.7333333333333334,0.6,0.9333333333333333,0.8666666666666667,0.6,0.6666666666666666,0.8,0.6,0.9333333333333333
13,KAJARIACER.NS,consumer_durables_retail,2026-07-31T06:16:53.072062+00:00,190205952000,1210.4,39.542633,21.413,0.16499001,7.302,0.124,0.10049,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,2,0.7318181818181817,4,0.8076923076923077,0.6573426573426573,0.7692307692307692,0.6923076923076923,0.7692307692307692,0.8461538461538461,0.5454545454545454,0.7692307692307693,0.7692307692307692,0.6923076923076923
14,MUTHOOTFIN.NS,nbfc_financial_services,2026-07-31T06:14:53.920423+00:00,1240136155136,3089.0,11.711404,,0.30406,379.707,0.537,0.55206,0.5178535874295926,1510264274944.0,391303150000.0,True,,3.79707,1,0.7317307692307693,4,0.6923076923076923,0.875,0.46153846153846156,0.8461538461538461,0.6923076923076923,,1.0,0.75,0.46153846153846156,0.8461538461538461
15,BANKINDIA.NS,banking,2026-07-31T06:14:47.735905+00:00,624489398272,137.17,5.0784893,,0.13697,,0.185,0.34992,0.3623690818371102,1153757478912.0,899585454000.0,True,,,3,0.7314261031366294,3,0.9473684210526316,0.5956937799043062,,0.6111111111111112,0.9473684210526316,,0.45454545454545453,0.7368421052631579,,0.6111111111111112
16,NATIONALUM.NS,metals_mining,2026-07-31T06:16:02.573454+00:00,649065660416,353.4,10.480427,6.951,0.2942,0.277,-0.048,0.32489,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,4,0.73,4,0.7666666666666667,0.9111111111111111,0.9333333333333333,0.2,0.8,0.7333333333333334,0.8888888888888888,0.9333333333333333,0.9333333333333333,0.2
17,CANBK.NS,banking,2026-07-31T06:14:44.225400+00:00,1127754104832,124.33,5.6979837,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,,4,0.7244152046783625,3,0.8947368421052632,1.0,,0.05555555555555555,0.8947368421052632,,,1.0,,0.05555555555555555
18,HAL.NS,capital_goods,2026-07-31T06:16:20.844209+00:00,3106459877376,4645.0,34.059246,32.009,0.23979001,0.027,0.018,0.27549,0.8062357947346466,109700000.0,410411200000.0,True,,0.00027,2,0.7196078431372549,4,0.7647058823529411,0.8888888888888888,0.9411764705882353,0.17647058823529413,0.8235294117647058,0.7058823529411764,0.7777777777777778,1.0,0.9411764705882353,0.17647058823529413
19,POLYCAB.NS,capital_goods,2026-07-31T06:16:25.203842+00:00,1370176487424,9096.0,48.688576,29.902,0.25549,1.738,0.39,0.09184,2.3541099294370955,2125680000.0,120085760000.0,True,,0.01738,3,0.7186274509803923,4,0.6764705882352942,0.738562091503268,0.5294117647058824,0.9411764705882353,0.5882352941176471,0.7647058823529411,0.8888888888888888,0.5882352941176471,0.5294117647058824,0.9411764705882353
20,LICI.NS,insurance,2026-07-31T06:15:07.337648+00:00,5336400396288,421.85,9.361961,7.118,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.7166666666666666,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.6666666666666666
21,PNB.NS,banking,2026-07-31T06:14:42.446985+00:00,1289278324736,112.18,5.8094254,,0.14965999,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,5,0.7139819245082402,3,0.8421052631578947,0.7655502392344498,,0.4444444444444444,0.8421052631578947,,0.6363636363636364,0.8947368421052632,,0.4444444444444444
22,OBEROIRLTY.NS,realty,2026-07-31T06:17:14.620562+00:00,663937679360,1826.0,25.234936,18.316,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7083333333333334,4,0.75,0.8333333333333334,0.6666666666666667,0.5,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.5
23,ITC.NS,fmcg,2026-07-31T06:15:43.660430+00:00,3526419021824,281.45,17.036924,12.34,0.2934,3.293,-0.05,0.26233,1.078695248616346,23993600000.0,725073000000.0,True,,0.03293,2,0.7083333333333333,4,0.9166666666666666,0.8333333333333333,0.75,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666666,1.0,0.75,0.16666666666666666
24,GHCL.NS,chemicals,2026-07-31T06:16:44.025790+00:00,40309411840,439.75,8.768694,4.269,0.13420999,2.345,0.012,0.15419,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,1,0.7000000000000001,4,0.9090909090909091,0.696969696969697,0.8181818181818181,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.6666666666666666,0.7272727272727273,0.8181818181818181,0.2727272727272727
25,PGHH.NS,consumer_durables_retail,2026-07-31T06:16:56.006270+00:00,278431956992,8577.5,35.249035,25.106,,0.115,-0.049,0.18628,5.682495653443402,8700000.0,7534700000.0,True,,0.00115,3,0.6923076923076923,4,0.7692307692307692,0.9230769230769231,0.8461538461538461,0.07692307692307693,0.8461538461538461,0.6923076923076923,,0.9230769230769231,0.8461538461538461,0.07692307692307693
26,BAJAJ-AUTO.NS,auto,2026-07-31T06:15:14.779546+00:00,3175766032384,11566.0,27.496195,19.951,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352,3,0.6728021978021979,4,0.5521978021978022,0.9285714285714286,0.1428571428571429,1.0,0.6428571428571428,0.46153846153846156,,0.9285714285714286,0.1428571428571429,1.0
27,ADANIPORTS.NS,infra_logistics_defense,2026-07-31T06:17:02.228486+00:00,3853832159232,1672.7,29.47489,,,64.051,0.186,0.32431,0.4029716422211426,,961253000000.0,True,,0.64051,2,0.6654545454545455,4,0.6,1.0,0.19999999999999996,0.7272727272727273,0.6,,,1.0,0.19999999999999996,0.7272727272727273
28,CHAMBLFERT.NS,chemicals,2026-07-31T06:16:40.583366+00:00,176347103232,440.15,9.141225,6.656,0.20451,10.274,0.137,0.09394,1.997863171902248,10675000320.0,104079500000.0,True,,0.10274,2,0.6651515151515152,4,0.8181818181818181,0.6717171717171717,0.5454545454545454,0.5454545454545454,0.8181818181818181,0.8181818181818181,0.8888888888888888,0.45454545454545453,0.5454545454545454,0.5454545454545454
29,IDEA.NS,telecom_media,2026-07-31T06:16:58.722833+00:00,1401958825984,12.94,4.082019,17.233,,,0.032,0.77143997,-1.2525588679456343,1925280038912.0,-357580000000.0,True,,,1,0.6625,3,0.5,1.0,,0.4,0.8,0.19999999999999996,,1.0,,0.4
30,ABBOTINDIA.NS,pharma_healthcare,2026-07-31T06:15:34.439698+00:00,590411857920,27785.0,38.077812,30.576,0.34460998,3.602,0.065,0.22399001,1.4509058081056685,1719900032.0,47741900000.0,True,,0.0360199999999999,2,0.6617647058823529,4,0.5294117647058822,0.9705882352941176,0.7647058823529411,0.29411764705882354,0.6470588235294117,0.4117647058823529,1.0,0.9411764705882353,0.7647058823529411,0.29411764705882354
31,HINDUNILVR.NS,fmcg,2026-07-31T06:15:42.757251+00:00,4932967071744,2099.5,46.759464,33.003,,3.016,0.05,0.22644,1.3082810127621158,14780000256.0,487380000000.0,True,,0.03016,3,0.6583333333333332,4,0.5,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.5,0.5,,0.9166666666666666,0.8333333333333334,0.3333333333333333
32,ONGC.NS,energy_power,2026-07-31T06:16:08.867955+00:00,3025431429120,240.49,7.202456,4.303,0.12703,42.548,0.019,0.06255,1.7813466362605903,1743164932096.0,3717678000000.0,True,,0.42548,1,0.6527777777777778,4,0.8888888888888888,0.4722222222222222,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.5,0.4444444444444444,0.7777777777777778,0.4444444444444444
33,SHRIRAMFIN.NS,nbfc_financial_services,2026-07-31T06:14:55.637905+00:00,2444478119936,1038.9,18.34864,,0.18495001,276.215,0.391,0.50111,0.379775568621841,1820772663296.0,659185900000.0,True,,2.76215,2,0.6503205128205128,4,0.46153846153846156,0.6805555555555556,0.7692307692307692,0.7692307692307693,0.46153846153846156,,0.7777777777777778,0.5833333333333334,0.7692307692307692,0.7692307692307693
34,NTPC.NS,energy_power,2026-07-31T06:16:12.676480+00:00,3336623095808,344.1,10.481267,7.566,,118.127,0.08,0.14531,0.9222788830965832,1234561925120.0,2031756700000.0,True,,1.18127,2,0.6333333333333333,4,0.6666666666666667,0.7777777777777778,0.33333333333333337,0.6666666666666666,0.6666666666666667,0.6666666666666667,,0.7777777777777778,0.33333333333333337,0.6666666666666666
35,CUMMINSIND.NS,capital_goods,2026-07-31T06:16:23.446299+00:00,1536103809024,5541.5,64.99531,52.769,0.29455,0.431,0.219,0.19449,1.40997102119606,365100000.0,84751600000.0,True,,0.00431,4,0.6323529411764706,4,0.17647058823529416,0.9117647058823529,0.7647058823529411,0.7647058823529411,0.23529411764705888,0.11764705882352944,1.0,0.8235294117647058,0.7647058823529411,0.7647058823529411
36,MAZDOCK.NS,infra_logistics_defense,2026-07-31T06:17:10.971874+00:00,962908454912,2387.1,37.159092,35.808,0.2877,4.481,0.213,0.19863,1.333313172483926,4473699840.0,97548800000.0,True,,0.0448099999999999,3,0.629935064935065,4,0.25,0.8376623376623377,0.7,0.8181818181818182,0.30000000000000004,0.19999999999999996,0.8571428571428571,0.8181818181818182,0.7,0.8181818181818182
37,MARUTI.NS,auto,2026-07-31T06:15:09.092372+00:00,4459485724672,14184.0,29.842205,19.986,0.14434,0.096,0.282,0.08008,1.6830564325195998,1025000000.0,1071563000000.0,True,,0.00096,4,0.6291208791208791,4,0.478021978021978,0.5714285714285714,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.3846153846153846,0.5,0.6428571428571429,0.9285714285714286,0.6428571428571429
38,HUDCO.NS,nbfc_financial_services,2026-07-31T06:14:59.150666+00:00,390790905856,195.21,9.182033,,,645.775,0.098,0.90679,0.1572886301356149,1419120214016.0,219754600000.0,True,,6.45775,3,0.6288461538461538,4,0.7692307692307692,0.9166666666666666,0.15384615384615385,0.46153846153846156,0.7692307692307692,,,0.9166666666666666,0.15384615384615385,0.46153846153846156
39,ALKEM.NS,pharma_healthcare,2026-07-31T06:15:33.466425+00:00,690727026688,5777.0,30.041601,22.345,0.17557,14.267,0.146,0.15645,1.05153653012641,20471599104.0,138201000000.0,True,,0.14267,3,0.6266806722689076,4,0.7058823529411764,0.7163865546218487,0.47058823529411764,0.5294117647058824,0.7647058823529411,0.6470588235294117,0.7857142857142857,0.6470588235294118,0.47058823529411764,0.5294117647058824
40,HINDCOPPER.NS,metals_mining,2026-07-31T06:16:03.482499+00:00,477032939520,493.3,52.145874,31.315,0.30602,3.319,0.581,0.29843,0.9209290914041393,1109200000.0,33421900000.0,True,,0.03319,5,0.6266666666666667,4,0.0,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.0,0.0,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667
41,GODREJPROP.NS,realty,2026-07-31T06:17:13.724882+00:00,640797966336,2127.3,35.360706,-160.317,0.09969,82.119,0.63,0.36056,0.2623580436782257,158940905472.0,191555400000.0,True,,0.82119,2,0.625,4,0.75,0.6666666666666666,0.16666666666666663,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666663,0.8333333333333334
42,ICICIGI.NS,insurance,2026-07-31T06:15:06.379665+00:00,814853783552,1631.8,33.777687,25.017,0.1463,,0.109,0.08764,1.69177624716768,0.0,166338900000.0,True,,,2,0.625,3,0.5,0.8333333333333334,,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,,0.5
