ticker,sector,rank,naive_rank,composite_score,trailing_pe
HEROMOTOCO.NS,auto,1,44.0,0.8433333333333334,16.945444
ACC.NS,cement,2,28.0,0.83125,11.701621
IOB.NS,banking,3,26.0,0.8124999999999999,11.479452
UNIONBANK.NS,banking,4,10.0,0.805921052631579,6.1556377
PNB.NS,banking,5,5.0,0.795047514619883,5.7076354
NMDC.NS,metals_mining,6,21.0,0.7664285714285715,9.756788
LUPIN.NS,pharma_healthcare,7,55.0,0.7641544117647059,20.257534
COALINDIA.NS,metals_mining,8,15.0,0.7545238095238096,8.482409
COLPAL.NS,fmcg,9,128.0,0.7537878787878788,42.765564
IRCTC.NS,infra_logistics_defense,10,78.0,0.7468181818181819,28.188072
GILLETTE.NS,consumer_durables_retail,11,137.0,0.7336538461538462,47.50794
NATIONALUM.NS,metals_mining,12,22.0,0.7252380952380952,10.124261
POLYCAB.NS,capital_goods,13,139.0,0.7210407239819003,47.809788
HAL.NS,capital_goods,14,100.0,0.7183257918552036,33.350136
MUTHOOTFIN.NS,nbfc_financial_services,15,24.0,0.718131868131868,11.198301
KAJARIACER.NS,consumer_durables_retail,16,116.0,0.7134615384615384,39.4546
PGHH.NS,consumer_durables_retail,17,103.0,0.7038461538461538,33.929993
LICI.NS,insurance,18,19.0,0.7,9.273551
HINDZINC.NS,metals_mining,19,41.0,0.6933333333333334,16.048216
ITC.NS,fmcg,20,45.0,0.690530303030303,17.097942
GHCL.NS,chemicals,21,16.0,0.6900000000000001,8.554049
IOC.NS,energy_power,22,2.0,0.6818181818181819,4.5798736
BAJAJ-AUTO.NS,auto,23,69.0,0.6799999999999999,26.168713
OBEROIRLTY.NS,realty,24,66.0,0.675,24.948198
CANBK.NS,banking,25,6.0,0.6734283625730993,5.7977686
INDUSTOWER.NS,telecom_media,26,37.0,0.67,14.650728
TCS.NS,it,27,40.0,0.6691666666666667,15.977242
BEL.NS,capital_goods,28,142.0,0.6678733031674208,48.796852
INFY.NS,it,29,32.0,0.6666666666666666,13.250521
ABBOTINDIA.NS,pharma_healthcare,30,113.0,0.664705882352941,38.233242
