acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8583710407239818,3,0.9411764705882352,0.746606334841629,0.8823529411764706,0.253393665158371,0.5466063348416289,78
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.8227564102564104,3,0.9230769230769232,0.8012820512820513,0.6923076923076923,0.1987179487179487,0.5980769230769232,56
3,ARE&M.NS,auto,1,0.7712820512820513,3,0.9,0.6512820512820513,0.7333333333333334,0.3487179487179487,0.587948717948718,61
4,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5727272727272728,68
5,GNFC.NS,chemicals,1,0.738409090909091,3,0.7727272727272727,0.5772727272727274,0.9090909090909092,0.4227272727272727,0.6131818181818183,48
6,CENTRALBK.NS,banking,1,0.7383040935672515,2,0.7894736842105263,0.6798245614035088,,0.3201754385964912,0.4716739766081871,110
7,AUROPHARMA.NS,pharma_healthcare,1,0.7361213235294117,3,0.9117647058823528,0.8511029411764706,0.2941176470588235,0.1488970588235294,0.4240808823529411,129
8,CIPLA.NS,pharma_healthcare,2,0.7283088235294118,3,0.7352941176470588,0.6102941176470589,0.8823529411764706,0.3897058823529412,0.5375,81
9,NCC.NS,infra_logistics_defense,1,0.7274999999999999,3,0.9045454545454544,0.759090909090909,0.4,0.2409090909090909,0.5145454545454545,90
10,CYIENT.NS,it,1,0.7176388888888889,3,0.6916666666666667,0.9027777777777778,0.5,0.0972222222222222,0.3533333333333333,159
11,ONGC.NS,energy_power,2,0.7045454545454546,3,0.8181818181818181,0.5584415584415585,0.7272727272727273,0.4415584415584415,0.6142857142857143,46
12,BANKINDIA.NS,banking,2,0.6978070175438597,2,0.8421052631578947,0.5328947368421053,,0.4671052631578947,0.6020650584795321,52
13,GHCL.NS,chemicals,2,0.685909090909091,3,0.9090909090909092,0.3363636363636364,0.8181818181818181,0.6636363636363636,0.6900000000000001,21
14,GAIL.NS,energy_power,3,0.6840909090909091,3,0.4090909090909091,0.8376623376623377,0.9090909090909092,0.1623376623376623,0.4077922077922078,136
15,HEIDELBERG.NS,cement,1,0.681875,3,0.6875,0.5375,0.875,0.4625,0.595,57
16,GLENMARK.NS,pharma_healthcare,3,0.6734374999999999,3,0.6470588235294117,0.7224264705882353,0.6470588235294117,0.2775735294117647,0.5126838235294118,93
17,DRREDDY.NS,pharma_healthcare,4,0.6705882352941176,3,0.7352941176470588,0.8235294117647058,0.3529411764705882,0.1764705882352941,0.3558823529411765,158
18,UCOBANK.NS,banking,3,0.6542397660818714,2,0.5263157894736843,0.8004385964912281,,0.1995614035087719,0.2999817251461988,175
19,GLAND.NS,pharma_healthcare,5,0.6457720588235294,3,0.5882352941176471,0.5845588235294118,0.8235294117647058,0.4154411764705882,0.6305147058823529,42
20,BAJAJHLDNG.NS,nbfc_financial_services,1,0.6425824175824175,3,0.2857142857142857,0.8461538461538463,0.9285714285714286,0.1538461538461538,0.3318681318681318,163
21,MRF.NS,auto,2,0.6310256410256411,3,0.8,0.5076923076923077,0.5333333333333333,0.4923076923076923,0.5476923076923077,76
22,KAJARIACER.NS,consumer_durables_retail,2,0.6278846153846154,3,0.7692307692307692,0.3653846153846154,0.7692307692307692,0.6346153846153846,0.7134615384615384,16
23,SUPREMEIND.NS,capital_goods,2,0.6278280542986425,3,0.7941176470588235,0.4660633484162896,0.5882352941176471,0.5339366515837104,0.633710407239819,38
