rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-07-30T05:43:53.946449+00:00,1064494432256,5319.3,18.563753,13.356,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8235294117647058,4,0.7941176470588235,0.9117647058823529,0.7647058823529411,0.7941176470588235,0.8823529411764706,0.7058823529411764,1.0,0.8235294117647058,0.7647058823529411,0.7941176470588235
2,UNIONBANK.NS,banking,2026-07-30T05:42:49.144745+00:00,1288934391808,168.85,6.142234,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
3,BEL.NS,capital_goods,2026-07-30T05:46:32.118586+00:00,2820112646144,385.8,46.09319,33.56,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,1,0.8088235294117647,4,0.676470588235294,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411764,0.6470588235294117,,0.8823529411764706,0.8235294117647058,0.8823529411764706
4,IOB.NS,banking,2026-07-30T05:42:59.151612+00:00,646636306432,33.58,11.268456,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
5,LUPIN.NS,pharma_healthcare,2026-07-30T05:44:29.297209+00:00,1108657438720,2424.7,20.389338,13.914,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7761111111111111,4,0.8888888888888888,0.8833333333333333,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9333333333333333,0.8333333333333334,0.2777777777777778,0.9444444444444444
6,COALINDIA.NS,metals_mining,2026-07-30T05:45:38.478503+00:00,2555991556096,414.55,8.2096195,5.169,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,1,0.7633333333333333,4,0.9,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8
7,COLPAL.NS,fmcg,2026-07-30T05:45:19.999571+00:00,573291298816,2107.8,43.236923,31.012,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.75,4,0.5833333333333333,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.5833333333333333,0.5833333333333333,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
8,HINDZINC.NS,metals_mining,2026-07-30T05:45:55.084660+00:00,2264559779840,535.95,13.262807,8.438,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,2,0.75,4,0.5666666666666667,1.0,0.4,1.0,0.6666666666666667,0.4666666666666667,,1.0,0.4,1.0
9,IRCTC.NS,infra_logistics_defense,2026-07-30T05:48:13.565316+00:00,393600008192,492.0,27.702702,22.145,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
10,NMDC.NS,metals_mining,2026-07-30T05:45:40.522268+00:00,748007849984,85.08,9.824481,7.599,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,3,0.7466666666666667,4,0.7333333333333334,0.7333333333333334,0.6,0.9333333333333333,0.8666666666666667,0.6,0.6666666666666666,0.8,0.6,0.9333333333333333
