acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,BPCL.NS,energy_power,1,0.788888888888889,3,0.7777777777777778,0.8888888888888888,0.6666666666666667,0.1111111111111111,0.6000000000000001,51
2,SKFINDIA.NS,capital_goods,1,0.7869281045751634,3,0.8284313725490196,0.6666666666666667,0.8888888888888888,0.3333333333333333,0.5374183006535947,78
3,ONGC.NS,energy_power,2,0.7833333333333333,3,0.8888888888888888,0.6666666666666667,0.7777777777777778,0.3333333333333333,0.6777777777777777,29
4,HEIDELBERG.NS,cement,1,0.7749999999999999,3,0.625,0.875,0.875,0.125,0.475,108
5,CROMPTON.NS,capital_goods,2,0.7555555555555555,3,0.8888888888888888,0.9444444444444445,0.2777777777777778,0.0555555555555555,0.3944444444444445,138
6,NCC.NS,infra_logistics_defense,1,0.7477272727272728,3,0.9128787878787878,0.8333333333333334,0.3636363636363636,0.1666666666666666,0.5299242424242424,84
7,WHIRLPOOL.NS,consumer_durables_retail,1,0.7461538461538462,3,0.6923076923076923,0.8461538461538463,0.6923076923076923,0.1538461538461538,0.4846153846153846,104
8,ARE&M.NS,auto,1,0.7423809523809524,3,0.930952380952381,0.5333333333333333,0.7333333333333334,0.4666666666666667,0.685952380952381,28
9,BANKBARODA.NS,banking,1,0.7189792663476874,2,0.736842105263158,0.6985645933014354,,0.3014354066985646,0.5282429558745347,87
10,GLENMARK.NS,pharma_healthcare,1,0.7088235294117646,3,0.6470588235294117,0.8235294117647058,0.6470588235294117,0.1764705882352941,0.5294117647058824,85
11,CIPLA.NS,pharma_healthcare,1,0.7088235294117646,3,0.7058823529411764,0.5882352941176471,0.8823529411764706,0.4117647058823529,0.5352941176470588,82
12,GNFC.NS,chemicals,1,0.7053030303030303,3,0.8257575757575757,0.41666666666666663,0.9166666666666666,0.5833333333333334,0.7727272727272727,8
13,CENTRALBK.NS,banking,2,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,110
14,AUROPHARMA.NS,pharma_healthcare,3,0.6941176470588235,3,0.8823529411764706,0.7647058823529412,0.2941176470588235,0.2352941176470588,0.4647058823529412,113
15,BANKINDIA.NS,banking,3,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,16
16,UCOBANK.NS,banking,4,0.692822966507177,2,0.5789473684210527,0.8229665071770336,,0.1770334928229665,0.5334928229665071,83
17,TECHM.NS,it,1,0.6656565656565656,3,0.5505050505050505,0.8181818181818182,0.6363636363636364,0.1818181818181818,0.4924242424242424,98
18,BAJAJFINSV.NS,nbfc_financial_services,1,0.6631410256410257,3,0.3269230769230769,0.9166666666666667,0.8461538461538461,0.0833333333333333,0.3692307692307692,152
19,NBCC.NS,infra_logistics_defense,2,0.6613636363636364,3,0.6477272727272727,0.5,0.9090909090909092,0.5,0.5428030303030303,74
20,GHCL.NS,chemicals,2,0.6609848484848485,3,0.9128787878787878,0.25,0.8333333333333334,0.75,0.7155303030303031,21
21,LT.NS,capital_goods,3,0.6493464052287582,3,0.94281045751634,0.7777777777777778,0.0,0.2222222222222222,0.393954248366013,140
22,COALINDIA.NS,metals_mining,1,0.6433333333333333,3,0.9,0.33333333333333337,0.6666666666666667,0.6666666666666666,0.7766666666666666,6
23,GAIL.NS,energy_power,3,0.6388888888888888,3,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.611111111111111,49
24,ACC.NS,cement,2,0.6375,3,0.875,0.375,0.625,0.625,0.625,41
25,GICRE.NS,insurance,1,0.6311111111111112,2,0.8333333333333334,0.4,,0.6,0.5791666666666666,59
26,CYIENT.NS,it,2,0.6196969696969697,3,0.4696969696969697,0.9090909090909091,0.4545454545454546,0.0909090909090909,0.4227272727272727,127
27,MARUTI.NS,auto,2,0.6176190476190476,3,0.5523809523809524,0.4666666666666667,0.9333333333333332,0.5333333333333333,0.699047619047619,26
28,TATACHEM.NS,chemicals,3,0.6166666666666667,3,0.5833333333333333,0.9166666666666667,0.25,0.0833333333333333,0.3333333333333332,167
29,CHAMBLFERT.NS,chemicals,4,0.6162878787878787,3,0.7386363636363636,0.5,0.5833333333333333,0.5,0.5049242424242424,93
30,KAJARIACER.NS,consumer_durables_retail,2,0.6115384615384616,3,0.8461538461538461,0.23076923076923073,0.7692307692307692,0.7692307692307693,0.8076923076923077,3
31,SUPREMEIND.NS,capital_goods,4,0.6071895424836602,3,0.7124183006535947,0.4444444444444444,0.6666666666666667,0.5555555555555556,0.5359477124183006,81
32,MOTHERSON.NS,auto,3,0.6014285714285714,3,0.4785714285714285,0.9333333333333333,0.3333333333333333,0.0666666666666666,0.2702380952380952,184
33,HCLTECH.NS,it,3,0.5904545454545456,3,0.7272727272727273,0.3363636363636364,0.7272727272727273,0.6636363636363636,0.6172727272727273,46
34,MRF.NS,auto,4,0.5895238095238096,3,0.7904761904761906,0.4,0.5333333333333333,0.6,0.5504761904761905,72
35,EXIDEIND.NS,auto,5,0.589047619047619,3,0.4142857142857143,0.7333333333333334,0.6666666666666667,0.2666666666666666,0.390952380952381,141
36,HEROMOTOCO.NS,auto,6,0.5880952380952382,3,0.7952380952380953,0.19999999999999996,0.8,0.8,0.8119047619047619,2
37,BAJAJHLDNG.NS,nbfc_financial_services,2,0.5871794871794872,3,0.3076923076923077,0.6666666666666667,0.9230769230769232,0.3333333333333333,0.4846153846153846,105
38,HAVELLS.NS,capital_goods,5,0.5862745098039216,3,0.6879084967320261,0.6111111111111112,0.3888888888888888,0.3888888888888889,0.5563725490196079,66
39,IRCON.NS,infra_logistics_defense,3,0.5799242424242423,3,0.8257575757575757,0.5833333333333333,0.1818181818181817,0.4166666666666667,0.4924242424242424,99
40,COROMANDEL.NS,chemicals,5,0.5784090909090909,3,0.4772727272727273,0.75,0.5,0.25,0.4181818181818182,131
41,NATIONALUM.NS,metals_mining,2,0.5766666666666668,3,0.8,0.06666666666666676,0.9333333333333332,0.9333333333333332,0.8666666666666667,1
42,LICI.NS,insurance,2,0.5766666666666667,3,0.7333333333333334,0.33333333333333337,0.6666666666666667,0.6666666666666666,0.62,44
43,SAIL.NS,metals_mining,3,0.5766666666666665,3,0.5,0.9333333333333333,0.1999999999999999,0.0666666666666666,0.2633333333333333,185
44,UPL.NS,chemicals,6,0.5731060606060607,3,0.6515151515151516,0.8333333333333334,0.0833333333333333,0.1666666666666666,0.3287878787878788,169
45,EMAMILTD.NS,fmcg,1,0.5666666666666667,3,0.8333333333333334,0.25,0.5833333333333333,0.75,0.725,17
46,PFC.NS,nbfc_financial_services,3,0.5628205128205128,3,0.9230769230769232,0.33333333333333337,0.3076923076923077,0.6666666666666666,0.5538461538461539,71
47,DABUR.NS,fmcg,2,0.5625,3,0.7083333333333334,0.5,0.4166666666666666,0.5,0.5291666666666667,86
48,PGHH.NS,consumer_durables_retail,3,0.5615384615384615,3,0.8076923076923077,0.07692307692307676,0.8461538461538461,0.9230769230769232,0.7038461538461538,25
49,RELAXO.NS,consumer_durables_retail,3,0.5615384615384615,3,0.7307692307692307,0.3846153846153846,0.5384615384615384,0.6153846153846154,0.5576923076923077,65
50,DRREDDY.NS,pharma_healthcare,4,0.5602941176470588,3,0.7941176470588235,0.4411764705882353,0.3529411764705882,0.5588235294117647,0.488235294117647,102
51,SBIN.NS,banking,5,0.560127591706539,2,0.631578947368421,0.47846889952153115,,0.5215311004784688,0.5018607123870281,94
52,PNB.NS,banking,6,0.5585326953748005,2,0.8421052631578947,0.23444976076555024,,0.7655502392344498,0.7139819245082402,22
53,SBICARD.NS,nbfc_financial_services,4,0.5570512820512821,3,0.2307692307692307,0.8333333333333334,0.6923076923076923,0.1666666666666666,0.35,161
54,ITC.NS,fmcg,3,0.5541666666666667,3,0.9166666666666666,0.0,0.75,1.0,0.7416666666666667,14
55,JSL.NS,metals_mining,4,0.5533333333333333,3,0.5666666666666667,0.6,0.4666666666666667,0.4,0.4766666666666666,106
56,DALBHARAT.NS,cement,3,0.5499999999999999,3,0.5625,0.75,0.25,0.25,0.4187499999999999,130
57,KPITTECH.NS,it,4,0.5464646464646464,3,0.6161616161616161,0.7272727272727273,0.1818181818181817,0.2727272727272727,0.3757575757575758,148
58,ALKEM.NS,pharma_healthcare,5,0.5441176470588235,3,0.7058823529411764,0.4117647058823529,0.4705882352941176,0.5882352941176471,0.5411764705882353,76
59,IPCALAB.NS,pharma_healthcare,6,0.5411764705882354,3,0.5588235294117647,0.5294117647058825,0.5294117647058824,0.4705882352941176,0.5558823529411765,68
60,COLPAL.NS,fmcg,4,0.5375,3,0.625,0.16666666666666663,0.9166666666666666,0.8333333333333334,0.7208333333333333,19
61,BANDHANBNK.NS,banking,7,0.5333333333333333,2,0.2631578947368421,0.8421052631578948,,0.1578947368421052,0.3523391812865497,159
62,WIPRO.NS,it,5,0.5314141414141414,3,0.898989898989899,0.49090909090909085,0.0,0.5090909090909091,0.5133333333333334,90
63,INDIGO.NS,infra_logistics_defense,4,0.5291666666666667,3,0.6666666666666667,0.75,0.0,0.25,0.3416666666666667,164
64,KEI.NS,capital_goods,6,0.5287581699346405,3,0.6274509803921569,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.5549019607843138,70
65,INDUSTOWER.NS,telecom_media,1,0.5275,3,0.7,0.35,0.5,0.65,0.585,57
66,OBEROIRLTY.NS,realty,1,0.525,3,0.75,0.16666666666666663,0.6666666666666667,0.8333333333333334,0.7750000000000001,7
67,MANAPPURAM.NS,nbfc_financial_services,5,0.5217948717948718,3,0.3846153846153846,0.6666666666666667,0.5384615384615384,0.3333333333333333,0.5076923076923077,92
68,HINDALCO.NS,metals_mining,5,0.52,3,0.6333333333333333,0.6666666666666667,0.1333333333333333,0.3333333333333333,0.4633333333333333,114
69,LUPIN.NS,pharma_healthcare,7,0.5176470588235295,3,0.9411764705882352,0.23529411764705888,0.2352941176470588,0.7647058823529411,0.7470588235294118,13
70,DIXON.NS,consumer_durables_retail,5,0.5153846153846153,3,0.4230769230769231,0.7692307692307693,0.3076923076923077,0.2307692307692307,0.4423076923076923,122
71,NMDC.NS,metals_mining,6,0.5133333333333334,3,0.7333333333333334,0.19999999999999996,0.6,0.8,0.62,45
72,SHRIRAMFIN.NS,nbfc_financial_services,6,0.5081730769230769,3,0.4615384615384615,0.375,0.7692307692307692,0.625,0.6490384615384616,34
73,ZEEL.NS,telecom_media,2,0.5075,3,0.0999999999999999,0.8,0.75,0.2,0.28,182
74,TMCV.NS,auto,7,0.4971428571428571,3,0.3761904761904762,0.8,0.2666666666666667,0.2,0.3061904761904762,174
75,BATAINDIA.NS,consumer_durables_retail,6,0.49615384615384617,3,0.6538461538461539,0.6153846153846154,0.0769230769230768,0.3846153846153846,0.3576923076923077,158
76,VEDL.NS,metals_mining,7,0.4933333333333334,3,0.8333333333333334,0.2666666666666667,0.2666666666666667,0.7333333333333333,0.5366666666666666,80
77,POLYCAB.NS,capital_goods,7,0.49256535947712415,3,0.7140522875816993,0.19444444444444442,0.5555555555555556,0.8055555555555556,0.7558823529411764,12
78,GLAND.NS,pharma_healthcare,8,0.4852941176470588,3,0.4411764705882353,0.2941176470588235,0.8235294117647058,0.7058823529411765,0.6264705882352941,39
79,DEEPAKNTR.NS,chemicals,7,0.484090909090909,3,0.4393939393939394,0.5833333333333333,0.4166666666666666,0.4166666666666667,0.4901515151515151,101
80,SOBHA.NS,realty,2,0.48333333333333334,3,0.1666666666666666,0.8333333333333334,0.5,0.1666666666666666,0.4,134
81,AMBUJACEM.NS,cement,4,0.48125,3,0.625,0.125,0.75,0.875,0.6250000000000001,40
82,TATASTEEL.NS,metals_mining,8,0.48000000000000004,3,0.4,0.8666666666666667,0.0666666666666666,0.1333333333333333,0.28,183
83,HAL.NS,capital_goods,8,0.4792483660130719,3,0.607843137254902,0.0,0.9444444444444444,1.0,0.7601307189542484,11
84,HDFCBANK.NS,banking,8,0.4779904306220095,2,0.4210526315789473,0.5430622009569378,,0.4569377990430622,0.4542464114832535,120
85,CANBK.NS,banking,9,0.47719298245614034,2,0.8947368421052632,0.0,,1.0,0.7244152046783625,18
86,GODREJCP.NS,fmcg,5,0.47500000000000003,3,0.4583333333333333,0.8333333333333334,0.0,0.1666666666666666,0.3375,166
87,TATACONSUM.NS,fmcg,6,0.4708333333333333,3,0.1666666666666666,0.9166666666666667,0.3333333333333333,0.0833333333333333,0.2583333333333333,186
88,VOLTAS.NS,consumer_durables_retail,7,0.46923076923076923,3,0.0769230769230769,0.9230769230769231,0.4615384615384615,0.0769230769230769,0.2923076923076923,179
89,TIMKEN.NS,capital_goods,9,0.4684640522875817,3,0.4281045751633986,0.33333333333333337,0.7222222222222222,0.6666666666666666,0.5950980392156863,52
90,CARBORUNIV.NS,capital_goods,10,0.4645424836601306,3,0.2794117647058823,0.8888888888888888,0.1666666666666666,0.1111111111111111,0.2949346405228758,177
91,IRCTC.NS,infra_logistics_defense,5,0.4625,3,0.571969696969697,0.08333333333333337,0.8181818181818181,0.9166666666666666,0.7602272727272726,10
92,GILLETTE.NS,consumer_durables_retail,8,0.46153846153846156,3,0.5769230769230769,0.0,0.9230769230769232,1.0,0.7346153846153847,15
93,GODREJPROP.NS,realty,3,0.45833333333333337,3,0.75,0.33333333333333337,0.1666666666666666,0.6666666666666666,0.5916666666666666,55
94,LICHSGFIN.NS,nbfc_financial_services,7,0.4544871794871794,3,0.8461538461538461,0.16666666666666663,0.2307692307692307,0.8333333333333334,0.6115384615384615,48
95,CONCOR.NS,infra_logistics_defense,6,0.4541666666666666,3,0.5189393939393939,0.25,0.6363636363636364,0.75,0.5412878787878788,75
96,BLUESTARCO.NS,consumer_durables_retail,9,0.4538461538461538,3,0.3846153846153846,0.6923076923076923,0.2307692307692307,0.3076923076923077,0.3615384615384615,156
97,AUBANK.NS,banking,10,0.4526315789473685,2,0.1578947368421053,0.7894736842105264,,0.2105263157894736,0.3464912280701754,163
98,AXISBANK.NS,banking,11,0.4502392344497608,2,0.4736842105263158,0.42344497607655507,,0.5765550239234449,0.4910619351408824,100
99,APOLLOHOSP.NS,pharma_healthcare,9,0.45,3,0.2647058823529412,0.9411764705882353,0.0588235294117647,0.0588235294117647,0.238235294117647,187
100,RBLBANK.NS,banking,12,0.4456140350877193,2,0.0526315789473684,0.8947368421052632,,0.1052631578947368,0.2814327485380117,181
101,JINDALSTEL.NS,metals_mining,9,0.4433333333333333,3,0.2,0.8,0.3333333333333333,0.2,0.32,171
102,INDUSINDBK.NS,banking,13,0.4421052631578947,2,0.0,0.9473684210526316,,0.0526315789473684,0.0752923976608187,191
103,SUNPHARMA.NS,pharma_healthcare,10,0.4411764705882353,3,0.5588235294117647,0.11764705882352944,0.7058823529411764,0.8823529411764706,0.6205882352941177,43
104,APLAPOLLO.NS,metals_mining,10,0.44,3,0.0,0.7333333333333334,0.7333333333333334,0.2666666666666666,0.2933333333333333,178
105,RATNAMANI.NS,metals_mining,11,0.43999999999999995,3,0.1333333333333333,0.5333333333333333,0.8,0.4666666666666667,0.3666666666666666,154
106,MPHASIS.NS,it,6,0.43934343434343437,3,0.5404040404040404,0.5727272727272728,0.0909090909090909,0.4272727272727272,0.4357575757575758,125
107,ENDURANCE.NS,auto,8,0.43619047619047624,3,0.2738095238095238,0.6,0.4666666666666667,0.4,0.4421428571428571,124
108,MUTHOOTFIN.NS,nbfc_financial_services,8,0.4360576923076923,3,0.6923076923076923,0.125,0.4615384615384615,0.875,0.7163461538461539,20
109,METROPOLIS.NS,pharma_healthcare,11,0.43529411764705883,3,0.2647058823529412,0.6470588235294118,0.4117647058823529,0.3529411764705882,0.35,162
110,M&M.NS,auto,9,0.43380952380952387,3,0.7928571428571429,0.33333333333333337,0.0,0.6666666666666666,0.5711904761904761,61
111,PVRINOX.NS,telecom_media,3,0.4325,3,0.3999999999999999,0.6,0.25,0.4,0.45,121
112,NTPC.NS,energy_power,4,0.4277777777777778,3,0.6666666666666667,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.5888888888888889,56
113,TORNTPOWER.NS,energy_power,5,0.42777777777777776,3,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4222222222222222,128
