ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,21.0,0.8666666666666667,10.211852
HEROMOTOCO.NS,auto,2,49.0,0.8119047619047619,19.083609
KAJARIACER.NS,consumer_durables_retail,3,104.0,0.8076923076923077,36.119534
UNIONBANK.NS,banking,4,10.0,0.7834928229665072,6.8786626
IOB.NS,banking,5,25.0,0.7788742690058479,11.06
COALINDIA.NS,metals_mining,6,16.0,0.7766666666666666,8.544952
OBEROIRLTY.NS,realty,7,62.0,0.7750000000000001,25.141195
GNFC.NS,chemicals,8,14.0,0.7727272727272727,8.161564
BEL.NS,capital_goods,9,143.0,0.7655228758169934,47.775177
IRCTC.NS,infra_logistics_defense,10,66.0,0.7602272727272726,27.133795
HAL.NS,capital_goods,11,101.0,0.7601307189542484,34.95464
POLYCAB.NS,capital_goods,12,130.0,0.7558823529411764,43.532894
LUPIN.NS,pharma_healthcare,13,43.0,0.7470588235294118,17.456053
ITC.NS,fmcg,14,41.0,0.7416666666666667,16.55303
GILLETTE.NS,consumer_durables_retail,15,137.0,0.7346153846153847,44.802013
BANKINDIA.NS,banking,16,3.0,0.7314261031366294,5.296379
EMAMILTD.NS,fmcg,17,57.0,0.725,21.825678
CANBK.NS,banking,18,5.0,0.7244152046783625,5.671208
COLPAL.NS,fmcg,19,107.0,0.7208333333333333,36.37447
MUTHOOTFIN.NS,nbfc_financial_services,20,19.0,0.7163461538461539,9.942173
GHCL.NS,chemicals,21,12.0,0.7155303030303031,7.6209173
PNB.NS,banking,22,6.0,0.7139819245082402,6.036806
EICHERMOT.NS,auto,23,108.0,0.7083333333333334,36.78702
HINDZINC.NS,metals_mining,24,38.0,0.7066666666666667,14.795595
PGHH.NS,consumer_durables_retail,25,87.0,0.7038461538461538,31.489695
MARUTI.NS,auto,26,70.0,0.699047619047619,28.009218
ADANIPORTS.NS,infra_logistics_defense,27,79.0,0.6916666666666667,29.99324
ARE&M.NS,auto,28,42.0,0.685952380952381,16.754492
ONGC.NS,energy_power,29,9.0,0.6777777777777777,6.753648
ICICIGI.NS,insurance,30,80.0,0.675,30.519857
IDEA.NS,telecom_media,31,2.0,0.675,4.573913
HINDCOPPER.NS,metals_mining,32,131.0,0.6733333333333333,43.533714
DIVISLAB.NS,pharma_healthcare,33,179.0,0.6617647058823529,83.675545
SHRIRAMFIN.NS,nbfc_financial_services,34,46.0,0.6490384615384616,18.326807
BAJAJ-AUTO.NS,auto,35,68.0,0.6364285714285715,27.862768
TATAELXSI.NS,it,36,92.0,0.6348484848484849,32.415565
ABBOTINDIA.NS,pharma_healthcare,37,97.0,0.6294117647058823,33.419296
HINDUNILVR.NS,fmcg,38,127.0,0.6291666666666667,42.74484
GLAND.NS,pharma_healthcare,39,128.0,0.6264705882352941,43.284607
AMBUJACEM.NS,cement,40,58.0,0.6250000000000001,22.284433
ACC.NS,cement,41,28.0,0.625,12.4445095
INFY.NS,it,42,33.0,0.6227272727272727,13.610308
SUNPHARMA.NS,pharma_healthcare,43,110.0,0.6205882352941177,37.300636
LICI.NS,insurance,44,17.0,0.62,8.597046
NMDC.NS,metals_mining,45,20.0,0.62,10.116746
HCLTECH.NS,it,46,51.0,0.6172727272727273,19.213818
VBL.NS,fmcg,47,121.0,0.6125,40.20958
LICHSGFIN.NS,nbfc_financial_services,48,4.0,0.6115384615384615,5.3781266
GAIL.NS,energy_power,49,26.0,0.611111111111111,11.6963215
CUMMINSIND.NS,capital_goods,50,165.0,0.6001633986928104,60.375816
BPCL.NS,energy_power,51,13.0,0.6000000000000001,7.8087287
TIMKEN.NS,capital_goods,52,152.0,0.5950980392156863,55.711514
NAVINFLUOR.NS,chemicals,53,154.0,0.5928030303030303,56.446762
MAZDOCK.NS,infra_logistics_defense,54,105.0,0.5916666666666667,36.181927
GODREJPROP.NS,realty,55,103.0,0.5916666666666666,35.69463
NTPC.NS,energy_power,56,22.0,0.5888888888888889,10.294659
INDUSTOWER.NS,telecom_media,57,35.0,0.585,13.955696
ADANIPOWER.NS,energy_power,58,75.0,0.5833333333333334,28.659575
GICRE.NS,insurance,59,11.0,0.5791666666666666,6.947847
DLF.NS,realty,60,109.0,0.5750000000000001,37.02163
M&M.NS,auto,61,50.0,0.5711904761904761,19.128529
HUDCO.NS,nbfc_financial_services,62,15.0,0.5673076923076923,8.359982
PERSISTENT.NS,it,63,135.0,0.560909090909091,44.25049
BHARTIARTL.NS,telecom_media,64,115.0,0.56,38.461536
RELAXO.NS,consumer_durables_retail,65,134.0,0.5576923076923077,43.985214
HAVELLS.NS,capital_goods,66,129.0,0.5563725490196079,43.29357
ULTRACEMCO.NS,cement,67,114.0,0.55625,38.234985
IPCALAB.NS,pharma_healthcare,68,112.0,0.5558823529411765,38.095516
