acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8583710407239818,3,0.9411764705882352,0.746606334841629,0.8823529411764706,0.253393665158371,0.5466063348416289,79
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.8034340659340661,3,0.8928571428571429,0.815934065934066,0.6428571428571428,0.184065934065934,0.5659340659340659,70
3,ARE&M.NS,auto,1,0.7738235294117648,3,0.9117647058823528,0.6647058823529413,0.7058823529411764,0.3352941176470588,0.5858823529411764,62
4,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5727272727272728,69
5,CENTRALBK.NS,banking,1,0.7383040935672515,2,0.7894736842105263,0.6798245614035088,,0.3201754385964912,0.4577850877192982,116
6,GNFC.NS,chemicals,1,0.7325757575757577,3,0.7727272727272727,0.5606060606060608,0.9090909090909092,0.4393939393939393,0.6181818181818182,46
7,NCC.NS,infra_logistics_defense,1,0.7274999999999999,3,0.9045454545454544,0.759090909090909,0.4,0.2409090909090909,0.5145454545454545,90
8,AUROPHARMA.NS,pharma_healthcare,1,0.7205065359477124,3,0.9166666666666666,0.7728758169934641,0.3333333333333333,0.2271241830065359,0.465359477124183,113
9,ONGC.NS,energy_power,2,0.7045454545454546,3,0.8181818181818181,0.5584415584415585,0.7272727272727273,0.4415584415584415,0.6142857142857143,48
10,DRREDDY.NS,pharma_healthcare,2,0.6988562091503269,3,0.7777777777777778,0.8300653594771242,0.3888888888888888,0.1699346405228758,0.373202614379085,157
11,BANKINDIA.NS,banking,2,0.6978070175438597,2,0.8421052631578947,0.5328947368421053,,0.4671052631578947,0.5881761695906432,60
12,CIPLA.NS,pharma_healthcare,3,0.6861111111111111,3,0.7222222222222222,0.5,0.8888888888888888,0.5,0.5777777777777777,67
13,GAIL.NS,energy_power,3,0.6840909090909091,3,0.4090909090909091,0.8376623376623377,0.9090909090909092,0.1623376623376623,0.4077922077922078,138
14,HEIDELBERG.NS,cement,1,0.681875,3,0.6875,0.5375,0.875,0.4625,0.595,57
15,GHCL.NS,chemicals,2,0.6742424242424243,3,0.9090909090909092,0.303030303030303,0.8181818181818181,0.696969696969697,0.7000000000000001,18
16,GLENMARK.NS,pharma_healthcare,4,0.6718137254901961,3,0.6666666666666666,0.6813725490196079,0.6666666666666667,0.3186274509803921,0.5400326797385621,81
17,UCOBANK.NS,banking,3,0.6665204678362573,2,0.5263157894736843,0.8267543859649122,,0.1732456140350877,0.5123355263157895,91
18,MRF.NS,auto,2,0.6504901960784313,3,0.8235294117647058,0.5392156862745098,0.5294117647058824,0.4607843137254902,0.5499999999999999,76
19,GLAND.NS,pharma_healthcare,5,0.6463235294117647,3,0.638888888888889,0.5212418300653595,0.8333333333333334,0.4787581699346405,0.6686274509803922,30
20,CYIENT.NS,it,1,0.6458333333333334,3,0.5,0.9166666666666667,0.5,0.0833333333333333,0.4416666666666667,124
21,BAJAJHLDNG.NS,nbfc_financial_services,1,0.6425824175824175,3,0.2857142857142857,0.8461538461538463,0.9285714285714286,0.1538461538461538,0.3318681318681318,168
22,GICRE.NS,insurance,1,0.638888888888889,2,0.8333333333333334,0.41666666666666663,,0.5833333333333334,0.65625,35
23,TECHM.NS,it,2,0.6361111111111112,3,0.4444444444444445,0.8333333333333334,0.6666666666666667,0.1666666666666666,0.4666666666666667,112
24,SUPREMEIND.NS,capital_goods,2,0.6278280542986425,3,0.7941176470588235,0.4660633484162896,0.5882352941176471,0.5339366515837104,0.633710407239819,41
25,IOC.NS,energy_power,4,0.6272727272727273,3,0.9090909090909092,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.6818181818181819,24
26,KAJARIACER.NS,consumer_durables_retail,2,0.6245879120879121,3,0.7857142857142857,0.37637362637362637,0.7142857142857143,0.6236263736263736,0.6942307692307692,20
27,COALINDIA.NS,metals_mining,1,0.6225,3,0.9,0.27380952380952384,0.6666666666666667,0.7261904761904762,0.7545238095238096,9
28,PNB.NS,banking,4,0.6147660818713451,2,0.9473684210526316,0.23464912280701755,,0.7653508771929824,0.7811586257309941,5
29,MARUTI.NS,auto,3,0.6138235294117647,3,0.5294117647058824,0.4764705882352941,0.9411764705882352,0.5235294117647059,0.6452941176470589,40
30,ITC.NS,fmcg,1,0.6125,3,0.9166666666666666,0.16666666666666674,0.75,0.8333333333333333,0.7083333333333333,17
31,BAJAJFINSV.NS,nbfc_financial_services,2,0.6120879120879121,3,0.3214285714285714,0.7692307692307693,0.8571428571428572,0.2307692307692307,0.4370879120879121,127
32,DABUR.NS,fmcg,2,0.6083333333333334,3,0.75,0.5833333333333335,0.4166666666666666,0.4166666666666666,0.5333333333333333,84
33,JUBLFOOD.NS,consumer_durables_retail,3,0.6075549450549451,3,0.6071428571428572,0.48076923076923084,0.7857142857142857,0.5192307692307692,0.6807692307692308,25
34,BANKBARODA.NS,banking,5,0.6064327485380118,2,0.6842105263157895,0.5175438596491229,,0.4824561403508771,0.4652777777777777,114
35,MOTHERSON.NS,auto,4,0.6046078431372549,3,0.4999999999999999,0.903921568627451,0.3529411764705882,0.096078431372549,0.3317647058823529,169
36,EMAMILTD.NS,fmcg,3,0.6006944444444444,3,0.8333333333333334,0.3472222222222222,0.5833333333333333,0.6527777777777778,0.6125,50
37,UPL.NS,chemicals,3,0.591919191919192,3,0.6363636363636364,0.898989898989899,0.0909090909090909,0.101010101010101,0.403030303030303,142
38,EXIDEIND.NS,auto,5,0.5868627450980392,3,0.2941176470588235,0.8784313725490196,0.6470588235294117,0.1215686274509804,0.2776470588235293,185
39,IRCON.NS,infra_logistics_defense,2,0.5840909090909091,3,0.8090909090909091,0.6727272727272728,0.0999999999999999,0.3272727272727272,0.3972727272727273,147
40,CONCOR.NS,infra_logistics_defense,2,0.5840909090909091,3,0.6636363636363636,0.4818181818181818,0.6,0.5181818181818182,0.5472727272727272,78
41,HAVELLS.NS,capital_goods,3,0.5823529411764706,3,0.6176470588235294,0.7058823529411765,0.3529411764705882,0.2941176470588235,0.4970588235294118,99
42,HAL.NS,capital_goods,4,0.5815610859728507,3,0.7647058823529411,0.11538461538461542,0.9411764705882352,0.8846153846153846,0.7183257918552036,15
43,NBCC.NS,infra_logistics_defense,4,0.5786363636363636,3,0.5181818181818182,0.4181818181818182,0.9,0.5818181818181818,0.5645454545454546,72
44,HCLTECH.NS,it,3,0.578125,3,0.6666666666666667,0.35416666666666674,0.75,0.6458333333333333,0.59375,59
45,NATIONALUM.NS,metals_mining,2,0.5766666666666667,3,0.7666666666666667,0.10476190476190483,0.9333333333333332,0.8952380952380952,0.7252380952380952,13
46,JSL.NS,metals_mining,3,0.5750000000000001,3,0.6333333333333333,0.5857142857142859,0.4666666666666667,0.4142857142857142,0.5009523809523809,96
47,LT.NS,capital_goods,5,0.5746606334841629,3,0.8823529411764706,0.6334841628959276,0.0,0.3665158371040724,0.439366515837104,125
48,SBIN.NS,banking,6,0.5742690058479533,2,0.631578947368421,0.5087719298245614,,0.4912280701754385,0.5043859649122806,93
49,ACC.NS,cement,2,0.571875,3,0.875,0.1875,0.625,0.8125,0.83125,2
50,IPCALAB.NS,pharma_healthcare,6,0.5715686274509804,3,0.5555555555555556,0.6013071895424837,0.5555555555555556,0.3986928104575163,0.4640522875816993,115
51,COROMANDEL.NS,chemicals,4,0.5681818181818181,3,0.5,0.7272727272727273,0.4545454545454546,0.2727272727272727,0.4681818181818182,110
52,SBICARD.NS,nbfc_financial_services,3,0.5637362637362637,3,0.3571428571428571,0.6923076923076923,0.7142857142857143,0.3076923076923077,0.4565934065934066,118
53,SAIL.NS,metals_mining,4,0.5624999999999999,3,0.4666666666666667,0.930952380952381,0.1999999999999999,0.069047619047619,0.254047619047619,187
54,CHAMBLFERT.NS,chemicals,5,0.5603535353535354,3,0.7727272727272727,0.3282828282828283,0.5454545454545454,0.6717171717171717,0.6515151515151516,38
55,LICHSGFIN.NS,nbfc_financial_services,4,0.557967032967033,3,0.8571428571428572,0.46153846153846145,0.2142857142857143,0.5384615384615385,0.5329670329670331,85
56,NMDC.NS,metals_mining,5,0.5541666666666667,3,0.7666666666666667,0.27857142857142847,0.6,0.7214285714285715,0.7664285714285715,8
57,HEROMOTOCO.NS,auto,6,0.5514705882352942,3,0.8235294117647058,0.08823529411764719,0.7647058823529411,0.9117647058823528,0.8323529411764705,1
58,HINDALCO.NS,metals_mining,6,0.5508333333333334,3,0.6,0.7928571428571429,0.1333333333333333,0.2071428571428571,0.4154761904761904,136
59,PFC.NS,nbfc_financial_services,5,0.5414835164835164,3,0.9285714285714286,0.23076923076923073,0.3571428571428571,0.7692307692307693,0.6093406593406593,52
