ticker,sector,rank,naive_rank,composite_score,trailing_pe
HEROMOTOCO.NS,auto,1,45.0,0.8323529411764705,17.482817
ACC.NS,cement,2,27.0,0.83125,11.750942
UNIONBANK.NS,banking,3,10.0,0.805921052631579,6.3031425
IOB.NS,banking,4,25.0,0.798611111111111,11.369128
PNB.NS,banking,5,5.0,0.7811586257309941,5.7310486
LUPIN.NS,pharma_healthcare,6,56.0,0.7772875816993464,20.575472
COLPAL.NS,fmcg,7,130.0,0.7750000000000001,42.739193
NMDC.NS,metals_mining,8,21.0,0.7664285714285715,9.761682
COALINDIA.NS,metals_mining,9,15.0,0.7545238095238096,8.460015
LICI.NS,insurance,10,19.0,0.75,9.27565
IRCTC.NS,infra_logistics_defense,11,78.0,0.7468181818181819,28.320938
GILLETTE.NS,consumer_durables_retail,12,141.0,0.7384615384615384,47.871952
NATIONALUM.NS,metals_mining,13,22.0,0.7252380952380952,10.290246
POLYCAB.NS,capital_goods,14,139.0,0.7210407239819003,47.02513
HAL.NS,capital_goods,15,102.0,0.7183257918552036,33.67003
MUTHOOTFIN.NS,nbfc_financial_services,16,24.0,0.718131868131868,11.325699
ITC.NS,fmcg,17,44.0,0.7083333333333333,17.034256
GHCL.NS,chemicals,18,16.0,0.7000000000000001,8.69444
PGHH.NS,consumer_durables_retail,19,105.0,0.7,33.977585
KAJARIACER.NS,consumer_durables_retail,20,120.0,0.6942307692307692,39.702614
HINDZINC.NS,metals_mining,21,40.0,0.6933333333333334,16.25764
BAJAJ-AUTO.NS,auto,22,70.0,0.6882352941176471,26.44522
BEL.NS,capital_goods,23,144.0,0.6855203619909502,48.79518
IOC.NS,energy_power,24,2.0,0.6818181818181819,4.576008
JUBLFOOD.NS,consumer_durables_retail,25,179.0,0.6807692307692308,72.487
TCS.NS,it,26,41.0,0.6791666666666666,16.287117
OBEROIRLTY.NS,realty,27,66.0,0.675,25.12693
CANBK.NS,banking,28,6.0,0.6734283625730993,5.7637615
INDUSTOWER.NS,telecom_media,29,36.0,0.67,14.57164
GLAND.NS,pharma_healthcare,30,115.0,0.6686274509803922,38.19904
ICICIGI.NS,insurance,31,106.0,0.6666666666666666,34.327618
ABBOTINDIA.NS,pharma_healthcare,32,116.0,0.6666666666666665,38.279636
IDEA.NS,telecom_media,33,1.0,0.6625,4.1159873
EICHERMOT.NS,auto,34,114.0,0.6623529411764706,37.995617
GICRE.NS,insurance,35,12.0,0.65625,6.5320663
ALKEM.NS,pharma_healthcare,36,83.0,0.6531045751633987,29.233044
CUMMINSIND.NS,capital_goods,37,175.0,0.6529411764705882,65.810814
CHAMBLFERT.NS,chemicals,38,17.0,0.6515151515151516,8.839212
MAZDOCK.NS,infra_logistics_defense,39,110.0,0.6472727272727273,35.840626
MARUTI.NS,auto,40,80.0,0.6452941176470589,28.735731
SUPREMEIND.NS,capital_goods,41,136.0,0.633710407239819,46.014366
ADANIPORTS.NS,infra_logistics_defense,42,89.0,0.6336363636363636,30.404058
TATAELXSI.NS,it,43,96.0,0.6333333333333333,32.257477
INFY.NS,it,44,32.0,0.63125,13.422308
HINDCOPPER.NS,metals_mining,45,150.0,0.6292857142857143,51.84013
GNFC.NS,chemicals,46,18.0,0.6181818181818182,9.151355
M&M.NS,auto,47,57.0,0.6164705882352941,20.782278
ONGC.NS,energy_power,48,13.0,0.6142857142857143,7.663586
RELIANCE.NS,energy_power,49,63.0,0.6136363636363636,23.03948
EMAMILTD.NS,fmcg,50,62.0,0.6125,22.954416
AMBUJACEM.NS,cement,51,59.0,0.61,22.305876
PFC.NS,nbfc_financial_services,52,3.0,0.6093406593406593,5.248471
NTPC.NS,energy_power,53,26.0,0.6025974025974026,11.454966
HINDUNILVR.NS,fmcg,54,140.0,0.6,47.47676
GODREJPROP.NS,realty,55,98.0,0.5999999999999999,33.02458
SUNPHARMA.NS,pharma_healthcare,56,122.0,0.5988562091503268,40.549404
HEIDELBERG.NS,cement,57,71.0,0.595,26.465315
HUDCO.NS,nbfc_financial_services,58,20.0,0.593956043956044,9.699405
HCLTECH.NS,it,59,54.0,0.59375,19.78826
BANKINDIA.NS,banking,60,8.0,0.5881761695906432,5.9974766
PAGEIND.NS,consumer_durables_retail,61,164.0,0.5876373626373627,58.83083
ARE&M.NS,auto,62,46.0,0.5858823529411764,17.817923
ENDURANCE.NS,auto,63,117.0,0.5829411764705882,38.88397
ADANIPOWER.NS,energy_power,64,81.0,0.5818181818181818,28.912045
LALPATHLAB.NS,pharma_healthcare,65,162.0,0.5790849673202614,58.25165
RECLTD.NS,nbfc_financial_services,66,7.0,0.578021978021978,5.8004494
CIPLA.NS,pharma_healthcare,67,103.0,0.5777777777777777,33.867947
SHRIRAMFIN.NS,nbfc_financial_services,68,51.0,0.5758241758241758,19.269554
BPCL.NS,energy_power,69,14.0,0.5727272727272728,7.7286315
WHIRLPOOL.NS,consumer_durables_retail,70,100.0,0.5659340659340659,33.367214
PVRINOX.NS,telecom_media,71,109.0,0.5650000000000001,35.335434
NBCC.NS,infra_logistics_defense,72,108.0,0.5645454545454546,34.884758
GRINDWELL.NS,capital_goods,73,153.0,0.5509049773755655,53.68561
ULTRACEMCO.NS,cement,74,123.0,0.55,40.76955
