rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-07-25T05:44:44.193058+00:00,1002685792256,5011.1,17.482817,12.951,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8323529411764705,4,0.8235294117647058,0.9117647058823529,0.7647058823529411,0.7941176470588235,0.9411764705882353,0.7058823529411764,1.0,0.8235294117647058,0.7647058823529411,0.7941176470588235
2,ACC.NS,cement,2026-07-25T05:43:20.707598+00:00,251803942912,1340.9,11.750942,9.181,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.83125,4,0.875,0.8125,0.625,1.0,0.875,0.875,1.0,0.625,0.625,1.0
3,UNIONBANK.NS,banking,2026-07-25T05:44:06.804136+00:00,1301529755648,170.5,6.3031425,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.805921052631579,2,0.736842105263158,0.875,,,0.736842105263158,,0.75,1.0,,
4,IOB.NS,banking,2026-07-25T05:44:12.656146+00:00,652413304832,33.88,11.369128,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
5,PNB.NS,banking,2026-07-25T05:44:03.271612+00:00,1268590968832,110.38,5.7310486,,0.15224,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,3,0.7811586257309941,3,0.9473684210526316,0.7653508771929824,,0.5555555555555556,0.9473684210526316,,0.5833333333333334,0.9473684210526315,,0.5555555555555556
6,LUPIN.NS,pharma_healthcare,2026-07-25T05:45:04.043062+00:00,1083875262464,2370.5,20.575472,13.474,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7772875816993464,4,0.8888888888888888,0.8872549019607843,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9411764705882353,0.8333333333333334,0.2777777777777778,0.9444444444444444
7,COLPAL.NS,fmcg,2026-07-25T05:45:29.359110+00:00,567389257728,2086.1,42.739193,29.835,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7750000000000001,4,0.6666666666666667,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.6666666666666667,0.6666666666666667,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
8,NMDC.NS,metals_mining,2026-07-25T05:45:40.827223+00:00,734644207616,83.56,9.761682,7.382,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.7664285714285715,4,0.7666666666666667,0.7214285714285715,0.6,1.0,0.8666666666666667,0.6666666666666667,0.6428571428571429,0.8,0.6,1.0
9,COALINDIA.NS,metals_mining,2026-07-25T05:45:39.627360+00:00,2633950035968,427.4,8.460015,5.397,0.28124002,11.629,0.162,0.18465,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7545238095238096,4,0.9,0.7261904761904762,0.6666666666666667,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.7857142857142857,0.6666666666666666,0.6666666666666667,0.6666666666666666
10,LICI.NS,insurance,2026-07-25T05:44:35.935755+00:00,5329443094528,421.3,9.27565,7.088,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.75,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.8333333333333334
11,IRCTC.NS,infra_logistics_defense,2026-07-25T05:47:07.247819+00:00,396039979008,495.05,28.320938,22.099,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
12,GILLETTE.NS,consumer_durables_retail,2026-07-25T05:46:55.685925+00:00,255093358592,7828.5,47.871952,26.764,0.66443,0.002,0.032,0.21110001,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,1,0.7384615384615384,4,0.6428571428571428,0.9615384615384616,0.9285714285714286,0.35714285714285715,0.7142857142857143,0.5714285714285714,0.9230769230769231,1.0,0.9285714285714286,0.35714285714285715
13,NATIONALUM.NS,metals_mining,2026-07-25T05:45:45.478727+00:00,631617683456,343.9,10.290246,6.864,0.2942,0.277,-0.048,0.32489,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,3,0.7252380952380952,4,0.7666666666666667,0.8952380952380952,0.9333333333333333,0.2,0.8,0.7333333333333334,0.8571428571428571,0.9333333333333333,0.9333333333333333,0.2
14,POLYCAB.NS,capital_goods,2026-07-25T05:46:15.350853+00:00,1341781704704,8907.5,47.02513,29.942,0.25549,1.738,0.39,0.09184,2.3541099294370955,2125680000.0,120085760000.0,True,,0.01738,1,0.7210407239819003,4,0.7058823529411764,0.7171945701357466,0.5294117647058824,0.9411764705882353,0.6470588235294117,0.7647058823529411,0.8461538461538461,0.5882352941176471,0.5294117647058824,0.9411764705882353
15,HAL.NS,capital_goods,2026-07-25T05:46:09.162873+00:00,3058575343616,4573.4,33.67003,31.943,0.23979001,0.027,0.018,0.27549,0.8062357947346466,109700000.0,410411200000.0,True,,0.00027,2,0.7183257918552036,4,0.7647058823529411,0.8846153846153846,0.9411764705882353,0.17647058823529413,0.8235294117647058,0.7058823529411764,0.7692307692307693,1.0,0.9411764705882353,0.17647058823529413
