ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,20.0,0.8404761904761904,10.27659
BEL.NS,capital_goods,2,136.0,0.8336601307189543,48.44048
KAJARIACER.NS,consumer_durables_retail,3,102.0,0.8192307692307692,36.649185
IOB.NS,banking,4,24.0,0.8183479532163742,11.477966
UNIONBANK.NS,banking,5,9.0,0.8098086124401914,6.74991
NMDC.NS,metals_mining,6,19.0,0.7897619047619048,10.0
HEROMOTOCO.NS,auto,7,56.0,0.785,21.487589
OBEROIRLTY.NS,realty,8,62.0,0.7750000000000001,24.919756
GNFC.NS,chemicals,9,14.0,0.7704545454545455,7.85805
COALINDIA.NS,metals_mining,10,15.0,0.761904761904762,8.137216
IRCTC.NS,infra_logistics_defense,11,76.0,0.7511363636363636,29.3894
LUPIN.NS,pharma_healthcare,12,44.0,0.7470588235294118,18.646704
GILLETTE.NS,consumer_durables_retail,13,135.0,0.7461538461538462,46.973896
ITC.NS,fmcg,14,42.0,0.7416666666666667,17.629065
POLYCAB.NS,capital_goods,15,138.0,0.7382352941176471,49.15964
PNB.NS,banking,16,5.0,0.7337187666135033,5.887338
BANKINDIA.NS,banking,17,4.0,0.7314261031366294,5.3628287
EMAMILTD.NS,fmcg,18,60.0,0.725,23.451536
COLPAL.NS,fmcg,19,116.0,0.7208333333333333,40.185783
MUTHOOTFIN.NS,nbfc_financial_services,20,21.0,0.7163461538461539,10.33157
GHCL.NS,chemicals,21,12.0,0.7143939393939394,7.6285257
HINDZINC.NS,metals_mining,22,37.0,0.7109523809523809,14.699155
CANBK.NS,banking,23,6.0,0.7046783625730992,5.9369087
PGHH.NS,consumer_durables_retail,24,94.0,0.7038461538461538,34.84394
ADANIPORTS.NS,infra_logistics_defense,25,70.0,0.7012121212121212,28.211842
ICICIGI.NS,insurance,26,91.0,0.6979166666666666,33.625828
HAL.NS,capital_goods,27,104.0,0.6963071895424837,36.769985
MARUTI.NS,auto,28,80.0,0.6807142857142857,30.653076
ONGC.NS,energy_power,29,10.0,0.6777777777777777,6.926462
EICHERMOT.NS,auto,30,108.0,0.675,37.921017
