ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,22.0,0.8404761904761904,10.913241
BEL.NS,capital_goods,2,137.0,0.8253267973856209,48.264706
KAJARIACER.NS,consumer_durables_retail,3,103.0,0.8192307692307692,36.881374
IOB.NS,banking,4,23.0,0.8183479532163742,11.281878
HAL.NS,capital_goods,5,98.0,0.8101307189542484,35.91868
UNIONBANK.NS,banking,6,10.0,0.8098086124401914,6.988905
HEROMOTOCO.NS,auto,7,56.0,0.7778571428571429,21.487772
IRCTC.NS,infra_logistics_defense,8,73.0,0.7768939393939395,28.535324
OBEROIRLTY.NS,realty,9,63.0,0.7750000000000001,24.847055
GNFC.NS,chemicals,10,14.0,0.7727272727272727,7.9630947
NMDC.NS,metals_mining,11,19.0,0.7683333333333333,9.995227
COALINDIA.NS,metals_mining,12,15.0,0.761904761904762,8.078896
LUPIN.NS,pharma_healthcare,13,43.0,0.7470588235294118,18.570362
GILLETTE.NS,consumer_durables_retail,14,136.0,0.7461538461538462,46.364304
ITC.NS,fmcg,15,42.0,0.7416666666666667,17.35147
POLYCAB.NS,capital_goods,16,140.0,0.7382352941176471,48.942844
BANKINDIA.NS,banking,17,4.0,0.7314261031366294,5.3396297
EMAMILTD.NS,fmcg,18,60.0,0.725,23.537296
CANBK.NS,banking,19,5.0,0.7244152046783625,6.0022864
HINDZINC.NS,metals_mining,20,33.0,0.7209523809523809,14.070321
COLPAL.NS,fmcg,21,116.0,0.7208333333333333,40.20694
MUTHOOTFIN.NS,nbfc_financial_services,22,20.0,0.7163461538461539,10.05825
GHCL.NS,chemicals,23,12.0,0.7155303030303031,7.63698
PNB.NS,banking,24,6.0,0.7139819245082402,6.16025
PGHH.NS,consumer_durables_retail,25,94.0,0.7038461538461538,34.81952
ADANIPORTS.NS,infra_logistics_defense,26,76.0,0.7,28.83482
ICICIGI.NS,insurance,27,93.0,0.6979166666666666,33.68749
ONGC.NS,energy_power,28,9.0,0.6777777777777777,6.8450017
MARUTI.NS,auto,29,80.0,0.6757142857142857,30.154984
EICHERMOT.NS,auto,30,112.0,0.675,38.621002
DIVISLAB.NS,pharma_healthcare,31,179.0,0.6617647058823529,87.90389
BAJAJ-AUTO.NS,auto,32,67.0,0.6564285714285714,27.821823
ARE&M.NS,auto,33,46.0,0.655952380952381,18.844475
SHRIRAMFIN.NS,nbfc_financial_services,34,50.0,0.6490384615384616,19.964691
ABBOTINDIA.NS,pharma_healthcare,35,106.0,0.6411764705882352,37.29293
HCLTECH.NS,it,36,54.0,0.6397727272727273,21.109562
TATAELXSI.NS,it,37,99.0,0.6348484848484849,35.934315
LICI.NS,insurance,38,16.0,0.6333333333333334,8.765446
HINDCOPPER.NS,metals_mining,39,132.0,0.6333333333333333,44.995754
HINDUNILVR.NS,fmcg,40,135.0,0.6291666666666667,45.68735
PAGEIND.NS,consumer_durables_retail,41,147.0,0.6269230769230769,54.677017
AMBUJACEM.NS,cement,42,61.0,0.6250000000000001,23.543306
IDEA.NS,telecom_media,43,1.0,0.625,4.008596
ACC.NS,cement,44,30.0,0.625,13.0750265
INFY.NS,it,45,38.0,0.6227272727272727,15.174871
GICRE.NS,insurance,46,8.0,0.6208333333333332,6.316936
VBL.NS,fmcg,47,127.0,0.6125,43.68
TIMKEN.NS,capital_goods,48,154.0,0.611764705882353,57.465115
LICHSGFIN.NS,nbfc_financial_services,49,3.0,0.6115384615384615,4.849675
GAIL.NS,energy_power,50,26.0,0.611111111111111,11.699193
SUNPHARMA.NS,pharma_healthcare,51,111.0,0.6058823529411765,38.133068
GLAND.NS,pharma_healthcare,52,128.0,0.6029411764705883,43.86311
BPCL.NS,energy_power,53,13.0,0.6000000000000001,7.910225
ADANIPOWER.NS,energy_power,54,71.0,0.6000000000000001,28.129076
DLF.NS,realty,55,104.0,0.6,37.053917
NAVINFLUOR.NS,chemicals,56,146.0,0.5928030303030303,53.541393
NTPC.NS,energy_power,57,21.0,0.5888888888888889,10.304675
CUMMINSIND.NS,capital_goods,58,165.0,0.5830065359477125,63.10082
ALKEM.NS,pharma_healthcare,59,70.0,0.5823529411764705,28.073822
M&M.NS,auto,60,51.0,0.5819047619047619,20.44329
MRF.NS,auto,61,58.0,0.5738095238095238,22.996267
HUDCO.NS,nbfc_financial_services,62,17.0,0.5673076923076923,9.022107
GODREJPROP.NS,realty,63,107.0,0.5666666666666667,37.409412
SKFINDIA.NS,capital_goods,64,108.0,0.5624183006535948,37.61243
CONCOR.NS,infra_logistics_defense,65,86.0,0.5590909090909092,32.620502
ULTRACEMCO.NS,cement,66,115.0,0.55625,40.15992
GLENMARK.NS,pharma_healthcare,67,100.0,0.5558823529411765,36.12403
LALPATHLAB.NS,pharma_healthcare,68,159.0,0.5558823529411765,59.802597
PFC.NS,nbfc_financial_services,69,2.0,0.5538461538461539,4.7381344
SUPREMEIND.NS,capital_goods,70,125.0,0.55359477124183,43.00824
CIPLA.NS,pharma_healthcare,71,95.0,0.5529411764705883,35.08393
PIIND.NS,chemicals,72,85.0,0.5515151515151515,32.524765
MAZDOCK.NS,infra_logistics_defense,73,113.0,0.55,38.704563
IRCON.NS,infra_logistics_defense,74,48.0,0.5401515151515152,19.0625
BHARTIARTL.NS,telecom_media,75,120.0,0.5375000000000001,40.788258
PERSISTENT.NS,it,76,133.0,0.5363636363636364,45.109364
VEDL.NS,metals_mining,77,27.0,0.5359523809523808,12.04109
FEDERALBNK.NS,banking,78,47.0,0.5358187134502924,18.87433
DABUR.NS,fmcg,79,105.0,0.5291666666666667,37.064137
GRINDWELL.NS,capital_goods,80,150.0,0.5289215686274509,55.21706
MANAPPURAM.NS,nbfc_financial_services,81,57.0,0.523076923076923,21.51206
ENDURANCE.NS,auto,82,124.0,0.5221428571428571,42.88143
WIPRO.NS,it,83,37.0,0.5208333333333334,14.6964855
DEEPAKNTR.NS,chemicals,84,79.0,0.5151515151515151,30.096762
UCOBANK.NS,banking,85,25.0,0.5137559808612441,11.551111
BANKBARODA.NS,banking,86,11.0,0.5085061137692717,7.1971183
WHIRLPOOL.NS,consumer_durables_retail,87,114.0,0.5076923076923077,40.035442
IRFC.NS,nbfc_financial_services,88,40.0,0.5076923076923077,16.01093
SUNDRMFAST.NS,auto,89,123.0,0.5061904761904762,41.688137
CHAMBLFERT.NS,chemicals,90,18.0,0.5049242424242424,9.199669
NBCC.NS,infra_logistics_defense,91,88.0,0.5015151515151516,33.222626
NESTLEIND.NS,fmcg,92,174.0,0.5,76.36778
INDUSTOWER.NS,telecom_media,93,34.0,0.5,14.182356
POWERGRID.NS,energy_power,94,31.0,0.5,13.193964
PIDILITIND.NS,chemicals,95,169.0,0.5,65.12101
CYIENT.NS,it,96,62.0,0.493939393939394,24.397978
HEIDELBERG.NS,cement,97,81.0,0.49375,30.682259
NCC.NS,infra_logistics_defense,98,29.0,0.4924242424242424,12.791741
AXISBANK.NS,banking,99,32.0,0.4910619351408824,13.734271
HAVELLS.NS,capital_goods,100,139.0,0.4887254901960784,48.6109
KEI.NS,capital_goods,101,148.0,0.4877450980392157,55.08971
RELAXO.NS,consumer_durables_retail,102,152.0,0.4865384615384615,55.957005
BAJAJHLDNG.NS,nbfc_financial_services,103,36.0,0.4846153846153846,14.437824
KOTAKBANK.NS,banking,104,49.0,0.4824561403508771,19.157715
SBIN.NS,banking,105,24.0,0.482123870281765,11.478038
ICICIBANK.NS,banking,106,44.0,0.480761562998405,18.61261
TECHM.NS,it,107,68.0,0.4787878787878789,27.890318
AUROPHARMA.NS,pharma_healthcare,108,65.0,0.4764705882352941,25.486643
SIEMENS.NS,capital_goods,109,177.0,0.4759803921568627,84.27246
SHREECEM.NS,cement,110,151.0,0.475,55.612747
CENTRALBK.NS,banking,111,7.0,0.4736509835194045,6.219802
