rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-09-01T08:22:55.797528+00:00,683227021312,372.0,10.114193,6.696,,0.277,0.393,0.34908,0.8206567297931698,598300032.0,216037100000.0,True,,0.00277,1,0.8566666666666667,4,0.7666666666666667,0.9333333333333333,0.9333333333333333,0.8,0.8,0.7333333333333334,,0.9333333333333333,0.9333333333333333,0.8
2,KAJARIACER.NS,consumer_durables_retail,2026-09-01T08:24:07.604654+00:00,193458814976,1231.1,35.91307,19.975,,7.302,0.204,0.107980005,1.5738065879866123,2285900032.0,30655800000.0,True,,0.07302,1,0.8192307692307692,4,0.8846153846153846,0.7692307692307693,0.7692307692307692,0.8461538461538461,0.8461538461538461,0.9230769230769231,,0.7692307692307693,0.7692307692307692,0.8461538461538461
3,IOB.NS,banking,2026-09-01T08:21:14.638827+00:00,620254789632,32.21,10.808724,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,1,0.8183479532163742,3,0.631578947368421,0.9210526315789473,,0.9444444444444444,0.631578947368421,,1.0,0.8421052631578947,,0.9444444444444444
4,HAL.NS,capital_goods,2026-09-01T08:23:21.452582+00:00,3193600999424,4775.3,34.229088,34.382,,0.16,0.144,0.27591,0.7746313940750155,658200000.0,410411200000.0,True,,0.0016,1,0.8101307189542484,4,0.7745098039215687,1.0,0.9444444444444444,0.4444444444444444,0.8823529411764706,0.6666666666666667,,1.0,0.9444444444444444,0.4444444444444444
5,HEROMOTOCO.NS,auto,2026-09-01T08:21:48.483395+00:00,1108482064384,5538.5,20.365128,13.603,,3.57,0.349,0.10724,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8011904761904762,4,0.7595238095238095,0.8,0.8,0.8666666666666667,0.7857142857142857,0.7333333333333334,,0.8,0.8,0.8666666666666667
6,BEL.NS,capital_goods,2026-09-01T08:23:22.726424+00:00,2999202086912,410.3,48.78716,35.962,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.00273,2,0.7910130718954249,4,0.5441176470588236,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.5882352941176471,0.5,,0.9444444444444444,0.8333333333333334,0.8888888888888888
7,UNIONBANK.NS,banking,2026-09-01T08:21:08.306665+00:00,1406262837248,184.22,6.81539,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,2,0.7834928229665072,2,0.6842105263157895,0.8827751196172249,,,0.6842105263157895,,0.8181818181818182,0.9473684210526315,,
8,COALINDIA.NS,metals_mining,2026-09-01T08:22:49.489761+00:00,2468789092352,400.6,7.926395,5.045,,11.629,0.451,0.18138,1.3972722103723914,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7766666666666666,4,0.9,0.6666666666666666,0.6666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8666666666666667
9,OBEROIRLTY.NS,realty,2026-09-01T08:24:38.970809+00:00,680881553408,1872.6,25.87536,18.881,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
10,GNFC.NS,chemicals,2026-09-01T08:23:50.884744+00:00,84931715072,578.0,8.188129,5.421,,0.066,0.398,0.12331,0.8481865455502896,60000000.0,91152000000.0,True,,0.00066,1,0.7727272727272727,4,0.8257575757575757,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.8181818181818181,0.8333333333333334,,0.5833333333333334,0.9166666666666666,0.8333333333333334
