rank,ticker,sector,sector_rank,composite_score,trailing_pe,trailing_pe_vs_sector_median,valuation_label,return_on_equity,net_margin,asset_turnover,equity_multiplier,dupont_implied_roe,dupont_vs_reported_roe_gap
1,NATIONALUM.NS,metals_mining,1,0.8666666666666667,9.84073,0.86679,in line with sector,,0.34908,0.8206567297931698,1.0027694318799873,0.2872682238220279,
2,KAJARIACER.NS,consumer_durables_retail,1,0.8,35.464607,0.5163115000000005,in line with sector,,0.107980005,1.5738065879866123,1.0745666409619061,0.18261147160248598,
3,HEROMOTOCO.NS,auto,1,0.7985294117647059,19.828695,0.0,in line with sector,,0.10724,2.1770383768779045,1.0360280957411414,0.24187691636463401,
4,IOB.NS,banking,1,0.7796052631578948,10.814815,0.0,in line with sector,0.16525999,0.36560002,0.4979208850448562,2.277076136201111,0.41451867917900564,0.24925868917900565
5,HAL.NS,capital_goods,1,0.776797385620915,34.797436,-6.2768780000000035,cheap vs sector,,0.27591,0.7746313940750155,1.0016037574023322,0.21407131668008478,
6,COALINDIA.NS,metals_mining,2,0.7766666666666666,8.10715,-0.86679,in line with sector,,0.18138,1.3972722103723914,1.1181527758057912,0.28338154614995914,
7,OBEROIRLTY.NS,realty,1,0.7750000000000001,25.584452,0.0,in line with sector,,0.41592997,0.3352967120483635,1.1576528063465412,0.16144620409191562,
8,GILLETTE.NS,consumer_durables_retail,2,0.7714285714285714,34.431984,-0.5163115000000005,in line with sector,,0.21035999,3.269158839005526,1.0000211320435743,0.6877147531926436,
9,BEL.NS,capital_goods,2,0.7655228758169934,47.351192,6.276877999999996,rich vs sector,,0.21403,1.1170636864372687,1.002728829167207,0.23973756331385174,
10,LUPIN.NS,pharma_healthcare,1,0.7611111111111111,17.287045,0.0,in line with sector,,0.18450001,1.2244836684519564,1.2947300578975574,0.29250185297392517,
