rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-07-14T05:31:41.375520+00:00,986178125824,4928.6,17.199791,12.778,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8147058823529412,4,0.8235294117647058,0.8529411764705882,0.7647058823529411,0.7941176470588235,0.9411764705882353,0.7058823529411764,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7941176470588235
2,LICI.NS,insurance,2026-07-14T05:31:34.126725+00:00,2773827715072,438.55,9.657564,10.234,0.42356,,0.148,0.06564,5.485817586263247,0.0,1766053400000.0,True,,,1,0.8124999999999999,3,0.6666666666666667,0.8333333333333333,,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,,1.0
3,UNIONBANK.NS,banking,2026-07-14T05:31:09.180349+00:00,1282445803520,168.0,6.6011786,,0.15708,,,0.39665002,0.4405326153885003,,1334472821000.0,True,,,1,0.8108552631578947,2,0.6842105263157895,0.9375,,,0.6842105263157895,,0.875,1.0,,
4,ACC.NS,cement,2026-07-14T05:30:28.811887+00:00,255841370112,1362.4,12.000353,9.442,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.8098214285714287,4,0.875,0.7410714285714286,0.625,1.0,0.875,0.875,0.8571428571428571,0.625,0.625,1.0
5,COLPAL.NS,fmcg,2026-07-14T05:32:19.631755+00:00,547289464832,2012.2,41.929565,28.939,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.8041666666666667,4,0.7083333333333334,0.9166666666666667,0.9166666666666666,0.6666666666666666,0.6666666666666667,0.75,1.0,0.8333333333333334,0.9166666666666666,0.6666666666666666
6,LUPIN.NS,pharma_healthcare,2026-07-14T05:31:58.545583+00:00,1141898346496,2497.4,21.468235,13.646,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7861111111111111,4,0.9166666666666666,0.8888888888888888,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.2777777777777778,0.9444444444444444
7,NMDC.NS,metals_mining,2026-07-14T05:32:30.026626+00:00,749854130176,85.29,10.057784,7.436,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.76,4,0.7666666666666667,0.7,0.6,1.0,0.8666666666666667,0.6666666666666667,0.6,0.8,0.6,1.0
8,COALINDIA.NS,metals_mining,2026-07-14T05:32:29.085616+00:00,2669077856256,433.1,8.567755,5.439,0.28124002,11.629,0.162,0.18465,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7566666666666666,4,0.9,0.7333333333333334,0.6666666666666667,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.8,0.6666666666666666,0.6666666666666667,0.6666666666666666
9,IRCTC.NS,infra_logistics_defense,2026-07-14T05:33:45.236876+00:00,398039973888,497.55,28.578403,22.436,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
10,HAL.NS,capital_goods,2026-07-14T05:32:54.841035+00:00,2958192279552,4423.3,32.49798,31.432,0.23979001,0.027,0.018,0.27549,0.8062357947346466,109700000.0,410411200000.0,True,,0.00027,1,0.7405882352941177,4,0.8235294117647058,0.9,0.9411764705882353,0.17647058823529413,0.8823529411764706,0.7647058823529411,0.8,1.0,0.9411764705882353,0.17647058823529413
11,OBEROIRLTY.NS,realty,2026-07-14T05:33:55.213151+00:00,697316409344,1917.8,27.830503,20.719,0.14913,15.765,0.521,0.41727,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7333333333333333,4,0.75,0.9166666666666667,0.6666666666666667,0.5,0.8333333333333334,0.6666666666666667,1.0,0.8333333333333334,0.6666666666666667,0.5
12,TCS.NS,it,2026-07-14T05:30:38.105465+00:00,7969923137536,2202.8,15.184393,10.499,0.47743,10.211,0.139,0.18052,2.4899384558000746,113090002944.0,1072400000000.0,True,,0.10211,1,0.7325,4,0.775,1.0,0.25,0.75,0.75,0.8,1.0,1.0,0.25,0.75
13,GILLETTE.NS,consumer_durables_retail,2026-07-14T05:33:35.328443+00:00,256136085504,7860.5,47.94157,26.944,0.66443,0.002,0.032,0.21110001,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,1,0.7277472527472527,4,0.6071428571428572,0.9615384615384616,0.9285714285714286,0.35714285714285715,0.7142857142857143,0.5,0.9230769230769231,1.0,0.9285714285714286,0.35714285714285715
14,NATIONALUM.NS,metals_mining,2026-07-14T05:32:34.006229+00:00,665044385792,362.1,10.831589,7.126,0.2942,0.277,-0.048,0.32489,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,3,0.7266666666666667,4,0.7666666666666667,0.9,0.9333333333333333,0.2,0.8,0.7333333333333334,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.2
15,CANBK.NS,banking,2026-07-14T05:31:08.228299+00:00,1148707274752,126.64,5.8038497,,0.15935999,,-0.467,0.37035,0.5452230950954664,1552876830720.0,1177046427000.0,True,,,2,0.722564875730994,3,0.9473684210526316,0.9424342105263157,,0.05555555555555555,0.9473684210526316,,0.9375,0.9473684210526315,,0.05555555555555555
16,MUTHOOTFIN.NS,nbfc_financial_services,2026-07-14T05:31:19.039205+00:00,1206011297792,3004.0,11.651089,,0.30406,379.707,0.537,0.55206,0.5178535874295926,1510264274944.0,391303150000.0,True,,3.79707,1,0.718131868131868,4,0.6428571428571428,0.8461538461538461,0.5,0.8571428571428571,0.6428571428571428,,1.0,0.6923076923076923,0.5,0.8571428571428571
17,BPCL.NS,energy_power,2026-07-14T05:32:42.220872+00:00,1298224906240,303.85,5.0231442,3.867,0.28469,54.332,0.067,0.05677,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332,1,0.7136363636363636,4,0.8636363636363635,0.6363636363636364,0.6363636363636364,0.6818181818181818,0.8181818181818181,0.9090909090909091,1.0,0.2727272727272727,0.6363636363636364,0.6818181818181818
18,PGHH.NS,consumer_durables_retail,2026-07-14T05:33:34.307262+00:00,289192706048,8909.0,33.780758,24.205,1.14931,0.115,-0.051,0.19962999,5.682495653443402,8700000.0,7534700000.0,True,,0.00115,2,0.7107142857142856,4,0.7857142857142857,0.9642857142857143,0.8571428571428572,0.07142857142857142,0.9285714285714286,0.6428571428571428,1.0,0.9285714285714286,0.8571428571428572,0.07142857142857142
19,HINDZINC.NS,metals_mining,2026-07-14T05:32:37.181580+00:00,2234137444352,528.75,16.145039,9.966,0.76941,39.034,0.43,0.35115,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,4,0.7033333333333334,4,0.5,1.0,0.4,0.8666666666666667,0.6,0.4,1.0,1.0,0.4,0.8666666666666667
20,ICICIGI.NS,insurance,2026-07-14T05:31:33.037556+00:00,876623233024,1755.6,32.523155,21.908,0.17851,0.057,0.122,0.10264,1.69177624716768,91600000.0,166338900000.0,True,,0.00057,2,0.7000000000000002,4,0.5,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.5,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666667,0.8333333333333334
21,GICRE.NS,insurance,2026-07-14T05:31:35.101549+00:00,642110390272,366.0,6.6472936,3.232,0.10686,,-0.013,0.18268,0.7641097251706209,0.0,704808200000.0,True,,,3,0.6979166666666666,3,0.8333333333333334,0.5833333333333334,,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,,0.6666666666666666
22,BANKINDIA.NS,banking,2026-07-14T05:31:12.045928+00:00,654537064448,143.77,6.045837,,0.12056,,0.101,0.31886,0.3623690818371102,1186258878464.0,899585454000.0,True,,,3,0.6946043494152047,3,0.8947368421052632,0.587171052631579,,0.5555555555555556,0.8947368421052632,,0.4375,0.7368421052631579,,0.5555555555555556
23,ITC.NS,fmcg,2026-07-14T05:32:13.554856+00:00,3486324621312,278.25,16.976816,12.091,0.2934,3.293,-0.05,0.26233,1.078695248616346,23993600000.0,725073000000.0,True,,0.03293,2,0.6871212121212121,4,0.9166666666666666,0.8181818181818181,0.75,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.6363636363636364,1.0,0.75,0.08333333333333333
24,KAJARIACER.NS,consumer_durables_retail,2026-07-14T05:33:31.325856+00:00,196918067200,1236.2,40.438335,22.23,0.16499001,7.302,0.124,0.10049,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,3,0.6835164835164835,4,0.75,0.6236263736263736,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.46153846153846156,0.7857142857142857,0.7142857142857143,0.6428571428571429
25,GHCL.NS,chemicals,2026-07-14T05:33:21.241680+00:00,40144416768,437.95,8.732801,4.343,0.13420999,2.345,0.012,0.15419,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,1,0.6818181818181818,4,0.9090909090909091,0.6363636363636364,0.8181818181818181,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.7272727272727273,0.8181818181818181,0.2727272727272727
26,BEL.NS,capital_goods,2026-07-14T05:32:55.901678+00:00,2983486291968,408.15,49.653282,36.251,0.27556,0.273,0.117,0.21956,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,2,0.6811764705882353,4,0.5588235294117647,0.907843137254902,0.8235294117647058,0.38235294117647056,0.6470588235294117,0.47058823529411764,0.9333333333333333,0.8823529411764706,0.8235294117647058,0.38235294117647056
27,PNB.NS,banking,2026-07-14T05:31:06.306409+00:00,1210206912512,105.3,6.524164,,0.12985,,0.152,0.31221,0.4175437957776446,63164899328.0,1499722200000.0,True,,,4,0.6767406798245613,3,0.736842105263158,0.6233552631578947,,0.6666666666666666,0.736842105263158,,0.5625,0.6842105263157895,,0.6666666666666666
28,ABBOTINDIA.NS,pharma_healthcare,2026-07-14T05:32:03.550976+00:00,582655868928,27420.0,37.523605,29.597,0.34460998,3.602,0.065,0.22399001,1.4513561462782167,1719900032.0,47741900000.0,True,,0.0360199999999999,2,0.675,4,0.5,0.9722222222222222,0.7777777777777778,0.3888888888888889,0.6666666666666667,0.33333333333333337,1.0,0.9444444444444444,0.7777777777777778,0.3888888888888889
29,JUBLFOOD.NS,consumer_durables_retail,2026-07-14T05:33:27.285862+00:00,283326185472,430.8,75.71177,14.922,0.16893,2.655,0.203,0.04504,4.150136010941955,146060000.0,22920950000.0,True,,0.0265499999999999,4,0.670054945054945,4,0.5714285714285714,0.5192307692307692,0.7857142857142857,0.9285714285714286,0.2857142857142857,0.8571428571428572,0.5384615384615384,0.5,0.7857142857142857,0.9285714285714286
30,INDUSTOWER.NS,telecom_media,2026-07-14T05:33:38.367060+00:00,1070699118592,406.0,14.860908,8.077,0.19806999,53.289,0.048,0.21989,0.8195890590633008,211268993024.0,396456000000.0,True,,0.53289,1,0.67,4,0.6,0.9,0.5,0.6,0.6,0.6,1.0,0.8,0.5,0.6
31,IOC.NS,energy_power,2026-07-14T05:32:43.213663+00:00,1939128582144,137.32,4.491986,4.139,0.20969999,58.446,0.067,0.05367,3.573360899846049,1318223872000.0,2195175500000.0,True,,0.58446,2,0.6681818181818181,4,0.8636363636363635,0.5454545454545454,0.5454545454545454,0.6818181818181818,0.9090909090909091,0.8181818181818181,0.9090909090909091,0.18181818181818182,0.5454545454545454,0.6818181818181818
32,BAJAJ-AUTO.NS,auto,2026-07-14T05:31:42.351035+00:00,2858765254656,10236.5,26.0869,20.213,0.28046,56.352,0.37,0.16886,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352,2,0.6676470588235294,4,0.49999999999999994,0.9411764705882353,0.23529411764705888,0.9411764705882353,0.6470588235294117,0.3529411764705882,0.9411764705882353,0.9411764705882353,0.23529411764705888,0.9411764705882353
33,POLYCAB.NS,capital_goods,2026-07-14T05:33:00.037006+00:00,1428386742272,9486.0,53.641712,33.52,0.24580999,2.558,0.269,0.09251001,2.3541099294370955,3101910016.0,120085760000.0,True,,0.02558,3,0.6652941176470588,4,0.5588235294117647,0.7568627450980392,0.4117647058823529,0.9411764705882353,0.47058823529411764,0.6470588235294117,0.8666666666666667,0.6470588235294118,0.4117647058823529,0.9411764705882353
34,IDEA.NS,telecom_media,2026-07-14T05:33:37.335073+00:00,1509218451456,13.93,4.408228,17.857,,,0.032,0.77143997,-1.2525588679456343,1925280038912.0,-357580000000.0,True,,,2,0.6625,3,0.5,1.0,,0.4,0.8,0.19999999999999996,,1.0,,0.4
35,MAZDOCK.NS,infra_logistics_defense,2026-07-14T05:33:51.169899+00:00,954316423168,2365.8,37.15722,37.295,0.2877,4.481,0.213,0.19863,1.333313172483926,4473699840.0,97548800000.0,True,,0.0448099999999999,2,0.6622727272727273,4,0.33636363636363636,0.8590909090909091,0.7,0.8181818181818182,0.4,0.2727272727272727,0.9,0.8181818181818182,0.7,0.8181818181818182
36,CUMMINSIND.NS,capital_goods,2026-07-14T05:32:57.980626+00:00,1525292990464,5502.5,65.16461,54.366,0.29455,0.431,0.219,0.19449,1.40997102119606,365100000.0,84751600000.0,True,,0.00431,4,0.6617647058823529,4,0.23529411764705882,0.9117647058823529,0.7647058823529411,0.8235294117647058,0.3529411764705882,0.11764705882352944,1.0,0.8235294117647058,0.7647058823529411,0.8235294117647058
37,CHAMBLFERT.NS,chemicals,2026-07-14T05:33:17.149739+00:00,179993034752,449.25,9.209718,6.812,0.20451,10.274,0.137,0.09394,1.997863171902248,10675000320.0,104079500000.0,True,,0.10274,2,0.6590909090909092,4,0.7272727272727273,0.6818181818181818,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.45454545454545453,0.5454545454545454,0.6363636363636364
38,GLAND.NS,pharma_healthcare,2026-07-14T05:32:08.530311+00:00,406510141440,2464.3,39.599873,22.947,0.10532,2.738,0.223,0.15975,0.6208419619712395,2835899904.0,103579500000.0,True,,0.02738,3,0.65,4,0.6111111111111112,0.4444444444444444,0.8333333333333334,0.8333333333333334,0.6111111111111112,0.6111111111111112,0.16666666666666666,0.7222222222222222,0.8333333333333334,0.8333333333333334
39,ALKEM.NS,pharma_healthcare,2026-07-14T05:32:02.608524+00:00,673449836544,5632.5,29.220274,21.76,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267,4,0.6472222222222223,4,0.7222222222222223,0.6944444444444444,0.5,0.6111111111111112,0.7777777777777778,0.6666666666666667,0.7222222222222222,0.6666666666666666,0.5,0.6111111111111112
40,EICHERMOT.NS,auto,2026-07-14T05:31:40.412331+00:00,1987087695872,7239.0,36.342186,33.63,0.23774,2.048,0.191,0.23562,0.9154355651261048,5139500032.0,251001500000.0,True,,0.02048,3,0.6470588235294118,4,0.29411764705882354,0.8823529411764706,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.11764705882352944,0.7647058823529411,1.0,0.8235294117647058,0.6470588235294118
41,INFY.NS,it,2026-07-14T05:30:37.137858+00:00,4459894145024,1101.5,14.130854,,0.31439,9.827,0.066,0.16434999,2.05988146331494,967000000.0,9786000000.0,True,,0.09827,2,0.6458333333333333,4,0.8333333333333334,0.875,0.33333333333333337,0.3333333333333333,0.8333333333333334,,0.9166666666666666,0.8333333333333334,0.33333333333333337,0.3333333333333333
42,CENTRALBK.NS,banking,2026-07-14T05:31:12.964641+00:00,295256686592,32.62,6.5239997,,0.11914,,0.448,0.24420999,0.5297484240967019,318542086144.0,390011399000.0,True,,,5,0.6437774122807017,3,0.7894736842105263,0.3717105263157895,,0.8333333333333334,0.7894736842105263,,0.375,0.3684210526315789,,0.8333333333333334
43,IOB.NS,banking,2026-07-14T05:31:13.999818+00:00,649717415936,33.74,12.496297,,0.15654999,,0.077,0.36955002,0.4979208850448562,516025712640.0,369906675000.0,True,,,6,0.6424753289473684,3,0.5263157894736843,0.8536184210526316,,0.5,0.5263157894736843,,0.8125,0.8947368421052632,,0.5
