ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,20.0,0.8533333333333333,10.471133
BEL.NS,capital_goods,2,132.0,0.8264705882352941,46.062946
HEROMOTOCO.NS,auto,3,46.0,0.8142857142857144,18.796677
UNIONBANK.NS,banking,4,8.0,0.8098086124401914,6.3328404
KAJARIACER.NS,consumer_durables_retail,5,98.0,0.8076923076923077,34.966442
IOB.NS,banking,6,23.0,0.798611111111111,11.375839
GILLETTE.NS,consumer_durables_retail,7,133.0,0.776923076923077,46.510494
LUPIN.NS,pharma_healthcare,8,53.0,0.7676136363636363,20.747423
IRCTC.NS,infra_logistics_defense,9,70.0,0.7650000000000001,28.084862
COALINDIA.NS,metals_mining,10,13.0,0.7633333333333333,8.189638
COLPAL.NS,fmcg,11,125.0,0.7541666666666667,41.839985
NMDC.NS,metals_mining,12,19.0,0.7466666666666667,10.040141
OBEROIRLTY.NS,realty,13,62.0,0.7416666666666667,25.251451
ITC.NS,fmcg,14,42.0,0.7416666666666667,17.728706
HINDZINC.NS,metals_mining,15,31.0,0.74,13.349839
MUTHOOTFIN.NS,nbfc_financial_services,16,26.0,0.7317307692307693,11.820249
BANKINDIA.NS,banking,17,3.0,0.7314261031366294,5.1073675
POLYCAB.NS,capital_goods,18,136.0,0.7274509803921569,48.075706
GHCL.NS,chemicals,19,14.0,0.7253246753246754,8.734051
CANBK.NS,banking,20,5.0,0.7244152046783625,5.7068496
LICI.NS,insurance,21,18.0,0.7166666666666666,9.354626
PNB.NS,banking,22,6.0,0.7139819245082402,5.864204
HAL.NS,capital_goods,23,93.0,0.707843137254902,34.130306
EICHERMOT.NS,auto,24,110.0,0.7035714285714286,37.31304
BAJAJHLDNG.NS,nbfc_financial_services,25,29.0,0.6813186813186815,13.1061735
PGHH.NS,consumer_durables_retail,26,103.0,0.6807692307692308,35.335716
ADANIPORTS.NS,infra_logistics_defense,27,75.0,0.6754545454545455,28.985136
IDEA.NS,telecom_media,28,1.0,0.6625,4.0529594
HINDUNILVR.NS,fmcg,29,134.0,0.6583333333333332,46.726707
GODREJPROP.NS,realty,30,94.0,0.6583333333333332,34.24459
BAJAJ-AUTO.NS,auto,31,66.0,0.6571428571428571,27.397146
MARUTI.NS,auto,32,82.0,0.657142857142857,31.249863
ABBOTINDIA.NS,pharma_healthcare,33,111.0,0.6568014705882352,38.02281
CUMMINSIND.NS,capital_goods,34,164.0,0.65,64.93705
TATAELXSI.NS,it,35,99.0,0.6348484848484849,34.96668
LICHSGFIN.NS,nbfc_financial_services,36,2.0,0.6346153846153846,5.014859
SUNPHARMA.NS,pharma_healthcare,37,114.0,0.6338235294117648,39.525417
GAIL.NS,energy_power,38,27.0,0.6333333333333333,12.079893
HINDCOPPER.NS,metals_mining,39,140.0,0.6266666666666667,51.8019
ICICIGI.NS,insurance,40,92.0,0.625,33.55445
INFY.NS,it,41,37.0,0.6227272727272727,14.578174
INDUSTOWER.NS,telecom_media,42,35.0,0.62,14.431734
EMAMILTD.NS,fmcg,43,57.0,0.6191666666666668,22.425352
HCLTECH.NS,it,44,55.0,0.6172727272727273,20.963425
GNFC.NS,chemicals,45,17.0,0.6155844155844156,9.284934
GICRE.NS,insurance,46,9.0,0.6145833333333334,6.4730444
NTPC.NS,energy_power,47,21.0,0.6111111111111112,10.61602
SHRIRAMFIN.NS,nbfc_financial_services,48,43.0,0.6086538461538462,18.483135
AMBUJACEM.NS,cement,49,60.0,0.6062500000000001,24.212885
PAGEIND.NS,consumer_durables_retail,50,156.0,0.6038461538461539,58.8231
ALKEM.NS,pharma_healthcare,51,79.0,0.6028409090909091,29.850012
ADANIPOWER.NS,energy_power,52,72.0,0.6000000000000001,28.555405
BPCL.NS,energy_power,53,12.0,0.6000000000000001,7.973816
GLAND.NS,pharma_healthcare,54,116.0,0.5988135026737968,40.162064
ONGC.NS,energy_power,55,11.0,0.5888888888888888,7.362781
ACC.NS,cement,56,32.0,0.5875,13.386588
MAZDOCK.NS,infra_logistics_defense,57,106.0,0.5850000000000001,35.843494
WHIRLPOOL.NS,consumer_durables_retail,58,97.0,0.5798076923076922,34.72751
M&M.NS,auto,59,52.0,0.5785714285714285,20.66083
DLF.NS,realty,60,109.0,0.5750000000000001,37.039326
ENDURANCE.NS,auto,61,118.0,0.575,40.81533
NBCC.NS,infra_logistics_defense,62,105.0,0.5695454545454546,35.50562
RAMCOCEM.NS,cement,63,81.0,0.5687500000000001,31.053432
CONCOR.NS,infra_logistics_defense,64,86.0,0.5677272727272727,32.042683
HUDCO.NS,nbfc_financial_services,65,16.0,0.5673076923076923,9.181177
LALPATHLAB.NS,pharma_healthcare,66,155.0,0.5669117647058823,58.82062
ARE&M.NS,auto,67,45.0,0.5654761904761905,18.5882
SUPREMEIND.NS,capital_goods,68,127.0,0.5617647058823528,42.55157
PERSISTENT.NS,it,69,135.0,0.560909090909091,46.72842
GLENMARK.NS,pharma_healthcare,70,100.0,0.5588235294117646,35.085598
SKFINDIA.NS,capital_goods,71,67.0,0.5568627450980391,27.47122
ULTRACEMCO.NS,cement,72,120.0,0.55625,40.98406
MRF.NS,auto,73,58.0,0.5523809523809523,23.201843
CIPLA.NS,pharma_healthcare,74,104.0,0.5507352941176471,35.33701
DABUR.NS,fmcg,75,112.0,0.5458333333333333,38.037006
PFC.NS,nbfc_financial_services,76,4.0,0.5432692307692306,5.4057326
NAVINFLUOR.NS,chemicals,77,152.0,0.5422077922077922,58.13998
VEDL.NS,metals_mining,78,24.0,0.5366666666666666,11.600087
GRINDWELL.NS,capital_goods,79,146.0,0.5294117647058822,53.757607
CHAMBLFERT.NS,chemicals,80,15.0,0.5272727272727272,9.115264
TIMKEN.NS,capital_goods,81,150.0,0.5254901960784314,57.147526
NCC.NS,infra_logistics_defense,82,30.0,0.5245454545454545,13.111524
VBL.NS,fmcg,83,128.0,0.5225,44.23
FEDERALBNK.NS,banking,84,50.0,0.5160818713450291,19.189838
UCOBANK.NS,banking,85,25.0,0.5137559808612441,11.631111
WIPRO.NS,it,86,36.0,0.5133333333333334,14.575396
DIVISLAB.NS,pharma_healthcare,87,177.0,0.5131016042780748,83.33506
PVRINOX.NS,telecom_media,88,115.0,0.51,39.531467
PIDILITIND.NS,chemicals,89,169.0,0.5090909090909091,67.1137
BANKBARODA.NS,banking,90,10.0,0.5085061137692717,6.9057784
PIIND.NS,chemicals,91,85.0,0.5084415584415585,31.644812
IRFC.NS,nbfc_financial_services,92,39.0,0.5076923076923077,16.238617
KOTAKBANK.NS,banking,93,49.0,0.5021929824561403,19.122978
SBIN.NS,banking,94,22.0,0.5018607123870281,11.274005
NESTLEIND.NS,fmcg,95,173.0,0.5,76.31951
POWERGRID.NS,energy_power,96,34.0,0.5,14.14179
BHARTIARTL.NS,telecom_media,97,130.0,0.5,44.444447
RELAXO.NS,consumer_durables_retail,98,148.0,0.4947115384615385,56.182198
HEIDELBERG.NS,cement,99,78.0,0.49375,29.764132
AXISBANK.NS,banking,100,33.0,0.4910619351408824,13.831702
SRF.NS,chemicals,101,107.0,0.4863636363636363,35.969
WELCORP.NS,metals_mining,102,47.0,0.4833333333333334,18.86831
ICICIBANK.NS,banking,103,44.0,0.480761562998405,18.55241
CYIENT.NS,it,104,61.0,0.4803030303030303,24.873825
SHREECEM.NS,cement,105,151.0,0.475,57.80366
CENTRALBK.NS,banking,106,7.0,0.4736509835194045,6.144841
DMART.NS,consumer_durables_retail,107,178.0,0.4692307692307692,83.336876
IPCALAB.NS,pharma_healthcare,108,113.0,0.4654244652406417,38.909176
TECHM.NS,it,109,73.0,0.4651515151515152,28.569206
COFORGE.NS,it,110,102.0,0.4651515151515151,35.208675
MANAPPURAM.NS,nbfc_financial_services,111,83.0,0.4644230769230769,31.459393
TITAN.NS,consumer_durables_retail,112,179.0,0.4581730769230769,85.46985
KEI.NS,capital_goods,113,142.0,0.4568627450980392,52.083767
JSL.NS,metals_mining,114,48.0,0.455,18.977272
HDFCBANK.NS,banking,115,40.0,0.4542464114832535,16.33872
SUNDRMFAST.NS,auto,116,96.0,0.4511904761904762,34.722916
HAVELLS.NS,capital_goods,117,138.0,0.45,48.544476
DIXON.NS,consumer_durables_retail,118,121.0,0.4423076923076923,41.152348
ABB.NS,capital_goods,119,183.0,0.4411764705882352,98.04172
ASTRAL.NS,capital_goods,120,171.0,0.438235294117647,72.46623
SBILIFE.NS,insurance,121,172.0,0.4374999999999999,72.46823
MPHASIS.NS,it,122,59.0,0.4357575757575758,23.418318
METROPOLIS.NS,pharma_healthcare,123,160.0,0.4329211229946524,63.309784
IRCON.NS,infra_logistics_defense,124,51.0,0.4309090909090909,19.935125
AUROPHARMA.NS,pharma_healthcare,125,63.0,0.4296624331550802,26.179588
SIEMENS.NS,capital_goods,126,174.0,0.4294117647058824,79.358376
MARICO.NS,fmcg,127,163.0,0.4283333333333333,64.11267
TRENT.NS,consumer_durables_retail,128,181.0,0.4240384615384615,93.46704
TORNTPOWER.NS,energy_power,129,77.0,0.4222222222222222,29.499062
APLAPOLLO.NS,metals_mining,130,126.0,0.4216666666666667,42.020786
BAJFINANCE.NS,nbfc_financial_services,131,101.0,0.4192307692307692,35.09225
AARTIIND.NS,chemicals,132,91.0,0.4181818181818181,33.454174
BRITANNIA.NS,fmcg,133,139.0,0.4125,51.54644
COROMANDEL.NS,chemicals,134,90.0,0.4090909090909091,33.332264
TORNTPHARM.NS,pharma_healthcare,135,175.0,0.4045955882352941,81.9648
UNITDSPR.NS,fmcg,136,161.0,0.4041666666666667,63.69328
EXIDEIND.NS,auto,137,119.0,0.4,40.965393
DALBHARAT.NS,cement,138,108.0,0.3999999999999999,36.102306
GMRAIRPORT.NS,infra_logistics_defense,139,187.0,0.3977272727272727,
CHOLAFIN.NS,nbfc_financial_services,140,65.0,0.3942307692307692,27.320929
ADANIENT.NS,infra_logistics_defense,141,144.0,0.3922727272727273,52.35734
UPL.NS,chemicals,142,64.0,0.3896103896103896,27.098656
LAURUSLABS.NS,pharma_healthcare,143,180.0,0.3858455882352941,90.08929
PHOENIXLTD.NS,realty,144,141.0,0.3833333333333333,51.81445
BHEL.NS,capital_goods,145,153.0,0.3823529411764705,58.142857
UNOMINDA.NS,auto,146,149.0,0.3773809523809523,56.80943
LT.NS,capital_goods,147,88.0,0.3764705882352941,32.67983
SBICARD.NS,nbfc_financial_services,148,68.0,0.3730769230769231,27.62134
HINDALCO.NS,metals_mining,149,38.0,0.3716666666666666,16.181501
COCHINSHIP.NS,infra_logistics_defense,150,143.0,0.3709090909090909,52.35467
JKCEMENT.NS,cement,151,130.0,0.36875,44.444447
JSWSTEEL.NS,metals_mining,152,28.0,0.3633333333333333,12.530834
BATAINDIA.NS,consumer_durables_retail,153,168.0,0.3596153846153846,66.68104
KPITTECH.NS,it,154,71.0,0.3590909090909091,28.093899
DRREDDY.NS,pharma_healthcare,155,74.0,0.3590407754010695,28.904833
HDFCLIFE.NS,insurance,156,158.0,0.3583333333333333,59.879913
RATNAMANI.NS,metals_mining,157,95.0,0.3566666666666667,34.246517
BLUESTARCO.NS,consumer_durables_retail,158,166.0,0.3552884615384615,65.36547
APOLLOHOSP.NS,pharma_healthcare,159,167.0,0.3525066844919786,66.22551
AUBANK.NS,banking,160,69.0,0.3464912280701754,27.779842
LTTS.NS,it,161,76.0,0.3454545454545454,29.49805
SOBHA.NS,realty,162,162.0,0.3416666666666667,63.70473
POONAWALLA.NS,nbfc_financial_services,163,137.0,0.3365384615384615,48.539265
ADANIGREEN.NS,energy_power,164,186.0,0.3333333333333333,133.36548
BANDHANBNK.NS,banking,165,54.0,0.3326023391812865,20.754469
JINDALSTEL.NS,metals_mining,166,124.0,0.32,41.31934
TMCV.NS,auto,167,145.0,0.319047619047619,53.203407
