acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8464052287581699,3,0.9411764705882352,0.7124183006535948,0.8823529411764706,0.2875816993464052,0.5568627450980391,71
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.808173076923077,3,0.9230769230769232,0.7596153846153846,0.6923076923076923,0.2403846153846154,0.5798076923076922,58
3,HEIDELBERG.NS,cement,1,0.8,3,0.6875,0.875,0.875,0.125,0.49375,99
4,BPCL.NS,energy_power,1,0.788888888888889,3,0.7777777777777778,0.8888888888888888,0.6666666666666667,0.1111111111111111,0.6000000000000001,53
5,ONGC.NS,energy_power,2,0.7833333333333333,3,0.8888888888888888,0.6666666666666667,0.7777777777777778,0.3333333333333333,0.5888888888888888,55
6,ARE&M.NS,auto,1,0.771825396825397,3,0.8928571428571429,0.6746031746031746,0.7142857142857143,0.3253968253968253,0.5654761904761905,67
7,BAJAJHLDNG.NS,nbfc_financial_services,1,0.7337278106508877,2,0.6153846153846154,,0.9230769230769232,,0.6813186813186815,25
8,GLENMARK.NS,pharma_healthcare,1,0.7323529411764705,3,0.7058823529411764,0.8235294117647058,0.6470588235294117,0.1764705882352941,0.5588235294117646,70
9,DRREDDY.NS,pharma_healthcare,2,0.7289438502673796,3,0.8180147058823529,0.8957219251336899,0.3529411764705882,0.1042780748663101,0.3590407754010695,155
10,GNFC.NS,chemicals,1,0.7227272727272728,3,0.7272727272727273,0.5844155844155845,0.9090909090909092,0.4155844155844155,0.6155844155844156,45
11,AUROPHARMA.NS,pharma_healthcare,3,0.7145053475935828,3,0.9099264705882352,0.7914438502673797,0.2941176470588235,0.2085561497326203,0.4296624331550802,125
12,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,106
13,CYIENT.NS,it,1,0.6964646464646465,3,0.6616161616161615,0.9090909090909091,0.4545454545454546,0.0909090909090909,0.4803030303030303,104
14,BANKINDIA.NS,banking,2,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,17
15,BANKBARODA.NS,banking,3,0.6909090909090909,2,0.6842105263157895,0.6985645933014354,,0.3014354066985646,0.5085061137692717,90
16,CIPLA.NS,pharma_healthcare,4,0.6852941176470588,3,0.6985294117647058,0.5294117647058825,0.8823529411764706,0.4705882352941176,0.5507352941176471,74
17,ACC.NS,cement,2,0.68125,3,0.875,0.5,0.625,0.5,0.5875,56
18,NCC.NS,infra_logistics_defense,1,0.6675,3,0.9045454545454544,0.6590909090909092,0.3,0.3409090909090909,0.5245454545454545,82
19,GHCL.NS,chemicals,2,0.665909090909091,3,0.9090909090909092,0.27922077922077926,0.8181818181818181,0.7207792207792207,0.7253246753246754,19
20,UCOBANK.NS,banking,4,0.6647527910685805,2,0.5263157894736843,0.8229665071770336,,0.1770334928229665,0.5137559808612441,85
21,CHAMBLFERT.NS,chemicals,3,0.6545454545454545,3,0.8181818181818181,0.5454545454545455,0.5454545454545454,0.4545454545454545,0.5272727272727272,80
22,SUPREMEIND.NS,capital_goods,2,0.6441176470588235,3,0.7941176470588235,0.47058823529411764,0.6470588235294117,0.5294117647058824,0.5617647058823528,68
23,COALINDIA.NS,metals_mining,1,0.6433333333333333,3,0.9,0.33333333333333337,0.6666666666666667,0.6666666666666666,0.7633333333333333,10
24,LT.NS,capital_goods,3,0.6411764705882352,3,0.8823529411764706,0.8235294117647058,0.0,0.1764705882352941,0.3764705882352941,147
25,GICRE.NS,insurance,1,0.638888888888889,2,0.8333333333333334,0.41666666666666663,,0.5833333333333334,0.6145833333333334,46
26,GAIL.NS,energy_power,3,0.6388888888888888,3,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.6333333333333333,38
27,TECHM.NS,it,2,0.6292929292929293,3,0.4595959595959596,0.8181818181818182,0.6363636363636364,0.1818181818181818,0.4651515151515152,109
28,MRF.NS,auto,2,0.6132936507936507,3,0.8214285714285714,0.4563492063492063,0.5,0.5436507936507937,0.5523809523809523,73
29,KAJARIACER.NS,consumer_durables_retail,2,0.6115384615384616,3,0.8461538461538461,0.23076923076923073,0.7692307692307692,0.7692307692307693,0.8076923076923077,5
30,SAIL.NS,metals_mining,2,0.6033333333333333,3,0.5666666666666667,0.9333333333333333,0.1999999999999999,0.0666666666666666,0.27,179
31,EMAMILTD.NS,fmcg,1,0.5929166666666666,3,0.8333333333333334,0.32499999999999996,0.5833333333333333,0.675,0.6191666666666668,43
32,HCLTECH.NS,it,3,0.5904545454545456,3,0.7272727272727273,0.3363636363636364,0.7272727272727273,0.6636363636363636,0.6172727272727273,44
33,SBICARD.NS,nbfc_financial_services,2,0.5878205128205128,3,0.3076923076923077,0.8333333333333334,0.6923076923076923,0.1666666666666666,0.3730769230769231,148
34,UPL.NS,chemicals,4,0.5863636363636364,3,0.6363636363636364,0.8831168831168832,0.0909090909090909,0.1168831168831168,0.3896103896103896,142
35,COROMANDEL.NS,chemicals,5,0.5818181818181819,3,0.4545454545454546,0.8181818181818182,0.4545454545454546,0.1818181818181818,0.4090909090909091,134
36,HAL.NS,capital_goods,4,0.5800653594771242,3,0.7647058823529411,0.11111111111111116,0.9411764705882352,0.8888888888888888,0.707843137254902,23
37,GLAND.NS,pharma_healthcare,5,0.5794786096256683,3,0.4871323529411764,0.5106951871657754,0.8235294117647058,0.4893048128342246,0.5988135026737968,54
38,EXIDEIND.NS,auto,3,0.5785714285714285,3,0.3571428571428571,0.7857142857142858,0.6428571428571428,0.2142857142857142,0.4,137
39,NATIONALUM.NS,metals_mining,3,0.5766666666666668,3,0.8,0.06666666666666676,0.9333333333333332,0.9333333333333332,0.8533333333333333,1
40,IPCALAB.NS,pharma_healthcare,6,0.5741310160427807,3,0.6084558823529411,0.5668449197860963,0.5294117647058824,0.4331550802139037,0.4654244652406417,108
41,DIXON.NS,consumer_durables_retail,3,0.573076923076923,3,0.5,0.8461538461538463,0.3076923076923077,0.1538461538461538,0.4423076923076923,118
42,NBCC.NS,infra_logistics_defense,2,0.5728030303030303,3,0.5181818181818182,0.4015151515151515,0.9,0.5984848484848485,0.5695454545454546,62
43,BAJAJFINSV.NS,nbfc_financial_services,3,0.5631410256410256,3,0.0769230769230769,0.9166666666666667,0.8461538461538461,0.0833333333333333,0.2942307692307692,174
44,DABUR.NS,fmcg,2,0.5625,3,0.7083333333333334,0.5,0.4166666666666666,0.5,0.5458333333333333,75
45,MOTHERSON.NS,auto,4,0.5609126984126984,3,0.4285714285714285,0.9087301587301588,0.2857142857142857,0.0912698412698412,0.2845238095238095,176
46,SBIN.NS,banking,5,0.560127591706539,2,0.631578947368421,0.47846889952153115,,0.5215311004784688,0.5018607123870281,94
