acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8561274509803921,3,0.9411764705882352,0.7401960784313726,0.8823529411764706,0.2598039215686274,0.5485294117647058,70
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.8227564102564104,3,0.9230769230769232,0.8012820512820513,0.6923076923076923,0.1987179487179487,0.5980769230769232,56
3,ARE&M.NS,auto,1,0.7732142857142859,3,0.8928571428571429,0.6785714285714286,0.7142857142857143,0.3214285714285714,0.5785714285714285,62
4,GNFC.NS,chemicals,1,0.7431818181818182,3,0.7727272727272727,0.590909090909091,0.9090909090909092,0.409090909090909,0.6272727272727273,43
5,AUROPHARMA.NS,pharma_healthcare,1,0.7352941176470588,3,0.8823529411764706,0.8823529411764706,0.2941176470588235,0.1176470588235294,0.4058823529411764,133
6,NCC.NS,infra_logistics_defense,1,0.7274999999999999,3,0.9045454545454544,0.759090909090909,0.4,0.2409090909090909,0.5145454545454545,85
7,CIPLA.NS,pharma_healthcare,2,0.7191176470588235,3,0.7058823529411764,0.6176470588235294,0.8823529411764706,0.3823529411764705,0.5264705882352941,80
8,CYIENT.NS,it,1,0.7086805555555555,3,0.7070707070707071,0.8920454545454546,0.4545454545454546,0.1079545454545454,0.3535984848484849,154
9,CENTRALBK.NS,banking,1,0.7053981106612687,2,0.7894736842105263,0.6093117408906883,,0.3906882591093117,0.4981162843004947,92
10,ONGC.NS,energy_power,1,0.7,3,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.6555555555555556,33
11,GHCL.NS,chemicals,2,0.6954545454545455,3,0.9090909090909092,0.36363636363636365,0.8181818181818181,0.6363636363636364,0.6818181818181818,21
12,GAIL.NS,energy_power,2,0.6916666666666667,3,0.4444444444444444,0.8333333333333334,0.8888888888888888,0.1666666666666666,0.4277777777777777,124
13,HEIDELBERG.NS,cement,1,0.681875,3,0.6875,0.5375,0.875,0.4625,0.595,57
14,GLENMARK.NS,pharma_healthcare,3,0.6676470588235294,3,0.6470588235294117,0.7058823529411765,0.6470588235294117,0.2941176470588235,0.5176470588235293,84
15,BANKINDIA.NS,banking,2,0.6663967611336031,2,0.8421052631578947,0.4655870445344129,,0.5344129554655871,0.6134165542060278,50
16,BPCL.NS,energy_power,3,0.6583333333333333,3,0.8888888888888888,0.38888888888888884,0.6666666666666667,0.6111111111111112,0.7388888888888889,13
17,GLAND.NS,pharma_healthcare,4,0.6470588235294117,3,0.5882352941176471,0.588235294117647,0.8235294117647058,0.411764705882353,0.6294117647058823,42
18,BAJAJHLDNG.NS,nbfc_financial_services,1,0.6455128205128206,3,0.3076923076923077,0.8333333333333334,0.9230769230769232,0.1666666666666666,0.3423076923076923,155
19,DRREDDY.NS,pharma_healthcare,5,0.6441176470588236,3,0.8235294117647058,0.6470588235294118,0.3529411764705882,0.3529411764705882,0.4352941176470588,119
20,KAJARIACER.NS,consumer_durables_retail,2,0.6432692307692308,3,0.8076923076923077,0.3653846153846154,0.7692307692307692,0.6346153846153846,0.7250000000000001,16
21,GICRE.NS,insurance,1,0.638888888888889,2,0.8333333333333334,0.41666666666666663,,0.5833333333333334,0.6145833333333334,49
22,TECHM.NS,it,2,0.6292929292929293,3,0.4595959595959596,0.8181818181818182,0.6363636363636364,0.1818181818181818,0.4833333333333334,103
23,MRF.NS,auto,2,0.6267857142857143,3,0.7857142857142858,0.5357142857142857,0.5,0.4642857142857143,0.5321428571428571,77
24,SUPREMEIND.NS,capital_goods,2,0.6199754901960784,3,0.7941176470588235,0.44362745098039214,0.5882352941176471,0.5563725490196079,0.6404411764705883,39
25,UCOBANK.NS,banking,3,0.619838056680162,2,0.5263157894736843,0.7267206477732794,,0.2732793522267206,0.3276259559154296,160
26,DABUR.NS,fmcg,1,0.618939393939394,3,0.75,0.6136363636363638,0.4166666666666666,0.3863636363636363,0.5242424242424242,81
27,COALINDIA.NS,metals_mining,1,0.6178571428571429,3,0.8928571428571429,0.2857142857142857,0.6428571428571428,0.7142857142857143,0.7392857142857142,12
28,ITC.NS,fmcg,2,0.6178030303030304,3,0.9166666666666666,0.18181818181818188,0.75,0.8181818181818181,0.6871212121212121,19
29,MARUTI.NS,auto,3,0.6089285714285715,3,0.5357142857142857,0.4642857142857143,0.9285714285714286,0.5357142857142857,0.65,36
30,BAJAJFINSV.NS,nbfc_financial_services,2,0.6048076923076923,3,0.3269230769230769,0.75,0.8461538461538461,0.25,0.4346153846153846,120
31,EMAMILTD.NS,fmcg,3,0.6024621212121213,3,0.8333333333333334,0.3522727272727273,0.5833333333333333,0.6477272727272727,0.5943181818181819,58
32,UPL.NS,chemicals,3,0.5954545454545455,3,0.6363636363636364,0.9090909090909091,0.0909090909090909,0.0909090909090909,0.4,137
33,HAVELLS.NS,capital_goods,3,0.5941176470588235,3,0.6470588235294117,0.7058823529411765,0.3529411764705882,0.2941176470588235,0.5058823529411764,86
34,IRCON.NS,infra_logistics_defense,2,0.5840909090909091,3,0.8090909090909091,0.6727272727272728,0.0999999999999999,0.3272727272727272,0.3972727272727273,138
35,CONCOR.NS,infra_logistics_defense,2,0.5840909090909091,3,0.6636363636363636,0.4818181818181818,0.6,0.5181818181818182,0.5472727272727272,72
36,MOTHERSON.NS,auto,4,0.5839285714285714,3,0.4999999999999999,0.8928571428571429,0.2857142857142857,0.1071428571428571,0.3249999999999999,161
37,SBIN.NS,banking,4,0.5805668016194333,2,0.631578947368421,0.522267206477733,,0.4777327935222671,0.4993252361673413,91
