rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,PNB.NS,banking,2026-07-22T05:51:26.713775+00:00,1278015176704,111.2,5.7676344,,,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,1,0.8494152046783626,3,0.9473684210526316,0.9473684210526315,,0.5555555555555556,0.9473684210526316,,,0.9473684210526315,,0.5555555555555556
2,HEROMOTOCO.NS,auto,2026-07-22T05:51:58.535422+00:00,1007788163072,5036.6,17.369984,13.019,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8357142857142856,4,0.8214285714285714,0.8928571428571428,0.7857142857142857,0.8214285714285714,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8214285714285714
3,ACC.NS,cement,2026-07-22T05:50:53.305886+00:00,256423510016,1365.5,12.025539,9.504,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.83125,4,0.875,0.8125,0.625,1.0,0.875,0.875,1.0,0.625,0.625,1.0
4,UNIONBANK.NS,banking,2026-07-22T05:51:29.239456+00:00,1316186226688,172.42,6.376479,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,2,0.8107287449392713,2,0.736842105263158,0.8846153846153846,,,0.736842105263158,,0.7692307692307693,1.0,,
5,IOB.NS,banking,2026-07-22T05:51:34.799329+00:00,671669878784,34.88,11.626667,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,3,0.7847222222222222,3,0.5789473684210527,0.9210526315789473,,0.8888888888888888,0.5789473684210527,,1.0,0.8421052631578947,,0.8888888888888888
6,COLPAL.NS,fmcg,2026-07-22T05:52:32.743570+00:00,571713781760,2102.0,43.474667,29.934,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7750000000000001,4,0.6666666666666667,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.6666666666666667,0.6666666666666667,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
7,LUPIN.NS,pharma_healthcare,2026-07-22T05:52:13.900405+00:00,1113366986752,2435.0,20.600677,14.304,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7647058823529412,4,0.8823529411764706,0.8823529411764706,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.23529411764705888,0.9411764705882353
8,NMDC.NS,metals_mining,2026-07-22T05:52:41.504026+00:00,739215998976,84.08,9.926801,7.417,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.7535714285714286,4,0.75,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428572,0.6428571428571428,0.6428571428571429,0.7857142857142857,0.5714285714285714,1.0
9,LICI.NS,insurance,2026-07-22T05:51:52.745941+00:00,5373085351936,424.75,9.422138,7.252,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.75,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.8333333333333334
10,IRCTC.NS,infra_logistics_defense,2026-07-22T05:53:47.961797+00:00,397999996928,497.5,28.85731,22.328,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
