ticker,sector,rank,naive_rank,composite_score,trailing_pe
PNB.NS,banking,1,5.0,0.8494152046783626,5.7676344
HEROMOTOCO.NS,auto,2,41.0,0.8357142857142856,17.369984
ACC.NS,cement,3,26.0,0.83125,12.025539
UNIONBANK.NS,banking,4,9.0,0.8107287449392713,6.376479
IOB.NS,banking,5,23.0,0.7847222222222222,11.626667
COLPAL.NS,fmcg,6,124.0,0.7750000000000001,43.474667
LUPIN.NS,pharma_healthcare,7,51.0,0.7647058823529412,20.600677
NMDC.NS,metals_mining,8,19.0,0.7535714285714286,9.926801
LICI.NS,insurance,9,17.0,0.75,9.422138
IRCTC.NS,infra_logistics_defense,10,75.0,0.7468181818181819,28.85731
GILLETTE.NS,consumer_durables_retail,11,132.0,0.7451923076923077,47.803703
COALINDIA.NS,metals_mining,12,13.0,0.7392857142857142,8.48431
BPCL.NS,energy_power,13,3.0,0.7388888888888889,5.3157024
MUTHOOTFIN.NS,nbfc_financial_services,14,24.0,0.7317307692307693,11.630765
HAL.NS,capital_goods,15,94.0,0.7279411764705882,33.106678
KAJARIACER.NS,consumer_durables_retail,16,111.0,0.7250000000000001,39.82073
NATIONALUM.NS,metals_mining,17,20.0,0.7214285714285714,10.221358
PGHH.NS,consumer_durables_retail,18,98.0,0.7038461538461538,33.7825
ITC.NS,fmcg,19,39.0,0.6871212121212121,17.026203
HINDZINC.NS,metals_mining,20,37.0,0.6821428571428572,16.101643
GHCL.NS,chemicals,21,14.0,0.6818181818181818,8.619067
CANBK.NS,banking,22,6.0,0.6758322087269455,5.8898187
OBEROIRLTY.NS,realty,23,63.0,0.675,25.75242
CHAMBLFERT.NS,chemicals,24,15.0,0.6727272727272727,9.046978
TATAELXSI.NS,it,25,95.0,0.6712121212121213,33.21856
INDUSTOWER.NS,telecom_media,26,34.0,0.67,14.688076
BEL.NS,capital_goods,27,134.0,0.6669117647058823,49.020435
ABBOTINDIA.NS,pharma_healthcare,28,107.0,0.664705882352941,39.115833
IDEA.NS,telecom_media,29,1.0,0.6625,4.193146
NTPC.NS,energy_power,30,21.0,0.6611111111111111,11.378803
INFY.NS,it,31,31.0,0.6590909090909091,14.179866
POLYCAB.NS,capital_goods,32,133.0,0.6588235294117646,47.956654
ONGC.NS,energy_power,33,12.0,0.6555555555555556,7.6052794
BAJAJ-AUTO.NS,auto,34,74.0,0.6535714285714285,28.6019
CUMMINSIND.NS,capital_goods,35,163.0,0.6529411764705882,65.5027
MARUTI.NS,auto,36,76.0,0.65,28.978895
MAZDOCK.NS,infra_logistics_defense,37,102.0,0.6472727272727273,36.298428
EICHERMOT.NS,auto,38,105.0,0.6428571428571429,37.370564
SUPREMEIND.NS,capital_goods,39,126.0,0.6404411764705883,45.033215
HCLTECH.NS,it,40,46.0,0.6397727272727273,18.947853
ADANIPORTS.NS,infra_logistics_defense,41,88.0,0.6336363636363636,31.608032
GLAND.NS,pharma_healthcare,42,108.0,0.6294117647058823,39.149788
GNFC.NS,chemicals,43,16.0,0.6272727272727273,9.212297
ALKEM.NS,pharma_healthcare,44,77.0,0.6264705882352941,29.129059
ICICIGI.NS,insurance,45,92.0,0.625,32.936672
HINDCOPPER.NS,metals_mining,46,138.0,0.625,50.78351
PAGEIND.NS,consumer_durables_retail,47,152.0,0.6211538461538462,58.341717
GODREJPROP.NS,realty,48,97.0,0.615,33.77629
GICRE.NS,insurance,49,10.0,0.6145833333333334,6.509622
BANKINDIA.NS,banking,50,7.0,0.6134165542060278,6.0386558
AMBUJACEM.NS,cement,51,55.0,0.61,22.635557
PFC.NS,nbfc_financial_services,52,2.0,0.6067307692307692,5.230623
M&M.NS,auto,53,52.0,0.6035714285714285,20.747404
HINDUNILVR.NS,fmcg,54,131.0,0.6015151515151516,47.56249
HUDCO.NS,nbfc_financial_services,55,18.0,0.6009615384615383,9.755832
WHIRLPOOL.NS,consumer_durables_retail,56,90.0,0.5980769230769232,32.689148
HEIDELBERG.NS,cement,57,65.0,0.595,26.72027
EMAMILTD.NS,fmcg,58,56.0,0.5943181818181819,22.938028
SHRIRAMFIN.NS,nbfc_financial_services,59,48.0,0.5903846153846154,19.321846
SUNPHARMA.NS,pharma_healthcare,60,114.0,0.588235294117647,40.699814
COROMANDEL.NS,chemicals,61,83.0,0.5863636363636364,30.556814
ARE&M.NS,auto,62,43.0,0.5785714285714285,18.547201
LALPATHLAB.NS,pharma_healthcare,63,149.0,0.573529411764706,56.181156
PERSISTENT.NS,it,64,120.0,0.5721590909090909,42.806767
GRINDWELL.NS,capital_goods,65,144.0,0.5713235294117647,54.33912
NBCC.NS,infra_logistics_defense,66,101.0,0.5645454545454546,36.22433
NAVINFLUOR.NS,chemicals,67,156.0,0.5545454545454547,59.966373
ENDURANCE.NS,auto,68,112.0,0.5535714285714286,40.03678
AXISBANK.NS,banking,69,29.0,0.5516194331983805,13.933558
SKFINDIA.NS,capital_goods,70,68.0,0.5485294117647058,27.092937
TIMKEN.NS,capital_goods,71,148.0,0.5477941176470589,56.100216
CONCOR.NS,infra_logistics_defense,72,78.0,0.5472727272727272,29.517408
PIDILITIND.NS,chemicals,73,161.0,0.5454545454545455,64.579056
DLF.NS,realty,74,104.0,0.545,36.80672
LICHSGFIN.NS,nbfc_financial_services,75,4.0,0.5365384615384616,5.3346186
NESTLEIND.NS,fmcg,76,176.0,0.5363636363636364,82.90376
MRF.NS,auto,77,57.0,0.5321428571428571,23.306683
ULTRACEMCO.NS,cement,78,115.0,0.53125,41.200977
DIVISLAB.NS,pharma_healthcare,79,172.0,0.5264705882352941,76.552795
CIPLA.NS,pharma_healthcare,80,79.0,0.5264705882352941,29.530397
DABUR.NS,fmcg,81,113.0,0.5242424242424242,40.06573
POWERGRID.NS,energy_power,82,32.0,0.5222222222222223,14.386888
WIPRO.NS,it,83,30.0,0.5208333333333334,13.950361
GLENMARK.NS,pharma_healthcare,84,128.0,0.5176470588235293,45.81516
NCC.NS,infra_logistics_defense,85,28.0,0.5145454545454545,12.774163
HAVELLS.NS,capital_goods,86,129.0,0.5058823529411764,46.552784
PVRINOX.NS,telecom_media,87,147.0,0.505,55.518394
BANKBARODA.NS,banking,88,11.0,0.5032051282051281,6.604558
KOTAKBANK.NS,banking,89,42.0,0.5021929824561403,18.503153
