ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-08-16T03:50:03.512548+00:00,193732313088,534.1,36.507175,18.327,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-08-16T03:48:59.897005+00:00,575006113792,27060.0,35.587,,,3.602,0.087,0.23044,1.4509058081056683,,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-08-16T03:49:45.796129+00:00,1620887076864,7649.0,102.04109,80.33,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-08-16T03:47:34.133210+00:00,248142102528,1321.4,13.037988,10.206,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-08-16T03:50:30.097182+00:00,4318866702336,3035.1,52.628754,33.261,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-08-16T03:49:41.044162+00:00,2220393496576,1348.0,129.86513,28.311,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-08-16T03:50:29.159450+00:00,3916730466304,1700.0,28.985506,19.354,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-08-16T03:49:42.051138+00:00,3958183559168,205.25,27.77402,20.444,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-08-16T03:48:59.076226+00:00,641824915456,5368.0,29.762697,21.425,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-08-16T03:47:35.015563+00:00,1037411155968,417.5,23.415592,18.564,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-08-16T03:49:27.009275+00:00,578445770752,2083.3,47.1655,31.139,,9.396,0.085,0.052259997,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
