ticker,sector,rank,naive_rank,composite_score,trailing_pe
HEROMOTOCO.NS,auto,1,42.0,0.8464285714285714,17.61615
UNIONBANK.NS,banking,2,8.0,0.805921052631579,6.305041
IOB.NS,banking,3,24.0,0.798611111111111,11.382549
LUPIN.NS,pharma_healthcare,4,53.0,0.7628151260504202,20.538706
COLPAL.NS,fmcg,5,125.0,0.7625000000000001,44.17947
IRCTC.NS,infra_logistics_defense,6,70.0,0.7468181818181819,28.194365
HINDZINC.NS,metals_mining,7,28.0,0.7428571428571429,13.118158
COALINDIA.NS,metals_mining,8,13.0,0.7414285714285714,8.218459
GILLETTE.NS,consumer_durables_retail,9,135.0,0.7336538461538462,48.28872
MUTHOOTFIN.NS,nbfc_financial_services,10,23.0,0.7317307692307693,11.236947
NATIONALUM.NS,metals_mining,11,20.0,0.7278571428571429,10.274409
PNB.NS,banking,12,6.0,0.7277960526315788,5.7647967
KAJARIACER.NS,consumer_durables_retail,13,113.0,0.7250000000000001,39.957542
NMDC.NS,metals_mining,14,19.0,0.7221428571428572,9.912632
LICI.NS,insurance,15,17.0,0.7166666666666666,9.370354
HAL.NS,capital_goods,16,89.0,0.7154411764705882,33.083908
POLYCAB.NS,capital_goods,17,134.0,0.7102941176470587,48.073578
PGHH.NS,consumer_durables_retail,18,94.0,0.7038461538461538,33.97764
ITC.NS,fmcg,19,41.0,0.7020833333333333,17.115385
GHCL.NS,chemicals,20,14.0,0.7000000000000001,8.711124
BEL.NS,capital_goods,21,133.0,0.6963235294117647,47.467064
ONGC.NS,energy_power,22,11.0,0.6900000000000001,7.5337133
OBEROIRLTY.NS,realty,23,60.0,0.675,25.289072
CANBK.NS,banking,24,5.0,0.6734283625730993,5.685
INDUSTOWER.NS,telecom_media,25,34.0,0.67,14.552799
BAJAJ-AUTO.NS,auto,26,65.0,0.6678571428571429,26.676332
IDEA.NS,telecom_media,27,1.0,0.6625,4.106583
MARUTI.NS,auto,28,75.0,0.654945054945055,29.446445
CUMMINSIND.NS,capital_goods,29,163.0,0.6529411764705882,63.85528
ABBOTINDIA.NS,pharma_healthcare,30,109.0,0.6529411764705881,38.451996
SUPREMEIND.NS,capital_goods,31,130.0,0.6522058823529412,46.149918
CHAMBLFERT.NS,chemicals,32,15.0,0.6515151515151516,8.828674
INFY.NS,it,33,30.0,0.65,13.647131
MAZDOCK.NS,infra_logistics_defense,34,100.0,0.6456060606060606,35.989063
TATAELXSI.NS,it,35,96.0,0.6348484848484849,34.399506
HCLTECH.NS,it,36,52.0,0.6344155844155844,20.439224
NTPC.NS,energy_power,37,21.0,0.6333333333333333,10.408472
