rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-07-28T05:47:43.666443+00:00,1031058882560,5152.9,17.61615,13.253,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8464285714285714,4,0.8214285714285714,0.9285714285714286,0.7857142857142857,0.8214285714285714,0.9285714285714286,0.7142857142857143,1.0,0.8571428571428571,0.7857142857142857,0.8214285714285714
2,UNIONBANK.NS,banking,2026-07-28T05:47:10.733189+00:00,1298552717312,170.1,6.305041,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.805921052631579,2,0.736842105263158,0.875,,,0.736842105263158,,0.75,1.0,,
3,IOB.NS,banking,2026-07-28T05:47:16.055699+00:00,653183483904,33.92,11.382549,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
4,LUPIN.NS,pharma_healthcare,2026-07-28T05:48:01.322879+00:00,1093019959296,2390.5,20.538706,13.701,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7628151260504202,4,0.8823529411764706,0.8760504201680672,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9285714285714286,0.8235294117647058,0.23529411764705888,0.9411764705882353
5,COLPAL.NS,fmcg,2026-07-28T05:48:23.157824+00:00,586509778944,2156.4,44.17947,30.575,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7625000000000001,4,0.625,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.6666666666666667,0.5833333333333333,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
6,IRCTC.NS,infra_logistics_defense,2026-07-28T05:49:50.956344+00:00,392240005120,490.3,28.194365,22.049,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
7,HINDZINC.NS,metals_mining,2026-07-28T05:48:40.918067+00:00,2228221902848,527.35,13.118158,8.324,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,1,0.7428571428571429,4,0.5714285714285714,1.0,0.3571428571428571,1.0,0.7142857142857143,0.4285714285714286,,1.0,0.3571428571428571,1.0
8,COALINDIA.NS,metals_mining,2026-07-28T05:48:32.684836+00:00,2557224157184,414.95,8.218459,5.398,0.28124002,11.629,0.162,0.18465,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7414285714285714,4,0.8928571428571429,0.7214285714285715,0.6428571428571428,0.6428571428571429,0.9285714285714286,0.8571428571428572,0.8,0.6428571428571429,0.6428571428571428,0.6428571428571429
9,GILLETTE.NS,consumer_durables_retail,2026-07-28T05:49:40.494146+00:00,257455783936,7901.0,48.28872,27.151,0.66443,0.002,0.032,0.21110001,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,1,0.7336538461538462,4,0.6153846153846154,0.9583333333333333,0.9230769230769231,0.38461538461538464,0.6923076923076923,0.5384615384615384,0.9166666666666666,1.0,0.9230769230769231,0.38461538461538464
10,MUTHOOTFIN.NS,nbfc_financial_services,2026-07-28T05:47:21.065128+00:00,1205368913920,3002.4,11.236947,,0.30406,379.707,0.537,0.55206,0.5178535874295926,1510264274944.0,391303150000.0,True,,3.79707,1,0.7317307692307693,4,0.6923076923076923,0.875,0.46153846153846156,0.8461538461538461,0.6923076923076923,,1.0,0.75,0.46153846153846156,0.8461538461538461
11,NATIONALUM.NS,metals_mining,2026-07-28T05:48:37.870545+00:00,622342701056,338.95,10.274409,6.759,0.2942,0.277,-0.048,0.32489,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,3,0.7278571428571429,4,0.75,0.9142857142857144,0.9285714285714286,0.21428571428571427,0.7857142857142857,0.7142857142857143,0.9,0.9285714285714286,0.9285714285714286,0.21428571428571427
12,PNB.NS,banking,2026-07-28T05:47:07.860128+00:00,1287324565504,112.01,5.7647967,,0.14965999,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,3,0.7277960526315788,3,0.8421052631578947,0.7653508771929824,,0.5,0.8421052631578947,,0.5833333333333334,0.9473684210526315,,0.5
13,KAJARIACER.NS,consumer_durables_retail,2026-07-28T05:49:36.219099+00:00,192264536064,1223.5,39.957542,21.928,0.16499001,7.302,0.124,0.10049,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,2,0.7250000000000001,4,0.8076923076923077,0.6346153846153846,0.7692307692307692,0.6923076923076923,0.7692307692307692,0.8461538461538461,0.5,0.7692307692307693,0.7692307692307692,0.6923076923076923
14,NMDC.NS,metals_mining,2026-07-28T05:48:33.618921+00:00,738160934912,83.96,9.912632,7.379,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,4,0.7221428571428572,4,0.7142857142857143,0.6928571428571428,0.5714285714285714,0.9285714285714286,0.8571428571428572,0.5714285714285714,0.6,0.7857142857142857,0.5714285714285714,0.9285714285714286
15,LICI.NS,insurance,2026-07-28T05:47:36.646736+00:00,5421788037120,428.6,9.370354,7.148,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.7166666666666666,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.6666666666666666
16,HAL.NS,capital_goods,2026-07-28T05:48:58.969010+00:00,3045601312768,4554.0,33.083908,32.318,0.23979001,0.027,0.018,0.27549,0.8062357947346466,109700000.0,410411200000.0,True,,0.00027,1,0.7154411764705882,4,0.7647058823529411,0.875,0.9411764705882353,0.17647058823529413,0.8235294117647058,0.7058823529411764,0.75,1.0,0.9411764705882353,0.17647058823529413
17,POLYCAB.NS,capital_goods,2026-07-28T05:49:04.368540+00:00,1373942317056,9121.0,48.073578,30.296,0.25549,1.738,0.39,0.09184,2.3541099294370955,2125680000.0,120085760000.0,True,,0.01738,2,0.7102941176470587,4,0.6764705882352942,0.7107843137254902,0.5294117647058824,0.9411764705882353,0.5882352941176471,0.7647058823529411,0.8333333333333334,0.5882352941176471,0.5294117647058824,0.9411764705882353
18,PGHH.NS,consumer_durables_retail,2026-07-28T05:49:39.458603+00:00,291010510848,8965.0,33.97764,24.447,1.14931,0.115,-0.051,0.19962999,5.682495653443402,8700000.0,7534700000.0,True,,0.00115,3,0.7038461538461538,4,0.7692307692307692,0.9615384615384616,0.8461538461538461,0.07692307692307693,0.8461538461538461,0.6923076923076923,1.0,0.9230769230769231,0.8461538461538461,0.07692307692307693
19,ITC.NS,fmcg,2026-07-28T05:48:16.905626+00:00,3568392470528,284.8,17.115385,12.377,0.2934,3.293,-0.05,0.26233,1.078695248616346,23993600000.0,725073000000.0,True,,0.03293,2,0.7020833333333333,4,0.9166666666666666,0.8125,0.75,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.625,1.0,0.75,0.16666666666666666
20,GHCL.NS,chemicals,2026-07-28T05:49:26.059749+00:00,40052752384,436.95,8.711124,4.25,0.13420999,2.345,0.012,0.15419,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,1,0.7000000000000001,4,0.9090909090909091,0.696969696969697,0.8181818181818181,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.6666666666666666,0.7272727272727273,0.8181818181818181,0.2727272727272727
21,BEL.NS,capital_goods,2026-07-28T05:49:00.149672+00:00,2897230954496,396.35,47.467064,35.92,0.27556,0.273,0.117,0.21956,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,3,0.6963235294117647,4,0.6176470588235294,0.8995098039215685,0.8235294117647058,0.38235294117647056,0.6470588235294117,0.5882352941176471,0.9166666666666666,0.8823529411764706,0.8235294117647058,0.38235294117647056
22,ONGC.NS,energy_power,2026-07-28T05:48:45.332028+00:00,2993980702720,237.99,7.5337133,4.269,0.12703,42.548,0.019,0.06255,1.7813466362605903,1743164932096.0,3717678000000.0,True,,0.42548,1,0.6900000000000001,4,0.8888888888888888,0.5222222222222221,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.6,0.4444444444444444,0.7777777777777778,0.5555555555555556
23,OBEROIRLTY.NS,realty,2026-07-28T05:50:01.542514+00:00,664810356736,1827.5,25.289072,18.501,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.675,4,0.75,0.8333333333333334,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.3333333333333333
24,CANBK.NS,banking,2026-07-28T05:47:09.785580+00:00,1134466301952,125.07,5.685,,0.15935999,,-0.467,0.37035,0.5452230950954664,1552876830720.0,1177046427000.0,True,,,4,0.6734283625730993,3,0.8947368421052632,0.8640350877192983,,0.05555555555555555,0.8947368421052632,,0.8333333333333334,0.8947368421052632,,0.05555555555555555
25,INDUSTOWER.NS,telecom_media,2026-07-28T05:49:43.690827+00:00,1021251813376,387.25,14.552799,7.694,0.19806999,53.289,0.048,0.21989,0.8195890590633008,211268993024.0,396456000000.0,True,,0.53289,1,0.67,4,0.6,0.9,0.5,0.6,0.6,0.6,1.0,0.8,0.5,0.6
26,BAJAJ-AUTO.NS,auto,2026-07-28T05:47:44.710571+00:00,3081585819648,11223.0,26.676332,19.535,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352,2,0.6678571428571429,4,0.5357142857142857,0.9285714285714286,0.1428571428571429,1.0,0.6428571428571428,0.4285714285714286,,0.9285714285714286,0.1428571428571429,1.0
27,IDEA.NS,telecom_media,2026-07-28T05:49:42.674708+00:00,1419293753344,13.1,4.106583,17.342,,,0.032,0.77143997,-1.2525588679456343,1925280038912.0,-357580000000.0,True,,,2,0.6625,3,0.5,1.0,,0.4,0.8,0.19999999999999996,,1.0,,0.4
28,MARUTI.NS,auto,2026-07-28T05:47:38.593396+00:00,4318319083520,13735.0,29.446445,19.315,0.14434,0.096,0.282,0.08008,1.6830564325195998,1025000000.0,1071563000000.0,True,,0.00096,3,0.654945054945055,4,0.5357142857142857,0.5521978021978022,0.9285714285714286,0.7142857142857143,0.5714285714285714,0.5,0.46153846153846156,0.6428571428571429,0.9285714285714286,0.7142857142857143
29,CUMMINSIND.NS,capital_goods,2026-07-28T05:49:02.253781+00:00,1506859155456,5436.0,63.85528,55.114,0.29455,0.431,0.219,0.19449,1.40997102119606,365100000.0,84751600000.0,True,,0.00431,4,0.6529411764705882,4,0.20588235294117646,0.9117647058823529,0.7647058823529411,0.8235294117647058,0.2941176470588235,0.11764705882352944,1.0,0.8235294117647058,0.7647058823529411,0.8235294117647058
30,ABBOTINDIA.NS,pharma_healthcare,2026-07-28T05:48:06.430557+00:00,592855498752,27900.0,38.451996,30.858,0.34460998,3.602,0.065,0.22399001,1.4509058081056685,1719900032.0,47741900000.0,True,,0.0360199999999999,2,0.6529411764705881,4,0.49999999999999994,0.9705882352941176,0.7647058823529411,0.29411764705882354,0.6470588235294117,0.3529411764705882,1.0,0.9411764705882353,0.7647058823529411,0.29411764705882354
31,SUPREMEIND.NS,capital_goods,2026-07-28T05:49:08.730875+00:00,424847147008,3343.1,46.149918,27.036,0.16128999,1.473,0.165,0.085039996,1.804964119389146,908400000.0,61690700000.0,True,,0.01473,5,0.6522058823529412,4,0.7941176470588235,0.5563725490196079,0.5882352941176471,0.6470588235294118,0.7647058823529411,0.8235294117647058,0.5833333333333334,0.5294117647058824,0.5882352941176471,0.6470588235294118
32,CHAMBLFERT.NS,chemicals,2026-07-28T05:49:21.966696+00:00,175906390016,439.05,8.828674,6.564,0.20451,10.274,0.137,0.09394,1.997863171902248,10675000320.0,104079500000.0,True,,0.10274,2,0.6515151515151516,4,0.7727272727272727,0.6717171717171717,0.5454545454545454,0.5454545454545454,0.8181818181818181,0.7272727272727273,0.8888888888888888,0.45454545454545453,0.5454545454545454,0.5454545454545454
33,INFY.NS,it,2026-07-28T05:46:38.860689+00:00,4479841730560,1106.1,13.647131,,0.32,9.541,0.029,0.16370001,2.05988146331494,923000000.0,9786000000.0,True,,0.09541,1,0.65,4,0.9090909090909091,0.9545454545454546,0.2727272727272727,0.18181818181818182,0.9090909090909091,,1.0,0.9090909090909091,0.2727272727272727,0.18181818181818182
34,MAZDOCK.NS,infra_logistics_defense,2026-07-28T05:49:57.384758+00:00,929105182720,2303.3,35.989063,36.007,0.2877,4.481,0.213,0.19863,1.333313172483926,4473699840.0,97548800000.0,True,,0.0448099999999999,2,0.6456060606060606,4,0.2863636363636364,0.8535353535353536,0.7,0.8181818181818182,0.30000000000000004,0.2727272727272727,0.8888888888888888,0.8181818181818182,0.7,0.8181818181818182
35,TATAELXSI.NS,it,2026-07-28T05:46:55.749468+00:00,225194213376,3614.7,34.399506,24.408,,5.336,0.145,0.1674,1.235449536689618,1622763008.0,30413413000.0,True,,0.05336,2,0.6348484848484849,4,0.14646464646464646,1.0,0.9090909090909091,0.5454545454545454,0.18181818181818177,0.11111111111111116,,1.0,0.9090909090909091,0.5454545454545454
36,HCLTECH.NS,it,2026-07-28T05:46:41.975414+00:00,3626268360704,1340.2,20.439224,,0.24067,7.058,0.03,0.12966,1.731444156189716,548000000.0,751650000000.0,True,,0.07058,3,0.6344155844155844,4,0.7272727272727273,0.7207792207792207,0.7272727272727273,0.2727272727272727,0.7272727272727273,,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.2727272727272727
37,NTPC.NS,energy_power,2026-07-28T05:48:49.514045+00:00,3335653425152,344.0,10.408472,7.664,,118.127,0.08,0.14531,0.9222788830965832,1234561925120.0,2031756700000.0,True,,1.18127,2,0.6333333333333333,4,0.6666666666666667,0.7777777777777778,0.33333333333333337,0.6666666666666666,0.6666666666666667,0.6666666666666667,,0.7777777777777778,0.33333333333333337,0.6666666666666666
38,GLAND.NS,pharma_healthcare,2026-07-28T05:48:11.728018+00:00,405305917440,2457.0,38.63815,22.602,0.10532,2.738,0.223,0.15975,0.6208419619712395,2835899904.0,103579500000.0,True,,0.02738,3,0.6321428571428571,4,0.5882352941176471,0.4600840336134454,0.8235294117647058,0.7647058823529411,0.5882352941176471,0.5882352941176471,0.21428571428571427,0.7058823529411765,0.8235294117647058,0.7647058823529411
39,BANKINDIA.NS,banking,2026-07-28T05:47:14.108328+00:00,626037293056,137.51,5.2665644,,0.12056,,0.101,0.31886,0.3623690818371102,1186258878464.0,899585454000.0,True,,,5,0.6293859649122807,3,0.9473684210526316,0.5087719298245614,,0.3333333333333333,0.9473684210526316,,0.3333333333333333,0.6842105263157895,,0.3333333333333333
40,SHRIRAMFIN.NS,nbfc_financial_services,2026-07-28T05:47:23.183629+00:00,2466360590336,1048.2,18.522707,,0.18495001,276.215,0.391,0.50111,0.379775568621841,1820772663296.0,659185900000.0,True,,2.76215,2,0.6291083916083916,4,0.46153846153846156,0.6098484848484849,0.7692307692307692,0.7692307692307693,0.46153846153846156,,0.6363636363636364,0.5833333333333334,0.7692307692307692,0.7692307692307693
41,ADANIPORTS.NS,infra_logistics_defense,2026-07-28T05:49:46.979572+00:00,4099203923968,1779.2,30.544205,20.809,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051,3,0.6286363636363635,4,0.5227272727272727,0.8333333333333333,0.19999999999999996,0.9090909090909091,0.5,0.5454545454545454,0.6666666666666666,1.0,0.19999999999999996,0.9090909090909091
42,ALKEM.NS,pharma_healthcare,2026-07-28T05:48:05.493747+00:00,674406400000,5640.5,29.383724,21.535,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267,4,0.6266806722689076,4,0.7058823529411764,0.7163865546218487,0.47058823529411764,0.5294117647058824,0.7647058823529411,0.6470588235294117,0.7857142857142857,0.6470588235294118,0.47058823529411764,0.5294117647058824
