acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,HEIDELBERG.NS,cement,1,0.8,3,0.6875,0.875,0.875,0.125,0.49375,97
2,SKFINDIA.NS,capital_goods,1,0.7994281045751633,3,0.8839869281045751,0.6388888888888888,0.8888888888888888,0.3611111111111111,0.5624183006535948,63
3,BPCL.NS,energy_power,1,0.788888888888889,3,0.7777777777777778,0.8888888888888888,0.6666666666666667,0.1111111111111111,0.6000000000000001,54
4,ONGC.NS,energy_power,2,0.7833333333333333,3,0.8888888888888888,0.6666666666666667,0.7777777777777778,0.3333333333333333,0.6777777777777777,30
5,WHIRLPOOL.NS,consumer_durables_retail,1,0.7730769230769232,3,0.7596153846153846,0.8461538461538463,0.6923076923076923,0.1538461538461538,0.5048076923076923,89
6,NCC.NS,infra_logistics_defense,1,0.7421717171717173,3,0.898989898989899,0.8333333333333334,0.3636363636363636,0.1666666666666666,0.4924242424242424,98
7,CROMPTON.NS,capital_goods,2,0.7333333333333334,3,0.8333333333333334,0.9444444444444445,0.2777777777777778,0.0555555555555555,0.3777777777777778,146
8,ARE&M.NS,auto,1,0.7271428571428572,3,0.8928571428571429,0.5333333333333333,0.7333333333333334,0.4666666666666667,0.6745238095238095,31
9,GLENMARK.NS,pharma_healthcare,1,0.7205882352941176,3,0.6764705882352942,0.8235294117647058,0.6470588235294117,0.1764705882352941,0.538235294117647,74
10,GNFC.NS,chemicals,1,0.7053030303030303,3,0.8257575757575757,0.41666666666666663,0.9166666666666666,0.5833333333333334,0.7727272727272727,9
11,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,111
12,CYIENT.NS,it,1,0.6964646464646465,3,0.6616161616161615,0.9090909090909091,0.4545454545454546,0.0909090909090909,0.4803030303030303,105
13,AUROPHARMA.NS,pharma_healthcare,2,0.6941176470588235,3,0.8823529411764706,0.7647058823529412,0.2941176470588235,0.2352941176470588,0.4764705882352941,108
14,BANKINDIA.NS,banking,2,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,17
15,UCOBANK.NS,banking,3,0.692822966507177,2,0.5789473684210527,0.8229665071770336,,0.1770334928229665,0.5334928229665071,79
16,BANKBARODA.NS,banking,4,0.6909090909090909,2,0.6842105263157895,0.6985645933014354,,0.3014354066985646,0.5085061137692717,85
17,DRREDDY.NS,pharma_healthcare,3,0.688529411764706,3,0.7647058823529411,0.8411764705882353,0.3529411764705882,0.1588235294117647,0.3594117647058824,157
18,CIPLA.NS,pharma_healthcare,4,0.6882352941176471,3,0.7058823529411764,0.5294117647058825,0.8823529411764706,0.4705882352941176,0.5529411764705883,69
19,BAJAJFINSV.NS,nbfc_financial_services,1,0.6631410256410257,3,0.3269230769230769,0.9166666666666667,0.8461538461538461,0.0833333333333333,0.3692307692307692,153
20,GHCL.NS,chemicals,2,0.6609848484848485,3,0.9128787878787878,0.25,0.8333333333333334,0.75,0.7155303030303031,23
21,TECHM.NS,it,2,0.6474747474747475,3,0.5050505050505051,0.8181818181818182,0.6363636363636364,0.1818181818181818,0.4787878787878789,106
22,COALINDIA.NS,metals_mining,1,0.6414285714285715,3,0.8952380952380953,0.33333333333333337,0.6666666666666667,0.6666666666666666,0.761904761904762,11
23,GAIL.NS,energy_power,3,0.6388888888888888,3,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.611111111111111,51
24,LT.NS,capital_goods,3,0.638235294117647,3,0.915032679738562,0.7777777777777778,0.0,0.2222222222222222,0.3856209150326797,138
25,ACC.NS,cement,2,0.6375,3,0.875,0.375,0.625,0.625,0.625,44
26,GICRE.NS,insurance,1,0.6311111111111112,2,0.8333333333333334,0.4,,0.6,0.6208333333333332,46
27,SUPREMEIND.NS,capital_goods,4,0.630718954248366,3,0.7712418300653594,0.4444444444444444,0.6666666666666667,0.5555555555555556,0.55359477124183,68
28,KAJARIACER.NS,consumer_durables_retail,2,0.6256410256410256,3,0.8814102564102564,0.23076923076923073,0.7692307692307692,0.7692307692307693,0.8182692307692307,3
29,TATACHEM.NS,chemicals,3,0.6166666666666667,3,0.5833333333333333,0.9166666666666667,0.25,0.0833333333333333,0.3333333333333332,163
30,CHAMBLFERT.NS,chemicals,4,0.6162878787878787,3,0.7386363636363636,0.5,0.5833333333333333,0.5,0.5049242424242424,88
31,MOTHERSON.NS,auto,2,0.61,3,0.5,0.9333333333333333,0.3333333333333333,0.0666666666666666,0.2766666666666666,182
32,MRF.NS,auto,3,0.6019047619047618,3,0.8214285714285714,0.4,0.5333333333333333,0.6,0.5597619047619047,64
33,MARUTI.NS,auto,4,0.5966666666666667,3,0.5,0.4666666666666667,0.9333333333333332,0.5333333333333333,0.6833333333333333,29
34,SBICARD.NS,nbfc_financial_services,2,0.5878205128205128,3,0.3076923076923077,0.8333333333333334,0.6923076923076923,0.1666666666666666,0.3730769230769231,150
35,BAJAJHLDNG.NS,nbfc_financial_services,3,0.5871794871794872,3,0.3076923076923077,0.6666666666666667,0.9230769230769232,0.3333333333333333,0.4846153846153846,102
36,SAIL.NS,metals_mining,2,0.5842857142857142,3,0.519047619047619,0.9333333333333333,0.1999999999999999,0.0666666666666666,0.2557142857142856,184
37,NBCC.NS,infra_logistics_defense,2,0.5840909090909091,3,0.4545454545454546,0.5,0.9090909090909092,0.5,0.5015151515151516,91
38,IRCON.NS,infra_logistics_defense,3,0.5768939393939393,3,0.8181818181818181,0.5833333333333333,0.1818181818181817,0.4166666666666667,0.5401515151515152,73
39,LICI.NS,insurance,2,0.5766666666666667,3,0.7333333333333334,0.33333333333333337,0.6666666666666667,0.6666666666666666,0.6533333333333333,33
40,NATIONALUM.NS,metals_mining,3,0.5738095238095239,3,0.7928571428571429,0.06666666666666676,0.9333333333333332,0.9333333333333332,0.851190476190476,1
41,INDIGO.NS,infra_logistics_defense,4,0.5736111111111111,3,0.7777777777777778,0.75,0.0,0.25,0.375,148
42,UPL.NS,chemicals,5,0.5731060606060607,3,0.6515151515151516,0.8333333333333334,0.0833333333333333,0.1666666666666666,0.3287878787878788,168
43,HEROMOTOCO.NS,auto,5,0.5700000000000001,3,0.75,0.19999999999999996,0.8,0.8,0.7983333333333333,7
44,EMAMILTD.NS,fmcg,1,0.5666666666666667,3,0.8333333333333334,0.25,0.5833333333333333,0.75,0.725,18
45,HCLTECH.NS,it,3,0.5642045454545455,3,0.7272727272727273,0.26136363636363635,0.7272727272727273,0.7386363636363636,0.6397727272727273,38
46,PFC.NS,nbfc_financial_services,4,0.5628205128205128,3,0.9230769230769232,0.33333333333333337,0.3076923076923077,0.6666666666666666,0.5538461538461539,67
47,DABUR.NS,fmcg,2,0.5625,3,0.7083333333333334,0.5,0.4166666666666666,0.5,0.5291666666666667,80
48,PNB.NS,banking,5,0.5585326953748005,2,0.8421052631578947,0.23444976076555024,,0.7655502392344498,0.7139819245082402,24
49,PGHH.NS,consumer_durables_retail,3,0.5564102564102564,3,0.7948717948717949,0.07692307692307676,0.8461538461538461,0.9230769230769232,0.7,28
50,ITC.NS,fmcg,3,0.5541666666666667,3,0.9166666666666666,0.0,0.75,1.0,0.7416666666666667,14
51,IPCALAB.NS,pharma_healthcare,5,0.5523529411764706,3,0.6176470588235294,0.49411764705882355,0.5294117647058824,0.5058823529411764,0.478235294117647,107
52,DIXON.NS,consumer_durables_retail,4,0.5512820512820513,3,0.5128205128205128,0.7692307692307693,0.3076923076923077,0.2307692307692307,0.4692307692307692,113
53,GLAND.NS,pharma_healthcare,6,0.5505882352941176,3,0.4705882352941176,0.44705882352941173,0.8235294117647058,0.5529411764705883,0.6129411764705883,47
54,JSL.NS,metals_mining,4,0.5495238095238095,3,0.5571428571428572,0.6,0.4666666666666667,0.4,0.4604761904761905,119
55,HAVELLS.NS,capital_goods,5,0.5495098039215686,3,0.5473856209150326,0.6666666666666667,0.3888888888888888,0.3333333333333333,0.4975490196078431,96
56,HAL.NS,capital_goods,6,0.5459150326797386,3,0.7745098039215687,0.0,0.9444444444444444,1.0,0.8101307189542484,5
57,COLPAL.NS,fmcg,4,0.5375,3,0.625,0.16666666666666663,0.9166666666666666,0.8333333333333334,0.7208333333333333,20
58,COROMANDEL.NS,chemicals,6,0.5268939393939394,3,0.3484848484848485,0.75,0.5,0.25,0.3795454545454545,142
59,OBEROIRLTY.NS,realty,1,0.525,3,0.75,0.16666666666666663,0.6666666666666667,0.8333333333333334,0.7750000000000001,8
60,DALBHARAT.NS,cement,3,0.5249999999999999,3,0.5,0.75,0.25,0.25,0.3999999999999999,134
61,WIPRO.NS,it,4,0.5226641414141414,3,0.898989898989899,0.46590909090909083,0.0,0.5340909090909092,0.5208333333333334,82
62,MANAPPURAM.NS,nbfc_financial_services,5,0.5217948717948718,3,0.3846153846153846,0.6666666666666667,0.5384615384615384,0.3333333333333333,0.523076923076923,81
63,CONCOR.NS,infra_logistics_defense,5,0.5181818181818182,3,0.6060606060606061,0.33333333333333337,0.6363636363636364,0.6666666666666666,0.5590909090909092,65
64,TMCV.NS,auto,6,0.518095238095238,3,0.4285714285714285,0.8,0.2666666666666667,0.2,0.3219047619047619,171
65,LUPIN.NS,pharma_healthcare,7,0.5176470588235295,3,0.9411764705882352,0.23529411764705888,0.2352941176470588,0.7647058823529411,0.7470588235294118,13
66,HINDALCO.NS,metals_mining,5,0.5152380952380953,3,0.6214285714285714,0.6666666666666667,0.1333333333333333,0.3333333333333333,0.4464285714285714,124
67,EXIDEIND.NS,auto,7,0.5090476190476191,3,0.2142857142857143,0.7333333333333334,0.6666666666666667,0.2666666666666666,0.330952380952381,166
68,ALKEM.NS,pharma_healthcare,8,0.5085294117647059,3,0.7352941176470588,0.276470588235294,0.4705882352941176,0.723529411764706,0.6023529411764705,53
69,SHRIRAMFIN.NS,nbfc_financial_services,6,0.5081730769230769,3,0.4615384615384615,0.375,0.7692307692307692,0.625,0.6490384615384616,36
70,BANDHANBNK.NS,banking,6,0.5052631578947369,2,0.2105263157894736,0.8421052631578948,,0.1578947368421052,0.3326023391812865,164
71,SBIN.NS,banking,7,0.5039872408293462,2,0.5263157894736843,0.47846889952153115,,0.5215311004784688,0.4623870281765019,117
72,DEEPAKNTR.NS,chemicals,7,0.5007575757575757,3,0.481060606060606,0.5833333333333333,0.4166666666666666,0.4166666666666667,0.5026515151515152,90
73,VEDL.NS,metals_mining,6,0.4923809523809525,3,0.830952380952381,0.2666666666666667,0.2666666666666667,0.7333333333333333,0.5359523809523808,77
74,TIMKEN.NS,capital_goods,7,0.49068627450980395,3,0.4836601307189542,0.33333333333333337,0.7222222222222222,0.6666666666666666,0.611764705882353,49
75,KPITTECH.NS,it,5,0.4878787878787878,3,0.4696969696969697,0.7272727272727273,0.1818181818181817,0.2727272727272727,0.3318181818181818,165
76,AMBUJACEM.NS,cement,4,0.48125,3,0.625,0.125,0.75,0.875,0.6250000000000001,42
77,BEL.NS,capital_goods,8,0.4794117647058823,3,0.6290849673202614,0.05555555555555558,0.8333333333333334,0.9444444444444444,0.8165032679738562,4
78,HDFCBANK.NS,banking,8,0.4779904306220095,2,0.4210526315789473,0.5430622009569378,,0.4569377990430622,0.4542464114832535,122
79,CANBK.NS,banking,9,0.47719298245614034,2,0.8947368421052632,0.0,,1.0,0.7244152046783625,19
80,GODREJCP.NS,fmcg,5,0.47500000000000003,3,0.4583333333333333,0.8333333333333334,0.0,0.1666666666666666,0.3375,161
81,RBLBANK.NS,banking,10,0.4736842105263157,2,0.1052631578947368,0.8947368421052632,,0.1052631578947368,0.3011695906432748,177
82,TATACONSUM.NS,fmcg,6,0.4708333333333333,3,0.1666666666666666,0.9166666666666667,0.3333333333333333,0.0833333333333333,0.2583333333333333,183
83,GILLETTE.NS,consumer_durables_retail,5,0.47051282051282056,3,0.5993589743589743,0.0,0.9230769230769232,1.0,0.7413461538461539,15
84,POLYCAB.NS,capital_goods,9,0.4690359477124183,3,0.6552287581699346,0.19444444444444442,0.5555555555555556,0.8055555555555556,0.7382352941176471,16
85,INDUSTOWER.NS,telecom_media,1,0.4675,3,0.55,0.35,0.5,0.65,0.5,94
86,ZEEL.NS,telecom_media,2,0.46749999999999997,3,0.0,0.8,0.75,0.2,0.33,167
87,PVRINOX.NS,telecom_media,3,0.4625,3,0.475,0.6,0.25,0.4,0.4725,112
88,METROPOLIS.NS,pharma_healthcare,9,0.45882352941176463,3,0.3235294117647058,0.6470588235294118,0.4117647058823529,0.3529411764705882,0.3794117647058823,143
89,NMDC.NS,metals_mining,7,0.45833333333333337,3,0.6833333333333333,0.09999999999999998,0.6,0.9,0.7683333333333333,10
90,TATASTEEL.NS,metals_mining,8,0.45809523809523806,3,0.3452380952380952,0.8666666666666667,0.0666666666666666,0.1333333333333333,0.2502380952380952,185
91,LICHSGFIN.NS,nbfc_financial_services,7,0.4544871794871794,3,0.8461538461538461,0.16666666666666663,0.2307692307692307,0.8333333333333334,0.6115384615384615,50
92,RELAXO.NS,consumer_durables_retail,6,0.4538461538461538,3,0.4615384615384615,0.3846153846153846,0.5384615384615384,0.6153846153846154,0.4923076923076923,99
93,CARBORUNIV.NS,capital_goods,10,0.4527777777777777,3,0.25,0.8888888888888888,0.1666666666666666,0.1111111111111111,0.2861111111111111,179
94,AUBANK.NS,banking,11,0.4526315789473685,2,0.1578947368421053,0.7894736842105264,,0.2105263157894736,0.3464912280701754,160
95,AXISBANK.NS,banking,12,0.4502392344497608,2,0.4736842105263158,0.42344497607655507,,0.5765550239234449,0.4910619351408824,100
96,SOBHA.NS,realty,2,0.45,3,0.0833333333333333,0.8333333333333334,0.5,0.1666666666666666,0.375,147
97,IRCTC.NS,infra_logistics_defense,6,0.44987373737373737,3,0.5404040404040404,0.08333333333333337,0.8181818181818181,0.9166666666666666,0.7507575757575758,12
