rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-08-11T04:21:24.184444+00:00,718582185984,391.25,11.696562,6.72,,0.277,0.393,0.34908,0.8206567297931698,598300032.0,216037100000.0,True,,0.00277,1,0.851190476190476,4,0.7928571428571429,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.8,0.7857142857142857,,0.9333333333333333,0.9333333333333333,0.7333333333333333
2,BEL.NS,capital_goods,2026-08-11T04:21:43.839539+00:00,2938165788672,401.95,47.56805,35.06,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.00273,1,0.8367851307189542,4,0.6966911764705882,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.7058823529411764,0.6875,,0.9444444444444444,0.8333333333333334,0.8888888888888888
3,IOB.NS,banking,2026-08-11T04:20:11.544222+00:00,647599161344,33.63,11.400001,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,1,0.8183479532163742,3,0.631578947368421,0.9210526315789473,,0.9444444444444444,0.631578947368421,,1.0,0.8421052631578947,,0.9444444444444444
4,KAJARIACER.NS,consumer_durables_retail,2026-08-11T04:22:15.486152+00:00,188838805504,1201.7,35.01457,19.456,,7.302,0.204,0.107980005,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,1,0.8182692307692307,4,0.8814102564102564,0.7692307692307693,0.7692307692307692,0.8461538461538461,0.8461538461538461,0.9166666666666666,,0.7692307692307693,0.7692307692307692,0.8461538461538461
5,UNIONBANK.NS,banking,2026-08-11T04:20:07.161659+00:00,1374659674112,180.08,6.749625,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,2,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
6,GNFC.NS,chemicals,2026-08-11T04:22:03.892851+00:00,79818186752,543.2,7.58024,4.995,,0.066,0.398,0.12331,0.8527701590784421,60000000.0,91150000000.0,True,,0.00066,1,0.7863636363636364,4,0.8712121212121212,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.9090909090909091,0.8333333333333334,,0.5833333333333334,0.9166666666666666,0.8333333333333334
7,HEROMOTOCO.NS,auto,2026-08-11T04:20:35.412460+00:00,1183835226112,5915.0,21.250223,14.752,,3.57,0.349,0.10724,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.7778571428571429,4,0.7261904761904763,0.8,0.8,0.8,0.7857142857142857,0.6666666666666667,,0.8,0.8,0.8
8,OBEROIRLTY.NS,realty,2026-08-11T04:22:37.263497+00:00,652956925952,1795.8,24.858805,18.098,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
9,COALINDIA.NS,metals_mining,2026-08-11T04:21:19.312490+00:00,2540892848128,412.3,8.2427025,5.184,,11.629,0.451,0.18138,1.3972722103723914,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.761904761904762,4,0.8952380952380953,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8571428571428572,,0.6666666666666666,0.6666666666666667,0.8
10,IRCTC.NS,infra_logistics_defense,2026-08-11T04:22:28.560577+00:00,415599984640,519.5,29.685715,23.406,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7536363636363635,4,0.5083333333333333,0.9583333333333333,0.8181818181818181,0.75,0.6,0.41666666666666663,1.0,0.9166666666666666,0.8181818181818181,0.75
11,POLYCAB.NS,capital_goods,2026-08-11T04:21:47.477204+00:00,1378913353728,9154.0,48.206856,31.212,0.25549,1.738,0.39,0.09184,2.3541099294370955,2125680000.0,120085760000.0,True,,0.01738,2,0.7512254901960784,4,0.6985294117647058,0.8055555555555556,0.5555555555555556,0.9444444444444444,0.6470588235294117,0.75,1.0,0.6111111111111112,0.5555555555555556,0.9444444444444444
12,LUPIN.NS,pharma_healthcare,2026-08-11T04:20:51.152126+00:00,1037877379072,2269.9,19.313366,12.025,,29.388,0.32,0.18450001,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7470588235294118,4,0.9411764705882353,0.7647058823529411,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.9411764705882353,,0.7647058823529411,0.23529411764705888,0.9411764705882353
13,ITC.NS,fmcg,2026-08-11T04:21:04.771011+00:00,3516395159552,280.65,17.921455,13.046,,3.293,-0.111,0.25937998,1.078695248616346,23993600000.0,725073000000.0,True,,0.03293,1,0.7416666666666667,4,0.9166666666666666,1.0,0.75,0.08333333333333333,0.9166666666666666,0.9166666666666666,,1.0,0.75,0.08333333333333333
14,GILLETTE.NS,consumer_durables_retail,2026-08-11T04:22:19.592312+00:00,248429690880,7624.0,46.778748,25.658,,0.002,0.108,0.21035999,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,2,0.7413461538461539,4,0.5993589743589743,1.0,0.9230769230769231,0.38461538461538464,0.6153846153846154,0.5833333333333333,,1.0,0.9230769230769231,0.38461538461538464
15,PNB.NS,banking,2026-08-11T04:20:04.234789+00:00,1292036603904,112.42,5.849116,,0.14965999,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,3,0.7337187666135033,3,0.8947368421052632,0.7655502392344498,,0.4444444444444444,0.8947368421052632,,0.6363636363636364,0.8947368421052632,,0.4444444444444444
16,BANKINDIA.NS,banking,2026-08-11T04:20:09.773972+00:00,636007677952,139.7,5.317853,,0.13697,,0.185,0.34992,0.3623690818371102,1153757478912.0,899585454000.0,True,,,4,0.7314261031366294,3,0.9473684210526316,0.5956937799043062,,0.6111111111111112,0.9473684210526316,,0.45454545454545453,0.7368421052631579,,0.6111111111111112
17,EMAMILTD.NS,fmcg,2026-08-11T04:21:14.408596+00:00,177066229760,405.65,23.639277,17.784,,5.541,0.149,0.19117,1.2808902714509656,1619223040.0,29239756000.0,True,,0.05541,2,0.725,4,0.8333333333333334,0.75,0.5833333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,,0.75,0.5833333333333333,0.6666666666666666
18,HINDZINC.NS,metals_mining,2026-08-11T04:21:27.103182+00:00,2556317925376,605.0,15.170511,9.376,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,3,0.7242857142857142,4,0.48095238095238096,1.0,0.4,1.0,0.5333333333333333,0.4285714285714286,,1.0,0.4,1.0
19,COLPAL.NS,fmcg,2026-08-11T04:21:10.428095+00:00,544651214848,2002.5,40.430042,28.483,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,3,0.7208333333333333,4,0.625,0.8333333333333334,0.9166666666666666,0.5,0.6666666666666667,0.5833333333333333,,0.8333333333333334,0.9166666666666666,0.5
20,NMDC.NS,metals_mining,2026-08-11T04:21:20.486924+00:00,755129188352,85.89,10.069168,7.564,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,4,0.7173809523809523,4,0.719047619047619,0.65,0.6,0.9333333333333333,0.8666666666666667,0.5714285714285714,0.5,0.8,0.6,0.9333333333333333
21,ICICIGI.NS,insurance,2026-08-11T04:20:28.250590+00:00,815755362304,1633.1,33.77663,25.185,0.1463,,0.109,0.08764,1.69177624716768,0.0,166338900000.0,True,,,1,0.7166666666666667,3,0.55,0.9166666666666667,,0.6666666666666666,0.5,0.6,1.0,0.8333333333333334,,0.6666666666666666
22,MUTHOOTFIN.NS,nbfc_financial_services,2026-08-11T04:20:16.120683+00:00,1180959768576,2941.6,10.329015,,0.31735,393.56,0.353,0.55502,0.5178831808535147,1624182226944.0,391303150000.0,True,,3.9356,1,0.7163461538461539,4,0.6923076923076923,0.875,0.46153846153846156,0.7692307692307693,0.6923076923076923,,1.0,0.75,0.46153846153846156,0.7692307692307693
23,CANBK.NS,banking,2026-08-11T04:20:06.270472+00:00,1160861974528,127.98,5.9775805,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,,5,0.7046783625730992,3,0.8421052631578947,1.0,,0.05555555555555555,0.8421052631578947,,,1.0,,0.05555555555555555
24,GHCL.NS,chemicals,2026-08-11T04:22:06.569538+00:00,39599013888,432.0,7.7101555,4.128,,2.345,-0.027,0.17052999,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,2,0.7018939393939394,4,0.8674242424242424,0.75,0.8333333333333334,0.25,0.8181818181818181,0.9166666666666666,,0.75,0.8333333333333334,0.25
25,ADANIPORTS.NS,infra_logistics_defense,2026-08-11T04:22:24.973682+00:00,3878023856128,1683.2,28.940851,19.166,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051,2,0.7012121212121212,4,0.6,1.0,0.2727272727272727,0.8333333333333334,0.7,0.5,,1.0,0.2727272727272727,0.8333333333333334
26,PGHH.NS,consumer_durables_retail,2026-08-11T04:22:18.760611+00:00,275267026944,8480.0,34.77405,25.121,,0.115,-0.049,0.18628,5.682495653443402,8700000.0,7534700000.0,True,,0.00115,3,0.7,4,0.7948717948717949,0.9230769230769231,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.6666666666666667,,0.9230769230769231,0.8461538461538461,0.07692307692307693
27,HAL.NS,capital_goods,2026-08-11T04:21:42.967768+00:00,3274389323776,4896.1,35.737957,35.471,0.23979001,0.16,0.018,0.27549,0.7746313940750155,658200000.0,410411200000.0,True,,0.0016,3,0.698390522875817,4,0.7242647058823529,0.9,0.9444444444444444,0.1111111111111111,0.8235294117647058,0.625,0.8,1.0,0.9444444444444444,0.1111111111111111
28,EICHERMOT.NS,auto,2026-08-11T04:20:34.519952+00:00,2220880560128,8090.0,38.50181,36.961,,2.048,0.315,0.23211999,0.9154355651261048,5139500032.0,251001500000.0,True,,0.02048,2,0.685,4,0.2833333333333333,0.9333333333333333,0.8666666666666667,0.7333333333333333,0.5,0.06666666666666665,,0.9333333333333333,0.8666666666666667,0.7333333333333333
29,ONGC.NS,energy_power,2026-08-11T04:21:30.740054+00:00,3047950123008,242.28,6.9720864,4.564,,42.548,0.257,0.06181,1.6281035262884995,1743164932096.0,3717677950000.0,True,,0.42548,1,0.6777777777777777,4,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,,0.3333333333333333,0.7777777777777778,0.7777777777777778
30,MARUTI.NS,auto,2026-08-11T04:20:30.966812+00:00,4437163114496,14113.0,30.935991,20.069,,0.096,0.359,0.07269,1.6526709115562968,1025000000.0,1071563000000.0,True,,0.00096,3,0.6757142857142857,4,0.519047619047619,0.5333333333333333,0.9333333333333333,0.8666666666666667,0.5714285714285714,0.4666666666666667,,0.5333333333333333,0.9333333333333333,0.8666666666666667
31,DIVISLAB.NS,pharma_healthcare,2026-08-11T04:20:50.235415+00:00,2205778444288,8309.0,85.56277,54.75,,0.042,0.278,0.26046,0.6250223733667443,70000000.0,167610000000.0,True,,0.00042,2,0.6617647058823529,4,0.02941176470588236,1.0,0.9411764705882353,0.8235294117647058,0.05882352941176472,0.0,,1.0,0.9411764705882353,0.8235294117647058
32,SHRIRAMFIN.NS,nbfc_financial_services,2026-08-11T04:20:17.992206+00:00,2654596235264,1128.2,19.51903,,0.18495001,276.215,0.391,0.50111,0.379775568621841,1820772663296.0,659185900000.0,True,,2.76215,2,0.6615384615384616,4,0.46153846153846156,0.6666666666666667,0.7692307692307692,0.8461538461538461,0.46153846153846156,,0.75,0.5833333333333334,0.7692307692307692,0.8461538461538461
33,BAJAJ-AUTO.NS,auto,2026-08-11T04:20:36.376021+00:00,3250929532928,11830.0,28.063766,20.362,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352,4,0.6564285714285714,4,0.5214285714285714,0.8666666666666667,0.19999999999999996,1.0,0.6428571428571428,0.4,,0.8666666666666667,0.19999999999999996,1.0
34,HINDUNILVR.NS,fmcg,2026-08-11T04:21:03.870726+00:00,4875401822208,2075.0,46.24471,32.676,,3.016,0.05,0.22644,1.3082810127621158,14780000256.0,487380000000.0,True,,0.03016,4,0.6416666666666666,4,0.5,0.9166666666666666,0.8333333333333334,0.25,0.5,0.5,,0.9166666666666666,0.8333333333333334,0.25
35,ABBOTINDIA.NS,pharma_healthcare,2026-08-11T04:20:55.810394+00:00,583080869888,27440.0,38.036095,30.553,0.34460998,3.602,0.065,0.22399001,1.4509058081056685,1719900032.0,47741900000.0,True,,0.0360199999999999,3,0.6411764705882352,4,0.5,0.9705882352941176,0.7647058823529411,0.23529411764705882,0.5882352941176471,0.4117647058823529,1.0,0.9411764705882353,0.7647058823529411,0.23529411764705882
36,HCLTECH.NS,it,2026-08-11T04:19:40.588841+00:00,3708253110272,1370.5,21.314152,,0.24067,7.058,0.03,0.12966,1.731444156189716,548000000.0,751650000000.0,True,,0.07058,1,0.6397727272727273,4,0.7272727272727273,0.7386363636363636,0.7272727272727273,0.2727272727272727,0.7272727272727273,,0.75,0.7272727272727273,0.7272727272727273,0.2727272727272727
37,TATAELXSI.NS,it,2026-08-11T04:19:53.215629+00:00,236657328128,3798.7,35.884186,26.275,,5.336,0.145,0.1674,1.235449536689618,1622763008.0,30413413000.0,True,,0.05336,2,0.6348484848484849,4,0.14646464646464646,1.0,0.9090909090909091,0.5454545454545454,0.18181818181818177,0.11111111111111116,,1.0,0.9090909090909091,0.5454545454545454
38,LICHSGFIN.NS,nbfc_financial_services,2026-08-11T04:20:17.021827+00:00,274783961088,499.55,4.788172,,,642.522,0.145,0.65177,0.2063763670402221,2662161973248.0,414289200000.0,True,,6.42522,3,0.6346153846153846,4,0.9230769230769231,0.8333333333333334,0.23076923076923073,0.3076923076923077,0.9230769230769231,,,0.8333333333333334,0.23076923076923073,0.3076923076923077
39,LICI.NS,insurance,2026-08-11T04:20:29.029552+00:00,5108067729408,403.8,8.518987,,,0.431,0.068,0.06513,5.485817586263247,,1766053400000.0,True,,0.00431,2,0.6333333333333334,4,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.5,0.6666666666666667,,,0.6666666666666666,0.6666666666666667,0.5
40,HINDCOPPER.NS,metals_mining,2026-08-11T04:21:25.121170+00:00,518179782656,535.85,57.556385,34.36,0.30602,3.319,0.581,0.29843,0.9209290914041393,1109200000.0,33421900000.0,True,,0.03319,5,0.6266666666666667,4,0.0,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.0,0.0,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667
41,IDEA.NS,telecom_media,2026-08-11T04:22:21.374333+00:00,1414960119808,13.06,4.006135,27.509,,,0.032,0.77143997,-1.2525588679456343,1925280038912.0,-357580000000.0,True,,,1,0.625,3,0.4,1.0,,0.4,0.8,0.0,,1.0,,0.4
42,INFY.NS,it,2026-08-11T04:19:37.943800+00:00,4820862238720,1190.3,15.360693,,0.32,9.541,0.029,0.16370001,2.05988146331494,923000000.0,9786000000.0,True,,0.09541,3,0.6227272727272727,4,0.8181818181818181,0.9545454545454546,0.2727272727272727,0.18181818181818182,0.8181818181818181,,1.0,0.9090909090909091,0.2727272727272727,0.18181818181818182
43,ACC.NS,cement,2026-08-11T04:19:30.815269+00:00,253569155072,1350.3,13.317882,10.487,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.6223214285714287,4,0.8660714285714286,0.625,0.625,0.25,0.875,0.8571428571428572,,0.625,0.625,0.25
44,PAGEIND.NS,consumer_durables_retail,2026-08-11T04:22:10.928448+00:00,426970284032,38280.0,57.568237,38.814,0.525,18.422,0.141,0.14558,3.478809715699265,2768120064.0,15025990000.0,True,,0.18422,4,0.6201923076923077,4,0.47756410256410253,0.9230769230769231,0.3846153846153846,0.6153846153846154,0.5384615384615384,0.41666666666666663,1.0,0.8461538461538461,0.3846153846153846,0.6153846153846154
45,INDUSTOWER.NS,telecom_media,2026-08-11T04:22:22.315322+00:00,983676485632,373.0,14.418244,7.396,0.18912001,51.79,0.046,0.21776,0.8195890590633008,214324002816.0,396456000000.0,True,,0.5179,2,0.62,4,0.6,0.7333333333333334,0.5,0.6,0.6,0.6,0.6666666666666666,0.8,0.5,0.6
46,SUNPHARMA.NS,pharma_healthcare,2026-08-11T04:20:47.637473+00:00,4659508412416,1942.0,38.547043,26.409,,5.517,0.105,0.20188999,0.6966620473904,46273200128.0,835700900000.0,True,,0.05517,4,0.6147058823529412,4,0.5,0.8823529411764706,0.7058823529411764,0.29411764705882354,0.5294117647058824,0.47058823529411764,,0.8823529411764706,0.7058823529411764,0.29411764705882354
47,GICRE.NS,insurance,2026-08-11T04:20:29.991520+00:00,623250571264,355.25,6.5303307,3.04,0.10686,,-0.013,0.18268,0.7641097251706209,0.0,704808200000.0,True,,,3,0.6145833333333333,3,0.8166666666666667,0.6,,0.3333333333333333,0.8333333333333334,0.8,0.2,1.0,,0.3333333333333333
48,AMBUJACEM.NS,cement,2026-08-11T04:19:31.643325+00:00,1063004733440,427.8,23.97982,19.094,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205,2,0.6142857142857143,4,0.5892857142857143,0.875,0.75,0.125,0.75,0.4285714285714286,,0.875,0.75,0.125
49,VBL.NS,fmcg,2026-08-11T04:21:12.276198+00:00,1509086593024,446.15,44.304867,27.191,0.16853,15.869,0.204,0.14035,1.0641462274520317,34835341312.0,195787040000.0,True,,0.15869,5,0.6125,4,0.6666666666666666,0.7083333333333334,0.16666666666666663,0.8333333333333334,0.5833333333333333,0.75,1.0,0.4166666666666667,0.16666666666666663,0.8333333333333334
50,GAIL.NS,energy_power,2026-08-11T04:21:33.483523+00:00,1136502505472,172.85,11.5696125,8.998,,27.809,0.167,0.06698,1.590099450194049,248314904576.0,890496000000.0,True,,0.27809,2,0.611111111111111,4,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.5555555555555556,,0.4444444444444444,0.8888888888888888,0.6666666666666666
51,GLAND.NS,pharma_healthcare,2026-08-11T04:21:00.239332+00:00,488482766848,2961.1,47.636745,25.59,0.10532,2.738,0.223,0.15975,0.6181630534999686,2835899904.0,103579500000.0,True,,0.02738,5,0.6029411764705883,4,0.47058823529411764,0.5196078431372549,0.8235294117647058,0.7058823529411765,0.4117647058823529,0.5294117647058824,0.3333333333333333,0.7058823529411765,0.8235294117647058,0.7058823529411765
52,TIMKEN.NS,capital_goods,2026-08-11T04:21:54.680755+00:00,245739618304,3267.0,57.69027,37.11,,0.5,0.166,0.118389994,1.187948157106954,145620000.0,29145750000.0,True,,0.005,4,0.6001633986928105,4,0.4264705882352941,0.7222222222222222,0.7222222222222222,0.5555555555555556,0.3529411764705882,0.5,,0.7222222222222222,0.7222222222222222,0.5555555555555556
53,BPCL.NS,energy_power,2026-08-11T04:21:31.711552+00:00,1354195795968,316.95,7.967572,5.797,,54.332,0.344,0.034679998,4.495372878137683,544244203520.0,1001702600000.0,True,,0.54332,3,0.6000000000000001,4,0.7777777777777778,0.1111111111111111,0.6666666666666667,1.0,0.7777777777777778,0.7777777777777778,,0.1111111111111111,0.6666666666666667,1.0
54,ADANIPOWER.NS,energy_power,2026-08-11T04:21:38.297225+00:00,4048629006336,209.91,28.142092,20.917,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999,3,0.6000000000000001,4,0.22222222222222227,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.33333333333333337,0.11111111111111116,,0.8888888888888888,0.4444444444444444,0.8888888888888888
55,DLF.NS,realty,2026-08-11T04:22:35.501307+00:00,1616130998272,652.9,36.312572,126.154,0.10102,0.673,-0.529,0.65791,0.17235708981401,3058931968.0,454733699000.0,True,,0.00673,2,0.6,4,0.33333333333333337,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666667,0.0,1.0,1.0,0.8333333333333334,0.16666666666666666
56,MAZDOCK.NS,infra_logistics_defense,2026-08-11T04:22:33.754599+00:00,1029829165056,2553.0,37.55516,38.009,,4.481,0.121,0.20120001,1.3299056472247737,4473699840.0,97548800000.0,True,,0.0448099999999999,3,0.5987878787878788,4,0.23333333333333334,0.8333333333333334,0.7272727272727273,0.6666666666666666,0.30000000000000004,0.16666666666666663,,0.8333333333333334,0.7272727272727273,0.6666666666666666
57,NAVINFLUOR.NS,chemicals,2026-08-11T04:22:00.208083+00:00,427662606336,8336.5,54.39094,34.188,,32.091,0.441,0.21733,0.8207735156922241,12754799616.0,39745800000.0,True,,0.32091,3,0.5928030303030303,4,0.08712121212121215,1.0,0.33333333333333337,1.0,0.09090909090909094,0.08333333333333337,,1.0,0.33333333333333337,1.0
58,CUMMINSIND.NS,capital_goods,2026-08-11T04:21:45.711962+00:00,1495632576512,5395.5,63.08313,53.404,,0.431,0.179,0.18694,1.40997102119606,365100000.0,84751600000.0,True,,0.00431,5,0.5906454248366013,4,0.20955882352941174,0.8333333333333334,0.7777777777777778,0.6111111111111112,0.2941176470588235,0.125,,0.8333333333333334,0.7777777777777778,0.6111111111111112
59,NTPC.NS,energy_power,2026-08-11T04:21:34.408996+00:00,3273109798912,337.55,10.382959,7.493,,118.127,0.08,0.14531,0.905695401422818,1234561925120.0,2031756700000.0,True,,1.18127,5,0.5888888888888889,4,0.6666666666666667,0.7777777777777778,0.33333333333333337,0.4444444444444444,0.6666666666666667,0.6666666666666667,,0.7777777777777778,0.33333333333333337,0.4444444444444444
60,MRF.NS,auto,2026-08-11T04:20:42.087970+00:00,562651267072,132665.0,23.207422,11.372,0.12258001,15.288,0.136,0.07785,1.47472318847213,32066600960.0,209745600000.0,True,,0.15288,5,0.5838095238095238,4,0.8238095238095238,0.6333333333333333,0.5333333333333333,0.2,0.7142857142857143,0.9333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.2
61,M&M.NS,auto,2026-08-11T04:20:33.633847+00:00,4206390411264,3503.1,21.237345,12.391,,125.278,0.275,0.08609,2.0741731550162816,1371686043648.0,930963500000.0,True,,1.25278,6,0.5819047619047619,4,0.8285714285714286,0.6666666666666666,0.0,0.6666666666666666,0.8571428571428572,0.8,,0.6666666666666666,0.0,0.6666666666666666
62,ARE&M.NS,auto,2026-08-11T04:20:44.935887+00:00,173810040832,949.65,20.149586,11.411,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015,7,0.5792857142857143,4,0.8976190476190476,0.3666666666666667,0.7333333333333334,0.26666666666666666,0.9285714285714286,0.8666666666666667,0.3333333333333333,0.4,0.7333333333333334,0.26666666666666666
63,ALKEM.NS,pharma_healthcare,2026-08-11T04:20:54.954849+00:00,660417282048,5523.5,28.763735,22.479,0.17557,14.267,0.146,0.15645,1.05153653012641,20471599104.0,138201000000.0,True,,0.14267,6,0.5735294117647058,4,0.7058823529411764,0.6568627450980392,0.47058823529411764,0.35294117647058826,0.8235294117647058,0.5882352941176471,0.6666666666666666,0.6470588235294118,0.47058823529411764,0.35294117647058826
