ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,20.0,0.8666666666666667,9.615175
HEROMOTOCO.NS,auto,2,52.0,0.8011904761904762,19.89346
KAJARIACER.NS,consumer_durables_retail,3,103.0,0.7846153846153847,35.119606
BEL.NS,capital_goods,4,141.0,0.7821895424836602,47.26841
IOB.NS,banking,5,25.0,0.7796052631578948,10.775167
HAL.NS,capital_goods,6,101.0,0.776797385620915,34.820053
COALINDIA.NS,metals_mining,7,15.0,0.7766666666666666,8.214286
OBEROIRLTY.NS,realty,8,63.0,0.7750000000000001,25.21234
GNFC.NS,chemicals,9,16.0,0.7727272727272727,8.297691
GILLETTE.NS,consumer_durables_retail,10,100.0,0.7692307692307692,34.42375
POLYCAB.NS,capital_goods,11,135.0,0.7470588235294118,44.142437
LUPIN.NS,pharma_healthcare,12,46.0,0.7470588235294118,17.52504
BANKINDIA.NS,banking,13,3.0,0.7450657894736842,5.1332836
IRCTC.NS,infra_logistics_defense,14,69.0,0.7435606060606059,27.091955
ITC.NS,fmcg,15,43.0,0.7416666666666667,16.881313
UNIONBANK.NS,banking,16,8.0,0.7286184210526315,6.5852757
EMAMILTD.NS,fmcg,17,59.0,0.725,22.139523
CANBK.NS,banking,18,5.0,0.7236842105263158,5.6538815
COLPAL.NS,fmcg,19,114.0,0.7208333333333333,38.124496
HINDZINC.NS,metals_mining,20,38.0,0.7166666666666667,14.600347
MUTHOOTFIN.NS,nbfc_financial_services,21,22.0,0.7163461538461539,10.066017
GHCL.NS,chemicals,22,12.0,0.7155303030303031,7.4955387
MARUTI.NS,auto,23,66.0,0.7097619047619047,26.709476
EICHERMOT.NS,auto,24,107.0,0.7083333333333334,35.697315
PGHH.NS,consumer_durables_retail,25,84.0,0.6923076923076923,30.585697
ARE&M.NS,auto,26,40.0,0.685952380952381,15.749156
ONGC.NS,energy_power,27,10.0,0.6777777777777777,6.8002315
ICICIGI.NS,insurance,28,86.0,0.675,31.134062
IDEA.NS,telecom_media,29,1.0,0.675,3.991404
HINDCOPPER.NS,metals_mining,30,129.0,0.6733333333333333,42.764053
ACC.NS,cement,31,29.0,0.6625000000000001,12.416921
DIVISLAB.NS,pharma_healthcare,32,181.0,0.6617647058823529,84.95435
SHRIRAMFIN.NS,nbfc_financial_services,33,48.0,0.6490384615384616,17.901518
TATAELXSI.NS,it,34,88.0,0.6484848484848484,31.220648
ADANIPORTS.NS,infra_logistics_defense,35,85.0,0.6477272727272727,30.616568
AMBUJACEM.NS,cement,36,58.0,0.64375,22.093155
NMDC.NS,metals_mining,37,19.0,0.64,9.479953
PNB.NS,banking,38,6.0,0.6348684210526314,6.143601
ABBOTINDIA.NS,pharma_healthcare,39,105.0,0.6294117647058823,35.428413
HINDUNILVR.NS,fmcg,40,133.0,0.6291666666666667,43.49178
GAIL.NS,energy_power,41,27.0,0.6277777777777778,11.531291
GLAND.NS,pharma_healthcare,42,131.0,0.6264705882352941,43.067818
BAJAJ-AUTO.NS,auto,43,70.0,0.6257142857142857,27.423578
INFY.NS,it,44,34.0,0.6227272727272727,13.347452
