rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-08-04T05:48:25.200489+00:00,689104289792,375.2,11.223453,6.446,,0.277,0.393,0.34908,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,1,0.8533333333333333,4,0.8,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.8,0.8,,0.9333333333333333,0.9333333333333333,0.7333333333333333
2,KAJARIACER.NS,consumer_durables_retail,2026-08-04T05:49:17.591580+00:00,190080237568,1209.6,35.296177,19.961,,7.302,0.204,0.107980005,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,1,0.8307692307692307,4,0.9230769230769231,0.7692307692307693,0.7692307692307692,0.8461538461538461,0.9230769230769231,0.9230769230769231,,0.7692307692307693,0.7692307692307692,0.8461538461538461
3,BEL.NS,capital_goods,2026-08-04T05:48:45.063878+00:00,2869088223232,392.5,46.6152,33.971,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,1,0.8264705882352941,4,0.676470588235294,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.7058823529411764,0.6470588235294117,,0.9411764705882353,0.8235294117647058,0.8823529411764706
4,HEROMOTOCO.NS,auto,2026-08-04T05:47:37.957178+00:00,1109015134208,5542.5,19.342848,14.269,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8142857142857144,4,0.7857142857142858,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143
5,UNIONBANK.NS,banking,2026-08-04T05:47:09.093595+00:00,1325651984384,173.66,6.422337,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
6,IOB.NS,banking,2026-08-04T05:47:13.541898+00:00,660115881984,34.28,11.503355,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
7,GILLETTE.NS,consumer_durables_retail,2026-08-04T05:49:21.302001+00:00,250629193728,7691.5,46.92228,25.886,,0.002,0.108,0.21035999,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,2,0.776923076923077,4,0.6153846153846154,1.0,0.9230769230769231,0.5384615384615384,0.6153846153846154,0.6153846153846154,,1.0,0.9230769230769231,0.5384615384615384
8,NMDC.NS,metals_mining,2026-08-04T05:48:21.592987+00:00,739831447552,84.15,9.935065,7.405,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,2,0.7666666666666666,4,0.7333333333333334,0.8,0.6,0.9333333333333333,0.8666666666666667,0.6,0.8,0.8,0.6,0.9333333333333333
9,COALINDIA.NS,metals_mining,2026-08-04T05:48:20.643173+00:00,2565852102656,416.35,8.233142,5.259,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,3,0.7633333333333333,4,0.9,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8
10,LUPIN.NS,pharma_healthcare,2026-08-04T05:47:53.464962+00:00,1098506829824,2402.5,20.640034,13.604,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7585294117647059,4,0.8823529411764706,0.861764705882353,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9,0.8235294117647058,0.23529411764705888,0.9411764705882353
11,COLPAL.NS,fmcg,2026-08-04T05:48:12.656563+00:00,554034724864,2037.0,41.051994,29.314,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7541666666666667,4,0.625,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.6666666666666667,0.5833333333333333,,0.8333333333333334,0.9166666666666666,0.6666666666666666
12,IRCTC.NS,infra_logistics_defense,2026-08-04T05:49:30.615756+00:00,406960013312,508.7,29.168577,22.985,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7500000000000001,4,0.5272727272727273,0.9545454545454546,0.8,0.7272727272727273,0.6,0.4545454545454546,1.0,0.9090909090909091,0.8,0.7272727272727273
13,GHCL.NS,chemicals,2026-08-04T05:49:08.313529+00:00,40955645952,446.8,8.9074955,4.252,,2.345,-0.027,0.17052999,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,1,0.7454545454545455,4,0.9090909090909091,0.8181818181818182,0.8181818181818181,0.3181818181818182,0.9090909090909091,0.9090909090909091,,0.8181818181818182,0.8181818181818181,0.3181818181818182
