ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,20.0,0.8666666666666667,9.54001
HEROMOTOCO.NS,auto,2,53.0,0.8011904761904762,19.569403
KAJARIACER.NS,consumer_durables_retail,3,103.0,0.7961538461538462,35.033497
BEL.NS,capital_goods,4,143.0,0.7821895424836602,47.15827
IOB.NS,banking,5,25.0,0.7796052631578948,10.795301
HAL.NS,capital_goods,6,100.0,0.776797385620915,34.363945
COALINDIA.NS,metals_mining,7,15.0,0.7766666666666666,8.110407
OBEROIRLTY.NS,realty,8,62.0,0.7750000000000001,24.095572
GNFC.NS,chemicals,9,16.0,0.7727272727272727,8.342543
GILLETTE.NS,consumer_durables_retail,10,106.0,0.7576923076923077,35.58742
POLYCAB.NS,capital_goods,11,135.0,0.7470588235294118,44.299126
LUPIN.NS,pharma_healthcare,12,45.0,0.7470588235294118,17.266247
BANKINDIA.NS,banking,13,3.0,0.7450657894736842,5.1150894
IRCTC.NS,infra_logistics_defense,14,63.0,0.7435606060606059,26.252754
ITC.NS,fmcg,15,43.0,0.7416666666666667,16.803331
UNIONBANK.NS,banking,16,8.0,0.7286184210526315,6.58806
EMAMILTD.NS,fmcg,17,59.0,0.725,21.93155
CANBK.NS,banking,18,5.0,0.7236842105263158,5.6572213
COLPAL.NS,fmcg,19,119.0,0.7208333333333333,38.743435
HINDZINC.NS,metals_mining,20,38.0,0.7166666666666667,14.163498
MUTHOOTFIN.NS,nbfc_financial_services,21,21.0,0.7163461538461539,10.025407
GHCL.NS,chemicals,22,12.0,0.7155303030303031,7.496889
MARUTI.NS,auto,23,66.0,0.7097619047619047,27.027088
EICHERMOT.NS,auto,24,107.0,0.7083333333333334,35.713947
PGHH.NS,consumer_durables_retail,25,88.0,0.6923076923076923,31.250261
ARE&M.NS,auto,26,41.0,0.685952380952381,15.796785
HINDCOPPER.NS,metals_mining,27,124.0,0.6833333333333333,41.31229
ONGC.NS,energy_power,28,11.0,0.6777777777777777,6.716676
IDEA.NS,telecom_media,29,1.0,0.675,4.070175
ADANIPORTS.NS,infra_logistics_defense,30,80.0,0.675,29.67301
ICICIGI.NS,insurance,31,85.0,0.675,30.768095
ACC.NS,cement,32,30.0,0.6625000000000001,12.419402
DIVISLAB.NS,pharma_healthcare,33,181.0,0.6617647058823529,85.21952
SHRIRAMFIN.NS,nbfc_financial_services,34,47.0,0.6490384615384616,17.574387
AMBUJACEM.NS,cement,35,57.0,0.64375,21.790123
NMDC.NS,metals_mining,36,19.0,0.64,9.333727
TATAELXSI.NS,it,37,93.0,0.6348484848484849,32.155724
ABBOTINDIA.NS,pharma_healthcare,38,108.0,0.6294117647058823,35.921284
HINDUNILVR.NS,fmcg,39,131.0,0.6291666666666667,42.876163
GAIL.NS,energy_power,40,27.0,0.6277777777777778,11.440789
GLAND.NS,pharma_healthcare,41,130.0,0.6264705882352941,42.556034
BAJAJ-AUTO.NS,auto,42,70.0,0.6257142857142857,27.322561
INFY.NS,it,43,34.0,0.6227272727272727,13.605073
SUNPHARMA.NS,pharma_healthcare,44,110.0,0.6205882352941177,36.439907
LICI.NS,insurance,45,17.0,0.62,8.418336
HCLTECH.NS,it,46,52.0,0.6172727272727273,19.569237
PNB.NS,banking,47,7.0,0.6151315789473684,6.060465
VBL.NS,fmcg,48,125.0,0.6125,41.489677
LICHSGFIN.NS,nbfc_financial_services,49,4.0,0.6115384615384615,5.232936
CUMMINSIND.NS,capital_goods,50,161.0,0.6001633986928104,59.7551
BPCL.NS,energy_power,51,13.0,0.6000000000000001,7.6566696
NAVINFLUOR.NS,chemicals,52,150.0,0.5928030303030303,53.192146
GODREJPROP.NS,realty,53,90.0,0.5916666666666666,31.544487
MAZDOCK.NS,infra_logistics_defense,54,97.0,0.5875,33.221626
INDUSTOWER.NS,telecom_media,55,37.0,0.585,14.062851
ADANIPOWER.NS,energy_power,56,74.0,0.5833333333333334,27.843666
M&M.NS,auto,57,50.0,0.5819047619047619,18.726225
GICRE.NS,insurance,58,10.0,0.5791666666666666,6.7164183
TIMKEN.NS,capital_goods,59,156.0,0.5784313725490197,56.180542
DLF.NS,realty,60,105.0,0.5750000000000001,35.57979
NTPC.NS,energy_power,61,22.0,0.5722222222222223,10.079414
RELAXO.NS,consumer_durables_retail,62,127.0,0.5692307692307692,42.210144
UCOBANK.NS,banking,63,23.0,0.5674342105263157,10.555555
