rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,UNIONBANK.NS,banking,2026-07-21T05:51:40.285922+00:00,1350384746496,176.9,6.264164,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.882591093117409,2,0.8421052631578947,0.9230769230769231,,,0.8421052631578947,,0.8461538461538461,1.0,,
2,HEROMOTOCO.NS,auto,2026-07-21T05:52:20.091690+00:00,996562894848,4980.5,17.132782,12.853,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8147058823529412,4,0.8235294117647058,0.8529411764705882,0.7647058823529411,0.7941176470588235,0.9411764705882353,0.7058823529411764,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7941176470588235
3,ACC.NS,cement,2026-07-21T05:50:52.050095+00:00,260874059776,1389.2,12.237491,9.46,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.8098214285714287,4,0.875,0.7410714285714286,0.625,1.0,0.875,0.875,0.8571428571428571,0.625,0.625,1.0
4,LUPIN.NS,pharma_healthcare,2026-07-21T05:52:41.477436+00:00,1139932266496,2493.1,21.392656,14.095,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7777777777777778,4,0.8888888888888888,0.8888888888888888,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.2777777777777778,0.9444444444444444
5,COLPAL.NS,fmcg,2026-07-21T05:53:07.500113+00:00,569864290304,2095.2,42.92563,30.23,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7750000000000001,4,0.6666666666666667,0.9166666666666667,0.9166666666666666,0.5833333333333334,0.6666666666666667,0.6666666666666667,1.0,0.8333333333333334,0.9166666666666666,0.5833333333333334
6,NMDC.NS,metals_mining,2026-07-21T05:53:19.698195+00:00,733413376000,83.42,9.848878,7.41,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.7664285714285715,4,0.7666666666666667,0.7214285714285715,0.6,1.0,0.8666666666666667,0.6666666666666667,0.6428571428571429,0.8,0.6,1.0
7,PNB.NS,banking,2026-07-21T05:51:36.679657+00:00,1291806834688,112.4,7.025,,,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,2,0.7646198830409356,3,0.6842105263157895,0.9473684210526315,,0.6111111111111112,0.6842105263157895,,,0.9473684210526315,,0.6111111111111112
8,COALINDIA.NS,metals_mining,2026-07-21T05:53:18.442718+00:00,2657984708608,431.3,8.51194,5.427,0.28124002,11.629,0.162,0.18465,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7545238095238096,4,0.9,0.7261904761904762,0.6666666666666667,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.7857142857142857,0.6666666666666666,0.6666666666666667,0.6666666666666666
9,LICI.NS,insurance,2026-07-21T05:52:11.285424+00:00,5454045380608,431.15,9.492515,7.316,0.40769002,0.431,0.146,0.06321,5.485817586263247,7619200000.0,1766053400000.0,True,,0.00431,1,0.75,4,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.8333333333333334
10,IRCTC.NS,infra_logistics_defense,2026-07-21T05:54:52.543802+00:00,399719989248,499.65,28.781681,22.565,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
