acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8583710407239818,3,0.9411764705882352,0.746606334841629,0.8823529411764706,0.253393665158371,0.5466063348416289,79
2,WHIRLPOOL.NS,consumer_durables_retail,1,0.8034340659340661,3,0.8928571428571429,0.815934065934066,0.6428571428571428,0.184065934065934,0.5659340659340659,72
3,ARE&M.NS,auto,1,0.7738235294117648,3,0.9117647058823528,0.6647058823529413,0.7058823529411764,0.3352941176470588,0.5858823529411764,65
4,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5727272727272728,69
5,BANKINDIA.NS,banking,1,0.7345029239766082,2,0.9473684210526316,0.49122807017543857,,0.5087719298245614,0.6293859649122807,44
6,GNFC.NS,chemicals,1,0.7325757575757577,3,0.7727272727272727,0.5606060606060608,0.9090909090909092,0.4393939393939393,0.6181818181818182,47
7,NCC.NS,infra_logistics_defense,1,0.7198484848484848,3,0.9,0.7424242424242424,0.4,0.2575757575757575,0.5,98
8,AUROPHARMA.NS,pharma_healthcare,1,0.715,3,0.9131944444444444,0.7611111111111111,0.3333333333333333,0.2388888888888889,0.456736111111111,116
9,CENTRALBK.NS,banking,2,0.7065789473684211,2,0.7894736842105263,0.611842105263158,,0.3881578947368421,0.4693896198830408,110
10,ONGC.NS,energy_power,2,0.7045454545454546,3,0.8181818181818181,0.5584415584415585,0.7272727272727273,0.4415584415584415,0.6142857142857143,50
11,DRREDDY.NS,pharma_healthcare,2,0.7016666666666668,3,0.7916666666666667,0.8222222222222223,0.3888888888888888,0.1777777777777777,0.3797222222222222,153
12,BANKBARODA.NS,banking,3,0.6944444444444445,2,0.6842105263157895,0.7061403508771931,,0.293859649122807,0.5195540935672514,87
13,GAIL.NS,energy_power,3,0.6840909090909091,3,0.4090909090909091,0.8376623376623377,0.9090909090909092,0.1623376623376623,0.4077922077922078,138
14,ACC.NS,cement,1,0.68125,3,0.875,0.5,0.625,0.5,0.5625,74
15,CIPLA.NS,pharma_healthcare,3,0.6791666666666667,3,0.7048611111111112,0.5,0.8888888888888888,0.5,0.5725694444444445,70
16,GHCL.NS,chemicals,2,0.6742424242424243,3,0.9090909090909092,0.303030303030303,0.8181818181818181,0.696969696969697,0.7000000000000001,18
17,UCOBANK.NS,banking,4,0.6665204678362573,2,0.5263157894736843,0.8267543859649122,,0.1732456140350877,0.5123355263157895,93
18,HEIDELBERG.NS,cement,2,0.6635416666666667,3,0.7291666666666667,0.4375,0.875,0.5625,0.6375,40
19,GLENMARK.NS,pharma_healthcare,4,0.6580555555555556,3,0.6597222222222222,0.65,0.6666666666666667,0.35,0.53625,82
20,MRF.NS,auto,2,0.6504901960784313,3,0.8235294117647058,0.5392156862745098,0.5294117647058824,0.4607843137254902,0.5499999999999999,77
21,CYIENT.NS,it,1,0.6458333333333334,3,0.5,0.9166666666666667,0.5,0.0833333333333333,0.4416666666666667,124
22,TECHM.NS,it,2,0.6361111111111112,3,0.4444444444444445,0.8333333333333334,0.6666666666666667,0.1666666666666666,0.4666666666666667,112
23,GLAND.NS,pharma_healthcare,5,0.6311111111111112,3,0.6145833333333334,0.5055555555555555,0.8333333333333334,0.4944444444444444,0.6438194444444445,36
24,GICRE.NS,insurance,1,0.63,2,0.8166666666666667,0.41666666666666663,,0.5833333333333334,0.6083333333333333,53
25,SUPREMEIND.NS,capital_goods,2,0.6278280542986425,3,0.7941176470588235,0.4660633484162896,0.5882352941176471,0.5339366515837104,0.633710407239819,42
26,IOC.NS,energy_power,4,0.6272727272727273,3,0.9090909090909092,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.6818181818181819,23
27,BAJAJHLDNG.NS,nbfc_financial_services,1,0.6264285714285713,3,0.2857142857142857,0.8,0.9285714285714286,0.2,0.3457142857142857,166
28,KAJARIACER.NS,consumer_durables_retail,2,0.6245879120879121,3,0.7857142857142857,0.37637362637362637,0.7142857142857143,0.6236263736263736,0.6942307692307692,20
29,SBICARD.NS,nbfc_financial_services,2,0.6175824175824176,3,0.3571428571428571,0.8461538461538463,0.7142857142857143,0.1538461538461538,0.3961538461538462,145
30,MARUTI.NS,auto,3,0.6138235294117647,3,0.5294117647058824,0.4764705882352941,0.9411764705882352,0.5235294117647059,0.6452941176470589,35
31,COALINDIA.NS,metals_mining,1,0.6127156177156177,3,0.8897435897435897,0.25757575757575757,0.6666666666666667,0.7424242424242424,0.7563170163170163,7
32,ITC.NS,fmcg,1,0.6125,3,0.9166666666666666,0.16666666666666674,0.75,0.8333333333333333,0.7083333333333333,16
33,DABUR.NS,fmcg,2,0.6083333333333334,3,0.75,0.5833333333333335,0.4166666666666666,0.4166666666666666,0.5333333333333333,84
34,JUBLFOOD.NS,consumer_durables_retail,3,0.6075549450549451,3,0.6071428571428572,0.48076923076923084,0.7857142857142857,0.5192307692307692,0.6807692307692308,24
35,MOTHERSON.NS,auto,4,0.6046078431372549,3,0.4999999999999999,0.903921568627451,0.3529411764705882,0.096078431372549,0.3317647058823529,172
36,EMAMILTD.NS,fmcg,3,0.6006944444444444,3,0.8333333333333334,0.3472222222222222,0.5833333333333333,0.6527777777777778,0.6125,52
37,NBCC.NS,infra_logistics_defense,2,0.5952525252525253,3,0.55,0.4292929292929293,0.9,0.5707070707070707,0.5707575757575758,71
38,UPL.NS,chemicals,3,0.591919191919192,3,0.6363636363636364,0.898989898989899,0.0909090909090909,0.101010101010101,0.403030303030303,141
39,BAJAJFINSV.NS,nbfc_financial_services,3,0.5918956043956044,3,0.3214285714285714,0.7115384615384617,0.8571428571428572,0.2884615384615384,0.4401098901098901,125
40,SAIL.NS,metals_mining,2,0.59,3,0.5333333333333333,0.9333333333333333,0.1999999999999999,0.0666666666666666,0.2733333333333333,186
41,EXIDEIND.NS,auto,5,0.5868627450980392,3,0.2941176470588235,0.8784313725490196,0.6470588235294117,0.1215686274509804,0.2776470588235293,184
42,PNB.NS,banking,5,0.5866959064327485,2,0.8947368421052632,0.23464912280701755,,0.7653508771929824,0.747532894736842,9
43,HAL.NS,capital_goods,3,0.5815610859728507,3,0.7647058823529411,0.11538461538461542,0.9411764705882352,0.8846153846153846,0.7183257918552036,14
44,HCLTECH.NS,it,3,0.578125,3,0.6666666666666667,0.35416666666666674,0.75,0.6458333333333333,0.59375,61
45,IRCON.NS,infra_logistics_defense,3,0.5765656565656567,3,0.8,0.6616161616161618,0.0999999999999999,0.3383838383838383,0.3978787878787879,143
46,AMBUJACEM.NS,cement,3,0.5760416666666667,3,0.625,0.39583333333333337,0.75,0.6041666666666666,0.61875,46
47,LT.NS,capital_goods,4,0.5746606334841629,3,0.8823529411764706,0.6334841628959276,0.0,0.3665158371040724,0.439366515837104,127
48,SBIN.NS,banking,6,0.5742690058479533,2,0.631578947368421,0.5087719298245614,,0.4912280701754385,0.4904970760233917,103
49,HAVELLS.NS,capital_goods,5,0.5705882352941176,3,0.588235294117647,0.7058823529411765,0.3529411764705882,0.2941176470588235,0.488235294117647,104
50,COROMANDEL.NS,chemicals,4,0.5681818181818181,3,0.5,0.7272727272727273,0.4545454545454546,0.2727272727272727,0.4681818181818182,111
51,CHAMBLFERT.NS,chemicals,5,0.5603535353535354,3,0.7727272727272727,0.3282828282828283,0.5454545454545454,0.6717171717171717,0.6515151515151516,33
52,NATIONALUM.NS,metals_mining,3,0.5593706293706294,3,0.7461538461538462,0.07878787878787885,0.9333333333333332,0.9212121212121211,0.7268764568764569,13
53,JSL.NS,metals_mining,4,0.5535431235431235,3,0.5512820512820513,0.6181818181818182,0.4666666666666667,0.3818181818181818,0.4665967365967365,113
54,IPCALAB.NS,pharma_healthcare,6,0.5522222222222222,3,0.5277777777777778,0.5777777777777777,0.5555555555555556,0.4222222222222222,0.4516666666666666,120
55,HEROMOTOCO.NS,auto,6,0.5514705882352942,3,0.8235294117647058,0.08823529411764719,0.7647058823529411,0.9117647058823528,0.8323529411764705,1
56,PFC.NS,nbfc_financial_services,4,0.545521978021978,3,0.9285714285714286,0.24230769230769234,0.3571428571428571,0.7576923076923077,0.6058791208791209,55
57,NMDC.NS,metals_mining,5,0.5450466200466201,3,0.7410256410256411,0.28181818181818175,0.6,0.7181818181818183,0.7444289044289044,10
58,LICHSGFIN.NS,nbfc_financial_services,5,0.5418131868131869,3,0.8571428571428572,0.41538461538461535,0.2142857142857143,0.5846153846153846,0.5325274725274726,85
59,WIPRO.NS,it,4,0.5413194444444445,3,0.8611111111111112,0.5625,0.0,0.4375,0.45625,117
60,HINDUNILVR.NS,fmcg,4,0.5368055555555555,3,0.5416666666666666,0.3194444444444444,0.8333333333333334,0.6805555555555556,0.6,58
61,RELAXO.NS,consumer_durables_retail,4,0.5364010989010989,3,0.5357142857142857,0.5631868131868132,0.5,0.4368131868131868,0.4917582417582417,101
62,SHRIRAMFIN.NS,nbfc_financial_services,6,0.5293956043956044,3,0.4285714285714286,0.46153846153846156,0.7857142857142857,0.5384615384615384,0.6043956043956044,56
63,RELIANCE.NS,energy_power,5,0.5272727272727273,3,0.4090909090909091,0.4545454545454546,0.8181818181818181,0.5454545454545454,0.6136363636363636,51
64,PGHH.NS,consumer_durables_retail,5,0.5267857142857143,3,0.75,0.03571428571428559,0.8571428571428572,0.9642857142857144,0.7,19
65,POLYCAB.NS,capital_goods,6,0.5254524886877828,3,0.7352941176470588,0.2828054298642534,0.5294117647058824,0.7171945701357466,0.7298642533936651,12
66,OBEROIRLTY.NS,realty,1,0.525,3,0.75,0.16666666666666663,0.6666666666666667,0.8333333333333334,0.675,27
67,COLPAL.NS,fmcg,5,0.525,3,0.6666666666666667,0.08333333333333315,0.9166666666666666,0.9166666666666669,0.7750000000000001,5
68,HINDALCO.NS,metals_mining,6,0.5217832167832168,3,0.5025641025641026,0.8212121212121213,0.1333333333333333,0.1787878787878787,0.3777389277389277,155
69,CONCOR.NS,infra_logistics_defense,4,0.5172727272727272,3,0.6,0.36363636363636365,0.6,0.6363636363636364,0.6,59
70,CANBK.NS,banking,7,0.5125730994152047,2,0.8421052631578947,0.13596491228070173,,0.8640350877192983,0.6536915204678362,31
71,MANAPPURAM.NS,nbfc_financial_services,7,0.5072252747252748,3,0.2142857142857143,0.7961538461538462,0.5714285714285714,0.2038461538461538,0.4397252747252747,126
72,BANDHANBNK.NS,banking,8,0.5052631578947369,2,0.2105263157894736,0.8421052631578948,,0.1578947368421052,0.3326023391812865,171
73,GILLETTE.NS,consumer_durables_retail,6,0.5027472527472527,3,0.6428571428571428,0.038461538461538436,0.9285714285714286,0.9615384615384616,0.7384615384615384,11
