ticker,sector,rank,naive_rank,composite_score,trailing_pe
NATIONALUM.NS,metals_mining,1,21.0,0.8666666666666667,10.331846
KAJARIACER.NS,consumer_durables_retail,2,107.0,0.8192307692307692,36.868244
IOB.NS,banking,3,23.0,0.8183479532163742,10.831081
HAL.NS,capital_goods,4,97.0,0.8101307189542484,34.044613
HEROMOTOCO.NS,auto,5,48.0,0.8019047619047619,18.849886
BEL.NS,capital_goods,6,142.0,0.7998366013071896,48.562874
UNIONBANK.NS,banking,7,10.0,0.7834928229665072,6.9739623
COALINDIA.NS,metals_mining,8,15.0,0.7766666666666666,8.231394
OBEROIRLTY.NS,realty,9,62.0,0.7750000000000001,25.686817
GNFC.NS,chemicals,10,14.0,0.7727272727272727,8.118447
IRCTC.NS,infra_logistics_defense,11,66.0,0.7602272727272726,27.192883
LUPIN.NS,pharma_healthcare,12,43.0,0.7470588235294118,17.718542
ITC.NS,fmcg,13,41.0,0.7416666666666667,16.19782
POLYCAB.NS,capital_goods,14,143.0,0.7382352941176471,49.331654
GILLETTE.NS,consumer_durables_retail,15,135.0,0.7346153846153847,45.41728
BANKINDIA.NS,banking,16,4.0,0.7314261031366294,5.223573
EMAMILTD.NS,fmcg,17,57.0,0.725,21.52859
CANBK.NS,banking,18,5.0,0.7244152046783625,5.818727
COLPAL.NS,fmcg,19,113.0,0.7208333333333333,38.29831
ICICIGI.NS,insurance,20,87.0,0.7166666666666667,31.741018
MUTHOOTFIN.NS,nbfc_financial_services,21,22.0,0.7163461538461539,10.467658
GHCL.NS,chemicals,22,12.0,0.7155303030303031,7.756067
EICHERMOT.NS,auto,23,103.0,0.7083333333333334,35.98213
HINDZINC.NS,metals_mining,24,37.0,0.7066666666666667,14.539279
PGHH.NS,consumer_durables_retail,25,89.0,0.7038461538461538,31.930805
MARUTI.NS,auto,26,77.0,0.699047619047619,29.127903
PNB.NS,banking,27,7.0,0.694245082402977,6.0433216
ADANIPORTS.NS,infra_logistics_defense,28,70.0,0.6916666666666667,27.565561
ARE&M.NS,auto,29,42.0,0.685952380952381,17.459198
ONGC.NS,energy_power,30,8.0,0.6777777777777777,6.7237964
IDEA.NS,telecom_media,31,1.0,0.675,4.245614
HINDCOPPER.NS,metals_mining,32,131.0,0.6633333333333333,44.072033
LICI.NS,insurance,33,18.0,0.6533333333333333,8.767621
DIVISLAB.NS,pharma_healthcare,34,182.0,0.6529411764705882,95.50539
SHRIRAMFIN.NS,nbfc_financial_services,35,50.0,0.6490384615384616,19.211258
BAJAJ-AUTO.NS,auto,36,73.0,0.6364285714285715,27.964937
GLAND.NS,pharma_healthcare,37,126.0,0.6352941176470588,42.41268
TATAELXSI.NS,it,38,99.0,0.6348484848484849,34.267654
ABBOTINDIA.NS,pharma_healthcare,39,98.0,0.6294117647058823,34.210976
HINDUNILVR.NS,fmcg,40,128.0,0.6291666666666667,43.093258
AMBUJACEM.NS,cement,41,58.0,0.6250000000000001,22.363129
ACC.NS,cement,42,28.0,0.625,12.56088
INFY.NS,it,43,34.0,0.6227272727272727,14.399136
GICRE.NS,insurance,44,11.0,0.6208333333333332,7.031034
NMDC.NS,metals_mining,45,20.0,0.62,10.302185
HCLTECH.NS,it,46,53.0,0.6172727272727273,20.10571
VBL.NS,fmcg,47,121.0,0.6125,40.709362
LICHSGFIN.NS,nbfc_financial_services,48,3.0,0.6115384615384615,5.147115
GAIL.NS,energy_power,49,26.0,0.611111111111111,11.784005
CUMMINSIND.NS,capital_goods,50,157.0,0.6084967320261437,58.82698
SUNPHARMA.NS,pharma_healthcare,51,111.0,0.6029411764705883,38.170998
ADANIPOWER.NS,energy_power,52,65.0,0.6000000000000001,27.11155
BPCL.NS,energy_power,53,13.0,0.6000000000000001,8.077119
NAVINFLUOR.NS,chemicals,54,151.0,0.5928030303030303,54.516903
MAZDOCK.NS,infra_logistics_defense,55,106.0,0.5916666666666667,36.653156
GODREJPROP.NS,realty,56,104.0,0.5916666666666666,36.45798
NTPC.NS,energy_power,57,19.0,0.5888888888888889,10.087102
TIMKEN.NS,capital_goods,58,152.0,0.586764705882353,55.0979
INDUSTOWER.NS,telecom_media,59,35.0,0.585,14.46906
DLF.NS,realty,60,108.0,0.5750000000000001,37.020035
M&M.NS,auto,61,52.0,0.5711904761904761,19.4586
HUDCO.NS,nbfc_financial_services,62,17.0,0.5673076923076923,8.483205
IPCALAB.NS,pharma_healthcare,63,109.0,0.5647058823529412,37.658054
PERSISTENT.NS,it,64,134.0,0.560909090909091,45.12417
