rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,UNIONBANK.NS,banking,2026-07-17T05:43:28.854734+00:00,1277712924672,167.38,6.187801,,0.15708,,,0.39665002,0.4405326153885003,,1334472821000.0,True,,,1,0.8898026315789472,2,0.8421052631578947,0.9375,,,0.8421052631578947,,0.875,1.0,,
2,HEROMOTOCO.NS,auto,2026-07-17T05:43:58.229350+00:00,976353492992,4879.5,17.018345,12.619,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8147058823529412,4,0.8235294117647058,0.8529411764705882,0.7647058823529411,0.7941176470588235,0.9411764705882353,0.7058823529411764,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7941176470588235
3,ACC.NS,cement,2026-07-17T05:42:52.447871+00:00,255278006272,1359.4,12.056763,9.404,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085,1,0.8098214285714287,4,0.875,0.7410714285714286,0.625,1.0,0.875,0.875,0.8571428571428571,0.625,0.625,1.0
4,COLPAL.NS,fmcg,2026-07-17T05:44:34.331828+00:00,543971278848,2000.0,41.296715,28.589,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.8041666666666667,4,0.7083333333333334,0.9166666666666667,0.9166666666666666,0.6666666666666666,0.6666666666666667,0.75,1.0,0.8333333333333334,0.9166666666666666,0.6666666666666666
5,LUPIN.NS,pharma_healthcare,2026-07-17T05:44:13.958796+00:00,1118945148928,2447.2,20.957438,14.222,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7777777777777778,4,0.8888888888888888,0.8888888888888888,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.2777777777777778,0.9444444444444444
6,LICI.NS,insurance,2026-07-17T05:43:51.486616+00:00,2761494102016,436.6,9.642226,10.156,0.42356,,0.148,0.06564,5.485817586263247,0.0,1766053400000.0,True,,,1,0.7708333333333334,3,0.6666666666666667,0.8333333333333333,,0.8333333333333334,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666666,,0.8333333333333334
7,NMDC.NS,metals_mining,2026-07-17T05:44:43.863473+00:00,734820106240,83.58,9.961859,7.432,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,1,0.76,4,0.7666666666666667,0.7,0.6,1.0,0.8666666666666667,0.6666666666666667,0.6,0.8,0.6,1.0
8,COALINDIA.NS,metals_mining,2026-07-17T05:44:42.915910+00:00,2636107218944,427.75,8.482055,5.396,0.28124002,11.629,0.162,0.18465,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7566666666666666,4,0.9,0.7333333333333334,0.6666666666666667,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.8,0.6666666666666666,0.6666666666666667,0.6666666666666666
9,IRCTC.NS,infra_logistics_defense,2026-07-17T05:45:52.589203+00:00,399599992832,499.5,28.872833,22.332,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
10,OBEROIRLTY.NS,realty,2026-07-17T05:46:01.753376+00:00,686880980992,1889.1,27.417995,20.025,0.14913,15.765,0.521,0.41727,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7333333333333333,4,0.75,0.9166666666666667,0.6666666666666667,0.5,0.8333333333333334,0.6666666666666667,1.0,0.8333333333333334,0.6666666666666667,0.5
