rank,ticker,sector,sector_rank,composite_score,trailing_pe,trailing_pe_vs_sector_median,valuation_label,return_on_equity,net_margin,asset_turnover,equity_multiplier,dupont_implied_roe,dupont_vs_reported_roe_gap
1,HEROMOTOCO.NS,auto,1,0.8323529411764705,17.799952,0.0,in line with sector,0.28027,0.12109999,2.1770383768779045,1.0360280957411414,0.2731377485358823,-0.007132251464117723
2,UNIONBANK.NS,banking,1,0.805921052631579,6.2988167,0.0,in line with sector,0.15798001,0.40460998,0.4405326153885003,1.0,0.1782438927016888,0.0202638827016888
3,IOB.NS,banking,2,0.798611111111111,11.442952,5.1441353,rich vs sector,0.16525999,0.36560002,0.4979208850448562,2.277076136201111,0.41451867917900564,0.24925868917900565
4,LUPIN.NS,pharma_healthcare,1,0.7761111111111111,20.665865,0.0,in line with sector,0.26907,0.19073999,1.2244836684519564,1.2947300578975574,0.3023945663267333,0.03332456632673331
5,COLPAL.NS,fmcg,1,0.7750000000000001,43.65089,0.0,in line with sector,0.81593,0.21959999,3.777244004519888,1.0299284771890842,0.8543079010511583,0.038377901051158236
6,COALINDIA.NS,metals_mining,1,0.7566666666666666,8.515254,-2.304408499999999,cheap vs sector,0.28124002,0.18465,1.4139217823847143,1.1181527758057912,0.2919280614649509,0.010688041464950948
7,HINDZINC.NS,metals_mining,2,0.75,13.124071,2.304408500000001,rich vs sector,,0.38068,1.731936895134562,1.3903398401696938,0.9166701560557019,
8,PNB.NS,banking,3,0.747532894736842,5.788762,-0.5100546999999995,in line with sector,0.14965999,0.38147,0.4175437957776446,1.0421177330895015,0.16598896248719064,0.016328972487190646
9,IRCTC.NS,infra_logistics_defense,1,0.7468181818181819,28.425129,0.0,in line with sector,0.34959,0.26721,1.2103574830708552,1.0187362920631446,0.32947930756780575,-0.020110692432194266
10,GILLETTE.NS,consumer_durables_retail,1,0.7384615384615384,48.42623,0.0,in line with sector,0.66443,0.21110001,2.7109660547530554,1.0000205915965694,0.5722967455290757,-0.09213325447092424
