rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-08-10T04:39:47.990072+00:00,710592823296,386.9,11.566517,6.686,,0.277,0.393,0.34908,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,1,0.851190476190476,4,0.7928571428571429,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.8,0.7857142857142857,,0.9333333333333333,0.9333333333333333,0.7333333333333333
2,BEL.NS,capital_goods,2026-08-10T04:40:09.743821+00:00,2928662806528,400.65,47.81026,34.761,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.00273,1,0.8367851307189542,4,0.6966911764705882,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.7058823529411764,0.6875,,0.9444444444444444,0.8333333333333334,0.8888888888888888
3,GNFC.NS,chemicals,2026-08-10T04:40:31.648014+00:00,79325929472,539.85,7.6541896,,,0.066,0.461,0.12403,0.8527701590784421,,91150000000.0,True,,0.00066,1,0.831060606060606,4,0.9090909090909091,0.5833333333333334,0.9166666666666666,1.0,0.9090909090909091,,,0.5833333333333334,0.9166666666666666,1.0
4,IOB.NS,banking,2026-08-10T04:38:27.290846+00:00,654724038656,34.0,11.409396,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,1,0.8183479532163742,3,0.631578947368421,0.9210526315789473,,0.9444444444444444,0.631578947368421,,1.0,0.8421052631578947,,0.9444444444444444
5,KAJARIACER.NS,consumer_durables_retail,2026-08-10T04:40:44.559326+00:00,188760227840,1201.2,35.0,19.163,,7.302,0.204,0.107980005,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,1,0.8160714285714286,4,0.8869047619047619,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428572,0.9166666666666666,,0.7857142857142857,0.7142857142857143,0.8571428571428571
6,UNIONBANK.NS,banking,2026-08-10T04:38:22.518858+00:00,1397255176192,183.04,6.7692304,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,2,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
7,HEROMOTOCO.NS,auto,2026-08-10T04:38:54.362681+00:00,1179532132352,5893.5,21.67206,14.374,,3.57,0.349,0.10724,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.7790849673202616,4,0.7450980392156863,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.8235294117647058,0.6666666666666667,,0.7777777777777778,0.7777777777777778,0.8333333333333334
8,OBEROIRLTY.NS,realty,2026-08-10T04:41:09.048639+00:00,644157734912,1771.6,24.52381,17.915,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
9,COALINDIA.NS,metals_mining,2026-08-10T04:39:42.967854+00:00,2544898670592,412.95,8.170756,5.248,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.761904761904762,4,0.8952380952380953,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8571428571428572,,0.6666666666666666,0.6666666666666667,0.8
10,LUPIN.NS,pharma_healthcare,2026-08-10T04:39:12.391212+00:00,1049674121216,2295.7,19.00886,12.36,,29.388,0.32,0.18450001,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7606209150326797,4,0.9428104575163399,0.7777777777777778,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.9411764705882353,,0.7777777777777778,0.2777777777777778,0.9444444444444444
