rank,ticker,sector,sector_rank,composite_score,trailing_pe,trailing_pe_vs_sector_median,valuation_label,return_on_equity,net_margin,asset_turnover,equity_multiplier,dupont_implied_roe,dupont_vs_reported_roe_gap
1,NATIONALUM.NS,metals_mining,1,0.851190476190476,11.566517,1.6978804999999983,rich vs sector,,0.34908,0.9357920950001796,1.0033602091944933,0.3277639716426509,
2,BEL.NS,capital_goods,1,0.8367851307189542,47.81026,0.0,in line with sector,,0.21403,1.1170636864372687,1.002728829167207,0.23973756331385174,
3,GNFC.NS,chemicals,1,0.831060606060606,7.6541896,0.0,in line with sector,,0.12403,0.8527701590784421,1.0,0.10576908283049917,
4,IOB.NS,banking,1,0.8183479532163742,11.409396,2.3200828,rich vs sector,0.16525999,0.36560002,0.4979208850448562,2.277076136201111,0.41451867917900564,0.24925868917900565
5,KAJARIACER.NS,consumer_durables_retail,1,0.8160714285714286,35.0,0.0,in line with sector,,0.107980005,1.5756757285733858,1.0745666409619061,0.1828283511833621,
6,UNIONBANK.NS,banking,2,0.8098086124401914,6.7692304,-2.3200828,cheap vs sector,0.15798001,0.40460998,0.4405326153885003,1.0,0.1782438927016888,0.0202638827016888
7,HEROMOTOCO.NS,auto,1,0.7790849673202616,21.67206,0.0,in line with sector,,0.10724,2.1770383768779045,1.0360280957411414,0.24187691636463401,
8,OBEROIRLTY.NS,realty,1,0.7750000000000001,24.52381,0.0,in line with sector,,0.41592997,0.3352967120483635,1.1576528063465412,0.16144620409191562,
9,COALINDIA.NS,metals_mining,2,0.761904761904762,8.170756,-1.6978805000000001,cheap vs sector,,0.18138,1.4139217823847143,1.1181527758057912,0.2867582550149624,
10,LUPIN.NS,pharma_healthcare,1,0.7606209150326797,19.00886,0.0,in line with sector,,0.18450001,1.2244836684519564,1.2947300578975574,0.29250185297392517,
