acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8449019607843137,3,0.9393382352941176,0.7055555555555556,0.8888888888888888,0.2944444444444444,0.5590236928104575,77
2,HEIDELBERG.NS,cement,1,0.7928571428571429,3,0.6696428571428572,0.875,0.875,0.125,0.4883928571428572,104
3,ARE&M.NS,auto,1,0.7750408496732026,3,0.915032679738562,0.6527777777777778,0.7222222222222222,0.3472222222222222,0.5786764705882353,63
4,WHIRLPOOL.NS,consumer_durables_retail,1,0.775,3,0.7857142857142857,0.8571428571428572,0.6428571428571428,0.1428571428571428,0.5285714285714286,87
5,BPCL.NS,energy_power,1,0.7681818181818182,3,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.5545454545454546,80
6,IOC.NS,energy_power,1,0.7681818181818182,3,0.8636363636363635,0.8181818181818182,0.5454545454545454,0.1818181818181818,0.6227272727272727,42
7,ONGC.NS,energy_power,3,0.75,3,0.8636363636363635,0.6363636363636365,0.7272727272727273,0.3636363636363636,0.6409090909090909,37
8,GLENMARK.NS,pharma_healthcare,1,0.7486928104575163,3,0.7745098039215687,0.7777777777777778,0.6666666666666667,0.2222222222222222,0.5879084967320262,62
9,GNFC.NS,chemicals,1,0.7386363636363636,3,0.9090909090909092,0.41666666666666663,0.9166666666666666,0.5833333333333334,0.831060606060606,3
10,CYIENT.NS,it,1,0.7058333333333333,3,0.65,0.9166666666666667,0.5,0.0833333333333333,0.4866666666666667,105
11,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,112
12,DRREDDY.NS,pharma_healthcare,2,0.6973856209150328,3,0.7712418300653594,0.8333333333333334,0.3888888888888888,0.1666666666666666,0.3702614379084967,160
13,BANKINDIA.NS,banking,2,0.693939393939394,2,0.9473684210526316,0.40430622009569384,,0.5956937799043062,0.7314261031366294,16
14,UCOBANK.NS,banking,3,0.692822966507177,2,0.5789473684210527,0.8229665071770336,,0.1770334928229665,0.5334928229665071,84
15,BANKBARODA.NS,banking,4,0.6909090909090909,2,0.6842105263157895,0.6985645933014354,,0.3014354066985646,0.5085061137692717,93
16,NCC.NS,infra_logistics_defense,1,0.6875757575757576,3,0.9083333333333332,0.6666666666666667,0.3636363636363636,0.3333333333333333,0.5285606060606061,88
17,CIPLA.NS,pharma_healthcare,3,0.682843137254902,3,0.7140522875816993,0.5,0.8888888888888888,0.5,0.5642156862745098,74
18,AUROPHARMA.NS,pharma_healthcare,4,0.6785947712418301,3,0.8562091503267973,0.7222222222222222,0.3333333333333333,0.2777777777777778,0.4957516339869281,99
19,CROMPTON.NS,capital_goods,2,0.6666666666666667,2,,0.9444444444444445,0.2777777777777778,0.0555555555555555,0.2142857142857143,194
20,BAJAJFINSV.NS,nbfc_financial_services,1,0.665934065934066,3,0.3214285714285714,0.9230769230769231,0.8571428571428572,0.0769230769230769,0.3623626373626374,163
