rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-09-07T08:00:11.722381+00:00,676615159808,368.4,10.019037,6.548,,0.277,0.393,0.34908,0.8206567297931698,598300032.0,216037100000.0,True,,0.00277,1,0.8666666666666667,4,0.8,0.9333333333333333,0.9333333333333333,0.8,0.8,0.8,,0.9333333333333333,0.9333333333333333,0.8
2,KAJARIACER.NS,consumer_durables_retail,2026-09-07T08:01:06.772743+00:00,192343097344,1224.0,35.643562,20.38,,7.302,0.204,0.107980005,1.5738065879866123,2285900032.0,30655800000.0,True,,0.07302,1,0.8192307692307692,4,0.8846153846153846,0.7692307692307693,0.7692307692307692,0.8461538461538461,0.8461538461538461,0.9230769230769231,,0.7692307692307693,0.7692307692307692,0.8461538461538461
3,HEROMOTOCO.NS,auto,2026-09-07T07:59:20.356690+00:00,1061248696320,5302.5,19.50237,13.182,,3.57,0.349,0.10724,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8011904761904762,4,0.7595238095238095,0.8,0.8,0.8666666666666667,0.7857142857142857,0.7333333333333334,,0.8,0.8,0.8666666666666667
4,HAL.NS,capital_goods,2026-09-07T08:00:31.886674+00:00,3256934203392,4870.0,34.94296,34.837,,0.16,0.144,0.27591,0.7746313940750155,658200000.0,410411200000.0,True,,0.0016,1,0.7851307189542484,4,0.6911764705882353,1.0,0.9444444444444444,0.4444444444444444,0.8823529411764706,0.5,,1.0,0.9444444444444444,0.4444444444444444
5,UNIONBANK.NS,banking,2026-09-07T07:58:49.631880+00:00,1404812394496,184.03,6.808361,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.7834928229665072,2,0.6842105263157895,0.8827751196172249,,,0.6842105263157895,,0.8181818181818182,0.9473684210526315,,
6,IOB.NS,banking,2026-09-07T07:58:54.386886+00:00,637778264064,33.12,11.114094,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.7788742690058479,3,0.5263157894736843,0.9210526315789473,,0.9444444444444444,0.5263157894736843,,1.0,0.8421052631578947,,0.9444444444444444
7,COALINDIA.NS,metals_mining,2026-09-07T08:00:07.002784+00:00,2579101908992,418.5,8.278932,5.249,,11.629,0.451,0.18138,1.3972722103723914,140721799168.0,1191015600000.0,True,,0.1162899999999999,2,0.7766666666666666,4,0.9,0.6666666666666666,0.6666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8666666666666667
8,OBEROIRLTY.NS,realty,2026-09-07T08:01:30.464998+00:00,676627415040,1860.9,25.70304,18.938,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
9,BEL.NS,capital_goods,2026-09-07T08:00:32.743377+00:00,2965211709440,405.65,48.349224,35.149,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.00273,2,0.7738562091503268,4,0.4869281045751634,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.5294117647058824,0.4444444444444444,,0.9444444444444444,0.8333333333333334,0.8888888888888888
10,GNFC.NS,chemicals,2026-09-07T08:00:54.480770+00:00,87716241408,596.95,8.456581,5.618,,0.066,0.398,0.12331,0.8481865455502896,60000000.0,91152000000.0,True,,0.00066,1,0.7727272727272727,4,0.8257575757575757,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.8181818181818181,0.8333333333333334,,0.5833333333333334,0.9166666666666666,0.8333333333333334
11,POLYCAB.NS,capital_goods,2026-09-07T08:00:36.879918+00:00,1236186562560,8206.5,43.176197,27.842,0.25549,1.738,0.39,0.09184,2.3541099294370955,2125680000.0,120085760000.0,True,,0.01738,3,0.7647058823529412,4,0.7434640522875817,0.8055555555555556,0.5555555555555556,0.9444444444444444,0.7647058823529411,0.7222222222222222,1.0,0.6111111111111112,0.5555555555555556,0.9444444444444444
12,IRCTC.NS,infra_logistics_defense,2026-09-07T08:01:20.697006+00:00,379600011264,474.5,27.238806,21.238,,1.874,0.181,0.25677,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7602272727272726,4,0.571969696969697,0.9166666666666666,0.8181818181818181,0.75,0.7272727272727273,0.41666666666666663,,0.9166666666666666,0.8181818181818181,0.75
13,GILLETTE.NS,consumer_durables_retail,2026-09-07T08:01:10.706028+00:00,237513637888,7289.0,44.49939,24.508,,0.002,0.108,0.21035999,2.7109660547530554,200000.0,9712700000.0,True,,2e-05,2,0.7576923076923077,4,0.6538461538461539,1.0,0.9230769230769231,0.38461538461538464,0.6923076923076923,0.6153846153846154,,1.0,0.9230769230769231,0.38461538461538464
14,LUPIN.NS,pharma_healthcare,2026-09-07T07:59:36.994510+00:00,963550576640,2106.5,17.459606,11.02,,29.388,0.32,0.18450001,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7470588235294118,4,0.9411764705882353,0.7647058823529411,0.23529411764705888,0.9411764705882353,0.9411764705882353,0.9411764705882353,,0.7647058823529411,0.23529411764705888,0.9411764705882353
15,ITC.NS,fmcg,2026-09-07T07:59:52.444870+00:00,3304103608320,263.7,16.637224,12.133,,3.293,-0.111,0.25937998,1.078695248616346,23993600000.0,725073000000.0,True,,0.03293,1,0.7416666666666667,4,0.9166666666666666,1.0,0.75,0.08333333333333333,0.9166666666666666,0.9166666666666666,,1.0,0.75,0.08333333333333333
16,BANKINDIA.NS,banking,2026-09-07T07:58:52.499378+00:00,646843006976,142.08,5.260274,,0.13697,,0.185,0.34992,0.3623690818371102,1153757478912.0,899585454000.0,True,,,3,0.7314261031366294,3,0.9473684210526316,0.5956937799043062,,0.6111111111111112,0.9473684210526316,,0.45454545454545453,0.7368421052631579,,0.6111111111111112
17,EMAMILTD.NS,fmcg,2026-09-07T08:00:02.249300+00:00,160610172928,367.95,21.429821,15.815,,5.541,0.149,0.19117,1.2808902714509656,1619223040.0,29239756000.0,True,,0.05541,2,0.725,4,0.8333333333333334,0.75,0.5833333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,,0.75,0.5833333333333333,0.6666666666666666
18,CANBK.NS,banking,2026-09-07T07:58:48.806038+00:00,1127119192064,124.26,5.6739726,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,,4,0.7244152046783625,3,0.8947368421052632,1.0,,0.05555555555555555,0.8947368421052632,,,1.0,,0.05555555555555555
19,COLPAL.NS,fmcg,2026-09-07T07:59:58.323924+00:00,493463535616,1814.3,36.60077,25.73,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,3,0.7208333333333333,4,0.625,0.8333333333333334,0.9166666666666666,0.5,0.6666666666666667,0.5833333333333333,,0.8333333333333334,0.9166666666666666,0.5
20,MUTHOOTFIN.NS,nbfc_financial_services,2026-09-07T07:58:59.190010+00:00,1163455627264,2898.0,10.232328,,0.31735,393.56,0.353,0.55502,0.5178831808535147,1624182226944.0,391303150000.0,True,,3.9356,1,0.7163461538461539,4,0.6923076923076923,0.875,0.46153846153846156,0.7692307692307693,0.6923076923076923,,1.0,0.75,0.46153846153846156,0.7692307692307693
21,GHCL.NS,chemicals,2026-09-07T08:00:57.446909+00:00,39874007040,435.0,7.759543,4.156,,2.345,-0.027,0.17052999,0.8614242437892745,833000000.0,35519200000.0,True,,0.02345,2,0.7155303030303031,4,0.9128787878787878,0.75,0.8333333333333334,0.25,0.9090909090909091,0.9166666666666666,,0.75,0.8333333333333334,0.25
22,PNB.NS,banking,2026-09-07T07:58:47.002837+00:00,1333641084928,116.04,6.0374613,,0.14965999,,0.152,0.38147,0.4175437957776446,63164899328.0,1499722200000.0,True,,,5,0.7139819245082402,3,0.8421052631578947,0.7655502392344498,,0.4444444444444444,0.8421052631578947,,0.6363636363636364,0.8947368421052632,,0.4444444444444444
23,EICHERMOT.NS,auto,2026-09-07T07:59:19.451107+00:00,2116562321408,7710.0,36.74228,35.322,,2.048,0.315,0.23211999,0.9154355651261048,5139500032.0,251001500000.0,True,,0.02048,2,0.7083333333333334,4,0.25,1.0,0.8666666666666667,0.8,0.5,0.0,,1.0,0.8666666666666667,0.8
24,HINDZINC.NS,metals_mining,2026-09-07T08:00:14.555847+00:00,2490825441280,589.5,14.595197,9.47,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.3903399999999999,3,0.7066666666666667,4,0.4666666666666667,1.0,0.4,0.9333333333333333,0.5333333333333333,0.4,,1.0,0.4,0.9333333333333333
25,PGHH.NS,consumer_durables_retail,2026-09-07T08:01:09.723931+00:00,248649236480,7660.0,31.41533,22.658,,0.115,-0.049,0.18628,5.682495653443402,8700000.0,7534700000.0,True,,0.00115,3,0.7038461538461538,4,0.8076923076923077,0.9230769230769231,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.6923076923076923,,0.9230769230769231,0.8461538461538461,0.07692307692307693
26,MARUTI.NS,auto,2026-09-07T07:59:15.304758+00:00,4024352899072,12800.0,28.08804,17.991,,0.096,0.359,0.07269,1.6526709115562968,1025000000.0,1071563000000.0,True,,0.00096,3,0.699047619047619,4,0.5523809523809524,0.5333333333333333,0.9333333333333333,0.9333333333333333,0.5714285714285714,0.5333333333333333,,0.5333333333333333,0.9333333333333333,0.9333333333333333
27,ADANIPORTS.NS,infra_logistics_defense,2026-09-07T08:01:16.748087+00:00,3921568595968,1702.1,29.065914,19.426,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051,2,0.6916666666666667,4,0.5681818181818181,1.0,0.2727272727272727,0.8333333333333334,0.6363636363636364,0.5,,1.0,0.2727272727272727,0.8333333333333334
28,ARE&M.NS,auto,2026-09-07T07:59:30.183851+00:00,154116505600,842.05,16.713974,10.652,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015,4,0.685952380952381,4,0.930952380952381,0.4666666666666667,0.7333333333333334,0.6,0.9285714285714286,0.9333333333333333,,0.4666666666666667,0.7333333333333334,0.6
29,ONGC.NS,energy_power,2026-09-07T08:00:18.809981+00:00,2937495224320,233.5,6.746605,4.502,,42.548,0.257,0.06181,1.6281035262884995,1743164932096.0,3717677950000.0,True,,0.42548,1,0.6777777777777777,4,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,,0.3333333333333333,0.7777777777777778,0.7777777777777778
30,ICICIGI.NS,insurance,2026-09-07T07:59:12.339887+00:00,750347157504,1501.9,31.082369,23.044,0.1463,,0.109,0.08764,1.69177624716768,0.0,166338900000.0,True,,,1,0.675,3,0.55,0.9166666666666667,,0.5,0.5,0.6,1.0,0.8333333333333334,,0.5
31,IDEA.NS,telecom_media,2026-09-07T08:01:12.737532+00:00,1679317008384,15.5,4.441261,28.606,,,0.061,0.82278,-1.2525588679456343,1925280038912.0,-357580000000.0,True,,,1,0.675,3,0.4,1.0,,0.6,0.8,0.0,,1.0,,0.6
32,DIVISLAB.NS,pharma_healthcare,2026-09-07T07:59:36.087572+00:00,2449876713472,9228.5,83.811646,60.106,,0.042,0.278,0.26046,0.6250223733667443,70000000.0,167610000000.0,True,,0.00042,2,0.6617647058823529,4,0.02941176470588236,1.0,0.9411764705882353,0.8235294117647058,0.05882352941176472,0.0,,1.0,0.9411764705882353,0.8235294117647058
33,HINDCOPPER.NS,metals_mining,2026-09-07T08:00:12.696396+00:00,493617414144,510.45,43.47956,28.362,,3.319,0.814,0.32494,0.9167351895315214,1109200000.0,33421934000.0,True,,0.03319,4,0.6533333333333333,4,0.06666666666666665,0.8666666666666667,0.8666666666666667,1.0,0.06666666666666665,0.06666666666666665,,0.8666666666666667,0.8666666666666667,1.0
34,SHRIRAMFIN.NS,nbfc_financial_services,2026-09-07T07:59:01.134230+00:00,2439102595072,1036.6,18.304785,,0.18495001,276.215,0.428,0.50009996,0.379775568621841,1820772663296.0,659185900000.0,True,,2.76215,2,0.6490384615384616,4,0.46153846153846156,0.625,0.7692307692307692,0.8461538461538461,0.46153846153846156,,0.6666666666666666,0.5833333333333334,0.7692307692307692,0.8461538461538461
35,BAJAJ-AUTO.NS,auto,2026-09-07T07:59:21.362812+00:00,3242135650304,11798.0,28.04107,20.768,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352,5,0.6364285714285715,4,0.45476190476190476,0.8666666666666667,0.19999999999999996,1.0,0.6428571428571428,0.2666666666666667,,0.8666666666666667,0.19999999999999996,1.0
36,TATAELXSI.NS,it,2026-09-07T07:58:35.816873+00:00,216895913984,3481.5,33.16978,24.434,,5.336,0.145,0.1674,1.235449536689618,1622763008.0,30413413000.0,True,,0.05336,1,0.6348484848484849,4,0.14646464646464646,1.0,0.9090909090909091,0.5454545454545454,0.18181818181818177,0.11111111111111116,,1.0,0.9090909090909091,0.5454545454545454
