acquisition_likelihood_rank,ticker,sector,acquisition_likelihood_sector_rank,acquisition_likelihood_score,likelihood_components_used,valuation_bucket_score,turnaround_potential_score,leverage_bucket_score,quality_bucket_score,composite_score,rank
1,SKFINDIA.NS,capital_goods,1,0.8223039215686274,3,0.9411764705882352,0.6388888888888888,0.8888888888888888,0.3611111111111111,0.5795751633986927,60
2,HEIDELBERG.NS,cement,1,0.8,3,0.6875,0.875,0.875,0.125,0.49375,97
3,BPCL.NS,energy_power,1,0.788888888888889,3,0.7777777777777778,0.8888888888888888,0.6666666666666667,0.1111111111111111,0.6000000000000001,50
4,GLENMARK.NS,pharma_healthcare,1,0.7794117647058824,3,0.8235294117647058,0.8235294117647058,0.6470588235294117,0.1764705882352941,0.5823529411764705,58
5,WHIRLPOOL.NS,consumer_durables_retail,1,0.7774038461538462,3,0.8461538461538461,0.7596153846153846,0.6923076923076923,0.2403846153846154,0.5567307692307693,72
6,ARE&M.NS,auto,1,0.7698809523809524,3,0.8976190476190476,0.65,0.7333333333333334,0.35,0.5876190476190476,54
7,ONGC.NS,energy_power,2,0.7541666666666667,3,0.8888888888888888,0.5833333333333335,0.7777777777777778,0.4166666666666666,0.5916666666666667,52
8,GNFC.NS,chemicals,1,0.7287878787878788,3,0.7386363636363636,0.5833333333333333,0.9166666666666666,0.4166666666666667,0.6132575757575758,47
9,CROMPTON.NS,capital_goods,2,0.7196895424836601,3,0.8235294117647058,0.9166666666666667,0.2777777777777778,0.0833333333333333,0.4053921568627451,137
10,DRREDDY.NS,pharma_healthcare,2,0.7177941176470588,3,0.7941176470588235,0.8911764705882353,0.3529411764705882,0.1088235294117647,0.353235294117647,161
11,CENTRALBK.NS,banking,1,0.7012759170653909,2,0.7894736842105263,0.6004784688995216,,0.3995215311004784,0.4736509835194045,108
12,AUROPHARMA.NS,pharma_healthcare,3,0.7002941176470587,3,0.8823529411764706,0.7823529411764706,0.2941176470588235,0.2176470588235294,0.4241176470588235,133
